iso3c,organism,system,product,pressure,prop_global
COG,spis,crop,produce,nutrient,0
COG,spis,crop,produce,water,0
COG,sugb,crop,produce,disturbance,0
COG,sugb,crop,produce,ghg,0
COG,sugb,crop,produce,nutrient,0
COG,sugb,crop,produce,water,0
COG,sugc,crop,produce,disturbance,9.445607635172242e-6
COG,sugc,crop,produce,ghg,4.177913660987093e-6
COG,sugc,crop,produce,nutrient,4.9193454109294595e-8
COG,sugc,crop,produce,water,3.744126692556616e-5
COG,swpo,crop,produce,disturbance,6.120370848240378e-7
COG,swpo,crop,produce,ghg,1.2589218816019425e-7
COG,swpo,crop,produce,nutrient,3.639848515409429e-10
COG,swpo,crop,produce,water,9.107891821759491e-8
COG,tnut,crop,produce,disturbance,0
COG,tnut,crop,produce,ghg,0
COG,tnut,crop,produce,nutrient,0
COG,tnut,crop,produce,water,0
COG,vege,crop,produce,disturbance,9.072751064631577e-6
COG,vege,crop,produce,ghg,6.842013273127312e-7
COG,vege,crop,produce,nutrient,1.8526880657828242e-7
COG,vege,crop,produce,water,1.9535960603519924e-5
COG,whea,crop,produce,disturbance,0
COG,whea,crop,produce,ghg,0
COG,whea,crop,produce,nutrient,0
COG,whea,crop,produce,water,0
COG,xfru,crop,produce,disturbance,8.021468182542432e-6
COG,xfru,crop,produce,ghg,7.344344067976782e-8
COG,xfru,crop,produce,nutrient,3.909267216097921e-8
COG,xfru,crop,produce,water,1.8832117593362753e-5
COG,xmil,crop,produce,disturbance,7.204371180958642e-6
COG,xmil,crop,produce,ghg,2.6639519217021946e-7
COG,xmil,crop,produce,nutrient,0
COG,xmil,crop,produce,water,5.592450541859915e-7
COG,xoil,crop,produce,disturbance,3.4185610235304486e-5
COG,xoil,crop,produce,ghg,3.98139860208696e-7
COG,xoil,crop,produce,nutrient,2.5024682739132688e-8
COG,xoil,crop,produce,water,3.830786171600941e-6
COG,xpul,crop,produce,disturbance,7.163123461751363e-6
COG,xpul,crop,produce,ghg,3.657186291700031e-7
COG,xpul,crop,produce,nutrient,1.2353776421179974e-8
COG,xpul,crop,produce,water,9.436795367938463e-7
COG,yams,crop,produce,disturbance,1.7832468457870638e-6
COG,yams,crop,produce,ghg,1.2960936455451145e-7
COG,yams,crop,produce,nutrient,1.023477356268192e-9
COG,yams,crop,produce,water,0
COK,bana,crop,produce,disturbance,0
COK,bana,crop,produce,ghg,0
COK,bana,crop,produce,nutrient,0
COK,bana,crop,produce,water,0
COK,barl,crop,produce,disturbance,0
COK,barl,crop,produce,ghg,0
COK,barl,crop,produce,nutrient,0
COK,barl,crop,produce,water,0
COK,cass,crop,produce,disturbance,0
COK,cass,crop,produce,ghg,0
COK,cass,crop,produce,nutrient,0
COK,cass,crop,produce,water,0
COK,cnut,crop,produce,disturbance,0
COK,cnut,crop,produce,ghg,0
COK,cnut,crop,produce,nutrient,0
COK,cnut,crop,produce,water,0
COK,coco,crop,produce,disturbance,0
COK,coco,crop,produce,ghg,0
COK,coco,crop,produce,nutrient,0
COK,coco,crop,produce,water,0
COK,maiz,crop,produce,disturbance,0
COK,maiz,crop,produce,ghg,0
COK,maiz,crop,produce,nutrient,0
COK,maiz,crop,produce,water,0
COK,ocer,crop,produce,disturbance,0
COK,ocer,crop,produce,ghg,0
COK,ocer,crop,produce,nutrient,0
COK,ocer,crop,produce,water,0
COK,oilp,crop,produce,disturbance,0
COK,oilp,crop,produce,ghg,0
COK,oilp,crop,produce,nutrient,0
COK,oilp,crop,produce,water,0
COK,orts,crop,produce,disturbance,0
COK,orts,crop,produce,ghg,0
COK,orts,crop,produce,nutrient,0
COK,orts,crop,produce,water,0
COK,plnt,crop,produce,disturbance,0
COK,plnt,crop,produce,ghg,0
COK,plnt,crop,produce,nutrient,0
COK,plnt,crop,produce,water,0
COK,pota,crop,produce,disturbance,0
COK,pota,crop,produce,ghg,0
COK,pota,crop,produce,nutrient,0
COK,pota,crop,produce,water,0
COK,rice,crop,produce,disturbance,0
COK,rice,crop,produce,ghg,0
COK,rice,crop,produce,nutrient,0
COK,rice,crop,produce,water,0
COK,sorg,crop,produce,disturbance,0
COK,sorg,crop,produce,ghg,0
COK,sorg,crop,produce,nutrient,0
COK,sorg,crop,produce,water,0
COK,soyb,crop,produce,disturbance,0
COK,soyb,crop,produce,ghg,0
COK,soyb,crop,produce,nutrient,0
COK,soyb,crop,produce,water,0
COK,spis,crop,produce,disturbance,0
COK,spis,crop,produce,ghg,0
COK,spis,crop,produce,nutrient,0
COK,spis,crop,produce,water,0
COK,sugb,crop,produce,disturbance,0
COK,sugb,crop,produce,ghg,0
COK,sugb,crop,produce,nutrient,0
COK,sugb,crop,produce,water,0
COK,sugc,crop,produce,disturbance,0
COK,sugc,crop,produce,ghg,0
COK,sugc,crop,produce,nutrient,0
COK,sugc,crop,produce,water,0
COK,swpo,crop,produce,disturbance,0
COK,swpo,crop,produce,ghg,0
COK,swpo,crop,produce,nutrient,0
COK,swpo,crop,produce,water,0
COK,tnut,crop,produce,disturbance,0
COK,tnut,crop,produce,ghg,0
COK,tnut,crop,produce,nutrient,0
COK,tnut,crop,produce,water,0
COK,vege,crop,produce,disturbance,0
COK,vege,crop,produce,ghg,0
COK,vege,crop,produce,nutrient,0
COK,vege,crop,produce,water,0
COK,whea,crop,produce,disturbance,0
COK,whea,crop,produce,ghg,0
COK,whea,crop,produce,nutrient,0
COK,whea,crop,produce,water,0
COK,xfru,crop,produce,disturbance,0
COK,xfru,crop,produce,ghg,0
COK,xfru,crop,produce,nutrient,0
COK,xfru,crop,produce,water,0
COK,xmil,crop,produce,disturbance,0
COK,xmil,crop,produce,ghg,0
COK,xmil,crop,produce,nutrient,0
COK,xmil,crop,produce,water,0
COK,xoil,crop,produce,disturbance,0
COK,xoil,crop,produce,ghg,0
COK,xoil,crop,produce,nutrient,0
COK,xoil,crop,produce,water,0
COK,xpul,crop,produce,disturbance,0
COK,xpul,crop,produce,ghg,0
COK,xpul,crop,produce,nutrient,0
COK,xpul,crop,produce,water,0
COK,yams,crop,produce,disturbance,0
COK,yams,crop,produce,ghg,0
COK,yams,crop,produce,nutrient,0
COK,yams,crop,produce,water,0
COL,bana,crop,produce,disturbance,4.270830211275514e-5
COL,bana,crop,produce,ghg,1.167844857318287e-5
COL,bana,crop,produce,nutrient,1.3704626406502579e-5
COL,bana,crop,produce,water,1.9330982769063313e-5
COL,barl,crop,produce,disturbance,3.155307581919523e-6
COL,barl,crop,produce,ghg,4.0103687805875995e-7
COL,barl,crop,produce,nutrient,1.7922179060867215e-7
COL,barl,crop,produce,water,5.972022069372569e-7
COL,cass,crop,produce,disturbance,1.0911617734850958e-4
COL,cass,crop,produce,ghg,1.4362903854455784e-5
COL,cass,crop,produce,nutrient,1.6326456567938796e-6
COL,cass,crop,produce,water,0
COL,cnut,crop,produce,disturbance,8.154527050495032e-6
COL,cnut,crop,produce,ghg,3.802720084913075e-6
COL,cnut,crop,produce,nutrient,4.504824962808667e-6
COL,cnut,crop,produce,water,1.839091684387883e-7
COL,coco,crop,produce,disturbance,5.4995005208118785e-5
COL,coco,crop,produce,ghg,3.344885072030309e-5
COL,coco,crop,produce,nutrient,3.8330838829585085e-5
COL,coco,crop,produce,water,1.6326254275654228e-7
COL,maiz,crop,produce,disturbance,3.190869852997525e-4
COL,maiz,crop,produce,ghg,4.313257404895535e-5
COL,maiz,crop,produce,nutrient,2.8264240075205198e-5
COL,maiz,crop,produce,water,1.1970252399721338e-5
COL,ocer,crop,produce,disturbance,1.9008168025806259e-6
COL,ocer,crop,produce,ghg,3.198168621711466e-7
COL,ocer,crop,produce,nutrient,1.1708490786305146e-7
COL,ocer,crop,produce,water,2.837731301153029e-7
COL,oilp,crop,produce,disturbance,1.1073179611461045e-4
COL,oilp,crop,produce,ghg,3.291638737467595e-5
COL,oilp,crop,produce,nutrient,3.6677918658735096e-5
COL,oilp,crop,produce,water,0
COL,orts,crop,produce,disturbance,3.5112723069037683e-6
COL,orts,crop,produce,ghg,1.3108754851814702e-6
COL,orts,crop,produce,nutrient,5.304861560460877e-8
COL,orts,crop,produce,water,9.559223719648408e-7
COL,plnt,crop,produce,disturbance,2.040476403623536e-4
COL,plnt,crop,produce,ghg,3.4737703768388966e-5
COL,plnt,crop,produce,nutrient,4.113368409751218e-5
COL,plnt,crop,produce,water,6.252483517728527e-5
COL,pota,crop,produce,disturbance,6.17783135477488e-5
COL,pota,crop,produce,ghg,3.609754680303792e-5
COL,pota,crop,produce,nutrient,5.064825525672596e-6
COL,pota,crop,produce,water,9.008144105433908e-5
COL,rice,crop,produce,disturbance,1.759769352183128e-4
COL,rice,crop,produce,ghg,6.124112742643744e-4
COL,rice,crop,produce,nutrient,9.258933324014542e-5
COL,rice,crop,produce,water,7.6106173114199e-4
COL,sorg,crop,produce,disturbance,1.0546387769164574e-5
COL,sorg,crop,produce,ghg,7.832713384077107e-7
COL,sorg,crop,produce,nutrient,6.363314704491738e-7
COL,sorg,crop,produce,water,1.002127133669567e-6
COL,soyb,crop,produce,disturbance,1.7443281140260207e-5
COL,soyb,crop,produce,ghg,4.123664128714877e-6
COL,soyb,crop,produce,nutrient,1.563074802393685e-6
COL,soyb,crop,produce,water,4.436562999966079e-6
COL,spis,crop,produce,disturbance,2.515562387323627e-7
COL,spis,crop,produce,ghg,2.75493424074977e-7
COL,spis,crop,produce,nutrient,3.2366754557962367e-7
COL,spis,crop,produce,water,2.428401225541923e-6
COL,sugb,crop,produce,disturbance,4.729734636496446e-7
COL,sugb,crop,produce,ghg,4.919152848362555e-7
COL,sugb,crop,produce,nutrient,5.115874535764094e-7
COL,sugb,crop,produce,water,6.81997021329631e-7
COL,sugc,crop,produce,disturbance,2.0783339330458683e-4
COL,sugc,crop,produce,ghg,4.704589020020606e-4
COL,sugc,crop,produce,nutrient,3.0339484503630386e-4
COL,sugc,crop,produce,water,4.970878956996381e-4
COL,swpo,crop,produce,disturbance,1.6835789985134262e-10
COL,swpo,crop,produce,ghg,1.8787725242809775e-10
COL,swpo,crop,produce,nutrient,8.45733242941428e-12
COL,swpo,crop,produce,water,4.7219680689403415e-11
COL,tnut,crop,produce,disturbance,9.206075590363271e-7
COL,tnut,crop,produce,ghg,1.2334571367612368e-6
COL,tnut,crop,produce,nutrient,1.431364079060581e-6
COL,tnut,crop,produce,water,5.450597040231935e-5
COL,vege,crop,produce,disturbance,5.198123055998655e-5
COL,vege,crop,produce,ghg,3.7074840045040674e-5
COL,vege,crop,produce,nutrient,3.938822817025034e-5
COL,vege,crop,produce,water,2.5855821868824362e-5
COL,whea,crop,produce,disturbance,5.785338619408972e-6
COL,whea,crop,produce,ghg,1.4734009063797895e-6
COL,whea,crop,produce,nutrient,1.502209026813032e-6
COL,whea,crop,produce,water,2.765277616252887e-6
COL,xfru,crop,produce,disturbance,1.488668802398154e-4
COL,xfru,crop,produce,ghg,4.3143788870216895e-5
COL,xfru,crop,produce,nutrient,5.099274251685767e-5
COL,xfru,crop,produce,water,3.4880076455620235e-5
COL,xmil,crop,produce,disturbance,0
COL,xmil,crop,produce,ghg,0
COL,xmil,crop,produce,nutrient,0
COL,xmil,crop,produce,water,0
COL,xoil,crop,produce,disturbance,1.917370579739558e-5
COL,xoil,crop,produce,ghg,7.2969964740648695e-6
COL,xoil,crop,produce,nutrient,4.532833671558034e-6
COL,xoil,crop,produce,water,9.93474089962531e-6
COL,xpul,crop,produce,disturbance,8.500289279371057e-5
COL,xpul,crop,produce,ghg,3.2612185475918e-5
COL,xpul,crop,produce,nutrient,3.131102325843134e-5
COL,xpul,crop,produce,water,1.6838139476878645e-5
COL,yams,crop,produce,disturbance,2.0153338362428037e-5
COL,yams,crop,produce,ghg,3.428579282689299e-6
COL,yams,crop,produce,nutrient,0
COL,yams,crop,produce,water,8.837108672180944e-7
COM,bana,crop,produce,disturbance,0
COM,bana,crop,produce,ghg,0
COM,bana,crop,produce,nutrient,0
COM,bana,crop,produce,water,0
COM,barl,crop,produce,disturbance,0
COM,barl,crop,produce,ghg,0
COM,barl,crop,produce,nutrient,0
COM,barl,crop,produce,water,0
COM,cass,crop,produce,disturbance,0
COM,cass,crop,produce,ghg,0
COM,cass,crop,produce,nutrient,0
COM,cass,crop,produce,water,0
COM,cnut,crop,produce,disturbance,0
COM,cnut,crop,produce,ghg,0
COM,cnut,crop,produce,nutrient,0
COM,cnut,crop,produce,water,0
COM,coco,crop,produce,disturbance,0
COM,coco,crop,produce,ghg,0
COM,coco,crop,produce,nutrient,0
COM,coco,crop,produce,water,0
COM,maiz,crop,produce,disturbance,0
COM,maiz,crop,produce,ghg,0
COM,maiz,crop,produce,nutrient,0
COM,maiz,crop,produce,water,0
COM,ocer,crop,produce,disturbance,0
COM,ocer,crop,produce,ghg,0
COM,ocer,crop,produce,nutrient,0
COM,ocer,crop,produce,water,0
COM,oilp,crop,produce,disturbance,0
COM,oilp,crop,produce,ghg,0
COM,oilp,crop,produce,nutrient,0
COM,oilp,crop,produce,water,0
COM,orts,crop,produce,disturbance,0
COM,orts,crop,produce,ghg,0
COM,orts,crop,produce,nutrient,0
COM,orts,crop,produce,water,0
COM,plnt,crop,produce,disturbance,0
COM,plnt,crop,produce,ghg,0
COM,plnt,crop,produce,nutrient,0
COM,plnt,crop,produce,water,0
COM,pota,crop,produce,disturbance,0
COM,pota,crop,produce,ghg,0
COM,pota,crop,produce,nutrient,0
COM,pota,crop,produce,water,0
COM,rice,crop,produce,disturbance,0
COM,rice,crop,produce,ghg,0
COM,rice,crop,produce,nutrient,0
COM,rice,crop,produce,water,0
COM,sorg,crop,produce,disturbance,0
COM,sorg,crop,produce,ghg,0
COM,sorg,crop,produce,nutrient,0
COM,sorg,crop,produce,water,0
COM,soyb,crop,produce,disturbance,0
COM,soyb,crop,produce,ghg,0
COM,soyb,crop,produce,nutrient,0
COM,soyb,crop,produce,water,0
COM,spis,crop,produce,disturbance,0
COM,spis,crop,produce,ghg,0
COM,spis,crop,produce,nutrient,0
COM,spis,crop,produce,water,0
COM,sugb,crop,produce,disturbance,0
COM,sugb,crop,produce,ghg,0
COM,sugb,crop,produce,nutrient,0
COM,sugb,crop,produce,water,0
COM,sugc,crop,produce,disturbance,0
COM,sugc,crop,produce,ghg,0
COM,sugc,crop,produce,nutrient,0
COM,sugc,crop,produce,water,0
COM,swpo,crop,produce,disturbance,0
COM,swpo,crop,produce,ghg,0
COM,swpo,crop,produce,nutrient,0
COM,swpo,crop,produce,water,0
COM,tnut,crop,produce,disturbance,0
COM,tnut,crop,produce,ghg,0
COM,tnut,crop,produce,nutrient,0
COM,tnut,crop,produce,water,0
COM,vege,crop,produce,disturbance,0
COM,vege,crop,produce,ghg,0
COM,vege,crop,produce,nutrient,0
COM,vege,crop,produce,water,0
COM,whea,crop,produce,disturbance,0
COM,whea,crop,produce,ghg,0
COM,whea,crop,produce,nutrient,0
COM,whea,crop,produce,water,0
COM,xfru,crop,produce,disturbance,0
COM,xfru,crop,produce,ghg,0
COM,xfru,crop,produce,nutrient,0
COM,xfru,crop,produce,water,0
COM,xmil,crop,produce,disturbance,0
COM,xmil,crop,produce,ghg,0
COM,xmil,crop,produce,nutrient,0
COM,xmil,crop,produce,water,0
COM,xoil,crop,produce,disturbance,0
COM,xoil,crop,produce,ghg,0
COM,xoil,crop,produce,nutrient,0
COM,xoil,crop,produce,water,0
COM,xpul,crop,produce,disturbance,0
COM,xpul,crop,produce,ghg,0
COM,xpul,crop,produce,nutrient,0
COM,xpul,crop,produce,water,0
COM,yams,crop,produce,disturbance,0
COM,yams,crop,produce,ghg,0
COM,yams,crop,produce,nutrient,0
COM,yams,crop,produce,water,0
CPV,bana,crop,produce,disturbance,1.3513527245575214e-7
CPV,bana,crop,produce,ghg,0
CPV,bana,crop,produce,nutrient,0
CPV,bana,crop,produce,water,2.077514043759623e-6
CPV,barl,crop,produce,disturbance,0
CPV,barl,crop,produce,ghg,0
CPV,barl,crop,produce,nutrient,0
CPV,barl,crop,produce,water,0
CPV,cass,crop,produce,disturbance,2.1330946281594504e-7
CPV,cass,crop,produce,ghg,0
CPV,cass,crop,produce,nutrient,0
CPV,cass,crop,produce,water,0
CPV,cnut,crop,produce,disturbance,9.66430444411675e-7
CPV,cnut,crop,produce,ghg,0
CPV,cnut,crop,produce,nutrient,0
CPV,cnut,crop,produce,water,7.63186983131568e-9
CPV,coco,crop,produce,disturbance,0
CPV,coco,crop,produce,ghg,0
CPV,coco,crop,produce,nutrient,0
CPV,coco,crop,produce,water,0
CPV,maiz,crop,produce,disturbance,1.7832244437041593e-5
CPV,maiz,crop,produce,ghg,5.111348427946822e-8
CPV,maiz,crop,produce,nutrient,0
CPV,maiz,crop,produce,water,2.9306051724134227e-7
CPV,ocer,crop,produce,disturbance,0
CPV,ocer,crop,produce,ghg,0
CPV,ocer,crop,produce,nutrient,0
CPV,ocer,crop,produce,water,0
CPV,oilp,crop,produce,disturbance,0
CPV,oilp,crop,produce,ghg,0
CPV,oilp,crop,produce,nutrient,0
CPV,oilp,crop,produce,water,0
CPV,orts,crop,produce,disturbance,0
CPV,orts,crop,produce,ghg,0
CPV,orts,crop,produce,nutrient,0
CPV,orts,crop,produce,water,0
CPV,plnt,crop,produce,disturbance,0
CPV,plnt,crop,produce,ghg,0
CPV,plnt,crop,produce,nutrient,0
CPV,plnt,crop,produce,water,0
CPV,pota,crop,produce,disturbance,1.9585635936410038e-7
CPV,pota,crop,produce,ghg,3.076267646491523e-8
CPV,pota,crop,produce,nutrient,0
CPV,pota,crop,produce,water,3.3261604594822646e-7
CPV,rice,crop,produce,disturbance,0
CPV,rice,crop,produce,ghg,0
CPV,rice,crop,produce,nutrient,0
CPV,rice,crop,produce,water,0
CPV,sorg,crop,produce,disturbance,0
CPV,sorg,crop,produce,ghg,0
CPV,sorg,crop,produce,nutrient,0
CPV,sorg,crop,produce,water,0
CPV,soyb,crop,produce,disturbance,0
CPV,soyb,crop,produce,ghg,0
CPV,soyb,crop,produce,nutrient,0
CPV,soyb,crop,produce,water,0
CPV,spis,crop,produce,disturbance,5.567034531347297e-8
CPV,spis,crop,produce,ghg,0
CPV,spis,crop,produce,nutrient,0
CPV,spis,crop,produce,water,7.799128563085766e-7
CPV,sugb,crop,produce,disturbance,0
CPV,sugb,crop,produce,ghg,0
CPV,sugb,crop,produce,nutrient,0
CPV,sugb,crop,produce,water,0
CPV,sugc,crop,produce,disturbance,6.943640997328905e-7
CPV,sugc,crop,produce,ghg,1.5757375113099569e-7
CPV,sugc,crop,produce,nutrient,0
CPV,sugc,crop,produce,water,4.184175037753936e-6
CPV,swpo,crop,produce,disturbance,2.424915011246887e-7
CPV,swpo,crop,produce,ghg,5.7645105040394215e-8
CPV,swpo,crop,produce,nutrient,0
CPV,swpo,crop,produce,water,3.9950791183237764e-7
CPV,tnut,crop,produce,disturbance,0
CPV,tnut,crop,produce,ghg,0
CPV,tnut,crop,produce,nutrient,0
CPV,tnut,crop,produce,water,0
CPV,vege,crop,produce,disturbance,1.7610236298317853e-6
CPV,vege,crop,produce,ghg,3.8875550070751225e-8
CPV,vege,crop,produce,nutrient,0
CPV,vege,crop,produce,water,2.4283712737837628e-6
CPV,whea,crop,produce,disturbance,0
CPV,whea,crop,produce,ghg,0
CPV,whea,crop,produce,nutrient,0
CPV,whea,crop,produce,water,0
CPV,xfru,crop,produce,disturbance,6.347654004807925e-7
CPV,xfru,crop,produce,ghg,0
CPV,xfru,crop,produce,nutrient,0
CPV,xfru,crop,produce,water,1.0847442589579619e-6
CPV,xmil,crop,produce,disturbance,0
CPV,xmil,crop,produce,ghg,0
CPV,xmil,crop,produce,nutrient,0
CPV,xmil,crop,produce,water,0
CPV,xoil,crop,produce,disturbance,1.0050966409451214e-7
CPV,xoil,crop,produce,ghg,2.028826274622917e-9
CPV,xoil,crop,produce,nutrient,0
CPV,xoil,crop,produce,water,1.90061432251623e-7
CPV,xpul,crop,produce,disturbance,1.3070296867710162e-5
CPV,xpul,crop,produce,ghg,1.979377528104672e-7
CPV,xpul,crop,produce,nutrient,0
CPV,xpul,crop,produce,water,6.787951129942757e-7
CPV,yams,crop,produce,disturbance,0
CPV,yams,crop,produce,ghg,0
CPV,yams,crop,produce,nutrient,0
CPV,yams,crop,produce,water,0
CRI,bana,crop,produce,disturbance,2.344776572470894e-5
CRI,bana,crop,produce,ghg,0
CRI,bana,crop,produce,nutrient,0
CRI,bana,crop,produce,water,1.4448311011368647e-4
CRI,barl,crop,produce,disturbance,0
CRI,barl,crop,produce,ghg,0
CRI,barl,crop,produce,nutrient,0
CRI,barl,crop,produce,water,0
CRI,cass,crop,produce,disturbance,6.928769282536463e-6
CRI,cass,crop,produce,ghg,1.159385066968233e-6
CRI,cass,crop,produce,nutrient,0
CRI,cass,crop,produce,water,0
CRI,cnut,crop,produce,disturbance,2.0948773497840674e-6
CRI,cnut,crop,produce,ghg,1.0418242839197262e-6
CRI,cnut,crop,produce,nutrient,1.0422689276993619e-6
CRI,cnut,crop,produce,water,2.0755898591143028e-8
CRI,coco,crop,produce,disturbance,2.190448498363919e-6
CRI,coco,crop,produce,ghg,2.476738908540177e-6
CRI,coco,crop,produce,nutrient,2.4409703471775806e-6
CRI,coco,crop,produce,water,1.3938512124127286e-9
CRI,maiz,crop,produce,disturbance,5.431113549763398e-6
CRI,maiz,crop,produce,ghg,7.290813728355647e-7
CRI,maiz,crop,produce,nutrient,6.377539795534363e-7
CRI,maiz,crop,produce,water,4.2070420359385374e-7
CRI,ocer,crop,produce,disturbance,0
CRI,ocer,crop,produce,ghg,0
CRI,ocer,crop,produce,nutrient,0
CRI,ocer,crop,produce,water,0
CRI,oilp,crop,produce,disturbance,3.2161465628325894e-5
CRI,oilp,crop,produce,ghg,9.940450159839685e-6
CRI,oilp,crop,produce,nutrient,9.318342112492513e-6
CRI,oilp,crop,produce,water,0
CRI,orts,crop,produce,disturbance,2.3529699806087576e-6
CRI,orts,crop,produce,ghg,3.768136321777592e-7
CRI,orts,crop,produce,nutrient,1.972618478984883e-8
CRI,orts,crop,produce,water,7.579689419245946e-8
CRI,plnt,crop,produce,disturbance,4.057874319301132e-6
CRI,plnt,crop,produce,ghg,2.8535920214474536e-10
CRI,plnt,crop,produce,nutrient,2.792116116905271e-10
CRI,plnt,crop,produce,water,2.2357542755857407e-6
CRI,pota,crop,produce,disturbance,1.4756569568396301e-6
CRI,pota,crop,produce,ghg,9.393213385023126e-7
CRI,pota,crop,produce,nutrient,1.0181591838222271e-7
CRI,pota,crop,produce,water,2.373728858823213e-6
CRI,rice,crop,produce,disturbance,2.629436083530435e-5
CRI,rice,crop,produce,ghg,2.7111366737813913e-5
CRI,rice,crop,produce,nutrient,1.9506694006825802e-5
CRI,rice,crop,produce,water,1.1722122162925745e-5
CRI,sorg,crop,produce,disturbance,0
CRI,sorg,crop,produce,ghg,0
CRI,sorg,crop,produce,nutrient,0
CRI,sorg,crop,produce,water,0
CRI,soyb,crop,produce,disturbance,0
CRI,soyb,crop,produce,ghg,0
CRI,soyb,crop,produce,nutrient,0
CRI,soyb,crop,produce,water,0
