iso3c,product,tonnes,million_kcal,tonnes_protein,grouping,global_tonnes,global_kcal,global_protein,percent_tonnes,percent_kcal,percent_protein
ARG,swpo,335660.90274070203,313407.20509596914,3367.409976348883,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.1457361587154254e-5,2.931107631207172e-5,9.134539015972492e-6
ARM,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ASM,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ATG,swpo,272.3263918161392,254.27165522133544,2.7320268793210363,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.363493812673262e-8,2.3780486756541414e-8,7.410979446257367e-9
AUS,swpo,71998.25513082743,67224.90384818641,722.2993224044064,produce,8096533158.171552,10692449562.723593,368645858.3690638,8.892479500088512e-6,6.287137802599352e-6,1.95933117382615e-6
AUT,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
AZE,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BDI,swpo,509645.59971416,475857.0381348903,5112.855452830398,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.294615111898755e-5,4.4504024577664644e-5,1.3869287655774355e-5
BEL,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BEN,swpo,94343.91773456337,88089.09030979656,946.4749906623056,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.1652384531933313e-5,8.238438703222502e-6,2.567436929441257e-6
BES,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BFA,swpo,68248.78708919883,63724.01860975503,684.6839910199973,produce,8096533158.171552,10692449562.723593,368645858.3690638,8.429384003734694e-6,5.959721225331941e-6,1.8572946785544436e-6
BGD,swpo,260494.6721411943,243224.356699148,2613.3289596483633,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.217360653655645e-5,2.2747299884124363e-5,7.088995848780353e-6
BGR,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BHR,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BHS,swpo,1937.082908630371,1808.657890972773,19.433160842613248,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.392484376693178e-7,1.69152810154764e-7,5.271498485996296e-8
BIH,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLM,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLR,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLZ,swpo,42.1359228938818,39.34238906135624,0.4227150852452245,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.204193210936889e-9,3.679455192242675e-9,1.146669834066141e-9
BMU,swpo,139.567232131958,130.3141825226142,1.400163337508555,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.7237900395812944e-8,1.2187495648978346e-8,3.798125777685543e-9
BOL,swpo,5328.7381328344345,4975.452640637382,53.45885029606551,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.581505971424724e-7,4.653239289510409e-7,1.450141079370165e-7
BRA,swpo,797135.5975737572,744286.9803370831,7997.006329469078,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.84539409647493e-5,6.960865010126805e-5,2.16929232973045e-5
BRB,swpo,850.9744911193848,794.5564547197738,8.537127701248812,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.0510356401869676e-7,7.431004935387168e-8,2.315807300539914e-8
BRN,swpo,249.33671554923055,232.8061520124647,2.5013903512591935,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.07954911908912e-8,2.177294834516517e-8,6.785347765266272e-9
BTN,swpo,68.71794778481126,64.16207481812542,0.6893906947022445,produce,8096533158.171552,10692449562.723593,368645858.3690638,8.487329878400684e-9,6.000689967414911e-9,1.870062226528725e-9
BWA,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CAF,swpo,205.0000038146973,191.40888234415323,2.0565965602804868,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.5319479314155326e-8,1.790131262451308e-8,5.578786560573695e-9
CAN,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CCK,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CHE,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CHL,swpo,15396.046303033829,14375.316880707584,154.455879412371,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.9015603348076368e-6,1.3444362581632686e-6,4.1898172977096085e-7
CHN,swpo,58792403.45129937,54894575.734310046,589815.8656516874,produce,8096533158.171552,10692449562.723593,368645858.3690638,0.00726142934299753,0.005133956948993757,0.0015999525079736629
CIV,swpo,53174.391946822405,49649.02801207417,533.4549733554738,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.567550692132388e-6,4.64337266412389e-6,1.4470662323877626e-6
CMR,swpo,394885.0397230536,368704.8912259448,3961.55706970007,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.877211418871418e-5,3.448273373309491e-5,1.0746240544316713e-5
COD,swpo,421771.68448744714,393809.0011214193,4231.288679997586,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.2092874351013746e-5,3.6830568974047874e-5,1.1477922737874625e-5
COG,swpo,9856.181426852942,9202.734809704758,98.87896801352608,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.217333546878078e-6,8.606760084038804e-7,2.6822210468057124e-7
COK,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
COL,swpo,13.399999618530272,12.51160440325354,0.13443118346543864,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.6550293016469789e-9,1.1701345262241826e-9,3.646621287437741e-10
COM,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CPV,swpo,5324.025495290756,4971.052442255221,53.41157227664197,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.575685409152435e-7,4.6491240506623336e-7,1.4488586013943453e-7
CRI,swpo,154.15061346441507,143.9307126187179,1.5464664171548377,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.9039088762186588e-8,1.3460967178231488e-8,4.194991974130951e-9
CUB,swpo,507567.76660357416,473916.9615202849,5092.010260886253,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.268951867273013e-5,4.4322580970825566e-5,1.3812742352278022e-5
CUW,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CXR,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CYM,swpo,3,2.8011055431565364,0.0300965344684502,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.7052895867809836e-10,2.619704237765921e-10,8.164077741603039e-11
CYP,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
CZE,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DEU,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DJI,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DMA,swpo,2281.352325439453,2130.1028815605023,22.886932965755843,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.817690338409796e-7,1.9921561182636245e-7,6.208379246958191e-8
DNK,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
DOM,swpo,45699.07100772858,42669.307038950894,458.4612219200855,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.644276397683381e-6,3.99060166603041e-6,1.2436358947537789e-6
DZA,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ECU,swpo,3928.1664314866066,3667.736255226188,39.408065467681894,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.851664724576647e-7,3.4302114157384324e-7,1.0689952042870682e-7
EGY,swpo,320301.76477634907,299066.3495992841,3213.324367965606,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.956035978844594e-5,2.7969863018283494e-5,8.716561694689212e-6
ERI,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ESH,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ESP,swpo,62918.08735835552,58746.73442143228,631.205461623236,produce,8096533158.171552,10692449562.723593,368645858.3690638,7.770991130303032e-6,5.494226002827012e-6,1.7122271884886199e-6
EST,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ETH,swpo,1464726.0305306911,1367617.4011083965,14694.392488234396,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.8090780361374717e-4,1.2790496631157693e-4,3.98604572780073e-5
FIN,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FJI,swpo,7887.904378175736,7364.950892532256,79.13286200053511,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.742323317992895e-7,6.887992175533112e-7,2.14658215205859e-7
FLK,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FRA,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FRO,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
FSM,swpo,3096.7141494750977,2891.4077232219915,31.06678804620491,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.824740897095803e-7,2.7041583935098674e-7,8.427271686612277e-8
GAB,swpo,4240.294096201658,3959.1704324948,42.53938580756637,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.237172519848295e-7,3.7027721377310995e-7,1.1539363549550245e-7
GBR,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GEO,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GGY,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GHA,swpo,148267.13369727135,138437.29668911936,1487.4422999527471,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.8312422218345447e-5,1.2947201282271605e-5,4.034881353430583e-6
GIB,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GIN,swpo,134973.19799029827,126024.72435606306,1354.0751685439886,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.6670492833599337e-5,1.1786328625333436e-5,3.6731056047519146e-6
GLP,swpo,1614.0916714668274,1507.0803760361764,16.192855208513258,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.9935590207986493e-7,1.4094809306281087e-7,4.3925232959763906e-8
GMB,swpo,11.600000381469728,10.830941789717595,0.11637327043831308,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.4327120206705074e-9,1.0129523385807514e-9,3.156776830564793e-10
GNB,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GNQ,swpo,104424.75216528772,97501.58404431165,1047.6077176339838,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.2897464893340851e-5,9.118732192502009e-6,2.8417726494167972e-6
GRC,swpo,1925.6161146909,1797.9513242840776,19.31812392293261,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.378321779300616e-7,1.681514898655366e-7,5.240293220273368e-8
GRD,swpo,1469.55523532629,1372.1264385490597,14.74283993109638,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.8150425702179933e-7,1.283266692538459e-7,3.999187728927861e-8
GRL,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GTM,swpo,215.0571322441101,200.7992417414417,2.157491464423638,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.65616317555694e-8,1.8779536023389377e-8,5.8524771550904024e-9
GUF,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
GUM,swpo,103.85322761535645,96.96795051602416,1.04187408152846,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.2826876094559183e-8,9.068824682987271e-9,2.826219413227219e-9
GUY,swpo,3755.905810840428,3506.896195439656,37.67991623207045,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.638906229945741e-7,3.279787456436105e-7,1.0221169009946617e-7
HKG,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HND,swpo,7701.4413758814335,7190.8500427588615,77.26223194198803,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.512023511085896e-7,6.725166203100799e-7,2.095838870503143e-7
HRV,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
HTI,swpo,574355.6496735811,536276.9313479806,5762.038202516681,produce,8096533158.171552,10692449562.723593,368645858.3690638,7.093846692814489e-5,5.015473098115598e-5,1.5630280584213454e-5
HUN,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IDN,swpo,1963195.7145739496,1833039.466131416,19695.1291639962,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.4247362126746358e-4,1.7143307110110905e-4,5.3425608119212184e-05
IMN,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IND,swpo,1447864.2475900054,1351873.523220844,14525.232077743103,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.7882521065559103e-4,1.264325368373768e-4,3.940158758870798e-5
IOT,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRL,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRN,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
IRQ,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ISL,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
ISR,swpo,43948.571959495544,41034.86284318563,440.8999036060406,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.428072867847119e-6,3.837742006868366e-6,1.1959985270325236e-6
ITA,swpo,8695.306052997708,8118.823328164822,87.23285944592307,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.0739542324015353e-6,7.593043371903254e-7,2.3663051534568255e-7
JAM,swpo,44946.00383889675,41966.166831956216,450.9063179188171,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.5512653330560745e-6,3.924841224246706e-6,1.2231422317171391e-6
JEY,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JOR,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
JPN,swpo,865849.0425097644,808444.8508369602,8686.35185078991,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.0694071469785717e-4,7.560894686427984e-5,2.3562862985140904e-5
KAZ,swpo,36.5,34.08011744173786,0.3661745026994775,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.50810233058353e-9,3.187306822615204e-9,9.932961252283698e-10
KEN,swpo,710910.2778628021,663778.2400028162,7131.978560557779,produce,8096533158.171552,10692449562.723593,368645858.3690638,8.78042816566872e-5,6.207915558628438e-5,1.9346422585921785e-5
KGZ,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KHM,swpo,36366.58172515035,33955.544551991276,364.83602679689955,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.4916238857673064e-6,3.175656275281235e-6,9.896653346682928e-7
KIR,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
KNA,swpo,198.7686862945557,185.5906896618742,1.994082872770887,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.454985145017844e-8,1.735717232736708e-8,5.409210025016865e-9
KOR,swpo,325330.0894598961,303761.3056472423,3263.769417017917,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.018140642474262e-5,2.8408953801028535e-5,8.853400473444211e-6
KWT,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LAO,swpo,216696.817355901,202330.21875999795,2173.941077585111,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.6764148694580022e-5,1.8922719024588055e-5,5.8970988775051026e-6
LBN,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LBR,swpo,25149.489279270172,23482.124609239858,252.30415698582453,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.106204691311325e-6,2.1961407880850893e-6,6.844079521252463e-7
LBY,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LCA,swpo,562.6442338228226,525.3419607287235,5.644547192241112,produce,8096533158.171552,10692449562.723593,368645858.3690638,6.949199402153564e-8,4.91320494566736e-8,1.5311570885980674e-8
LIE,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LKA,swpo,41177.62796674669,38447.62731723059,413.10129981007026,produce,8096533158.171552,10692449562.723593,368645858.3690638,5.085834537117597e-6,3.59577354952116e-6,1.1205911864510915e-6
LSO,swpo,20.300000190734863,18.954147686782058,0.2036532184833325,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.5072459772793954e-9,1.7726665508772374e-9,5.524359323723865e-10
LTU,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LUX,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
LVA,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAC,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAF,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MAR,swpo,20867.05157792568,19483.604614753654,209.3419790233228,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.577282297283657e-6,1.8221834482790647e-6,5.678674377340854e-7
MCO,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDA,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MDG,swpo,1100155.3256028444,1027217.0602931038,11036.95422588502,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.3587980239326204e-4,9.60693856227506e-5,2.993917868686742e-5
MDV,swpo,36.39999935775995,33.986746657305254,0.3651712784407959,produce,8096533158.171552,10692449562.723593,368645858.3690638,4.495751285971415e-9,3.1785744190733513e-9,9.905747485035098e-10
MEX,swpo,74455.19671912491,69518.95474891705,746.9477981374612,produce,8096533158.171552,10692449562.723593,368645858.3690638,9.195935502836773e-6,6.501686478959561e-6,2.026193380937611e-6
MHL,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MKD,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MLI,swpo,1114707.1887042522,1040804.16175864,11182.941109022251,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.3767709795385903e-4,9.734010487055552e-5,3.0335187159017617e-5
MLT,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MMR,swpo,65992.37148603797,61617.199191862106,662.0472276947708,produce,8096533158.171552,10692449562.723593,368645858.3690638,8.150694895806626e-6,5.762683174739887e-6,1.795889503882539e-6
MNE,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MNG,swpo,1993.2999420166016,1861.1478389187685,19.997140136954147,produce,8096533158.171552,10692449562.723593,368645858.3690638,2.461917839495084e-7,1.740618768413152e-7,5.424485229652122e-8
MNP,swpo,0,0,0,produce,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
MOZ,swpo,1045200.0816175938,975905.2474422354,10485.633427610292,produce,8096533158.171552,10692449562.723593,368645858.3690638,1.2909229928401015e-4,9.127050277089656e-5,2.8443649072852925e-5
MRT,swpo,2490.6414361670613,2325.516510954304,24.986558610717427,produce,8096533158.171552,10692449562.723593,368645858.3690638,3.076182592611682e-7,2.1749146416940832e-7,6.777930103775245e-8
