ID_0,production,iso3c,Country,split_rest_names,prod_system
137,0,MDV,Maldives,smil,A
137,0,MDV,Maldives,sorg,A
137,0,MDV,Maldives,ocer,A
137,0,MDV,Maldives,pota,A
137,0,MDV,Maldives,swpo,A
137,0,MDV,Maldives,yams,A
137,0,MDV,Maldives,cass,A
137,0,MDV,Maldives,orts,A
137,0,MDV,Maldives,bean,A
137,0,MDV,Maldives,chic,A
137,0,MDV,Maldives,cowp,A
137,0,MDV,Maldives,pige,A
137,0,MDV,Maldives,lent,A
137,0,MDV,Maldives,opul,A
137,0,MDV,Maldives,soyb,A
137,0,MDV,Maldives,grou,A
137,0,MDV,Maldives,cnut,A
137,0,MDV,Maldives,oilp,A
137,0,MDV,Maldives,sunf,A
137,0,MDV,Maldives,rape,A
137,0,MDV,Maldives,sesa,A
137,0,MDV,Maldives,sugc,A
137,0,MDV,Maldives,sugb,A
137,0,MDV,Maldives,cott,A
137,0,MDV,Maldives,acof,A
137,0,MDV,Maldives,rcof,A
137,0,MDV,Maldives,coco,A
137,0,MDV,Maldives,teas,A
137,0,MDV,Maldives,toba,A
137,0,MDV,Maldives,bana,A
137,0,MDV,Maldives,plnt,A
137,0,MDV,Maldives,temf,A
137,0,MDV,Maldives,ooil,A
137,0,MDV,Maldives,ofib,A
137,0,MDV,Maldives,trof,A
137,0,MDV,Maldives,vege,A
137,0,MDV,Maldives,tnut,A
137,0,MDV,Maldives,othr,A
137,0,MDV,Maldives,spis,A
137,0,MDV,Maldives,whea,H
137,0,MDV,Maldives,rice,H
137,0,MDV,Maldives,maiz,H
137,0,MDV,Maldives,barl,H
137,0,MDV,Maldives,pmil,H
137,0,MDV,Maldives,smil,H
137,0,MDV,Maldives,sorg,H
137,0,MDV,Maldives,ocer,H
137,0,MDV,Maldives,pota,H
137,0,MDV,Maldives,swpo,H
137,0,MDV,Maldives,yams,H
137,0,MDV,Maldives,cass,H
137,0,MDV,Maldives,orts,H
137,0,MDV,Maldives,bean,H
137,0,MDV,Maldives,chic,H
137,0,MDV,Maldives,cowp,H
137,0,MDV,Maldives,pige,H
137,0,MDV,Maldives,lent,H
137,0,MDV,Maldives,opul,H
137,0,MDV,Maldives,soyb,H
137,0,MDV,Maldives,grou,H
137,0,MDV,Maldives,cnut,H
137,0,MDV,Maldives,oilp,H
137,0,MDV,Maldives,sunf,H
137,0,MDV,Maldives,rape,H
137,0,MDV,Maldives,sesa,H
137,0,MDV,Maldives,sugc,H
137,0,MDV,Maldives,sugb,H
137,0,MDV,Maldives,cott,H
137,0,MDV,Maldives,acof,H
137,0,MDV,Maldives,rcof,H
137,0,MDV,Maldives,coco,H
137,0,MDV,Maldives,teas,H
137,0,MDV,Maldives,toba,H
137,0,MDV,Maldives,bana,H
137,0,MDV,Maldives,plnt,H
137,0,MDV,Maldives,temf,H
137,0,MDV,Maldives,ooil,H
137,0,MDV,Maldives,ofib,H
137,0,MDV,Maldives,trof,H
137,0,MDV,Maldives,vege,H
137,0,MDV,Maldives,tnut,H
137,0,MDV,Maldives,othr,H
137,0,MDV,Maldives,spis,H
137,0,MDV,Maldives,whea,S
137,0,MDV,Maldives,rice,S
137,0,MDV,Maldives,maiz,S
137,0,MDV,Maldives,barl,S
137,0,MDV,Maldives,pmil,S
137,0,MDV,Maldives,smil,S
137,0,MDV,Maldives,sorg,S
137,0,MDV,Maldives,ocer,S
137,0,MDV,Maldives,pota,S
137,0,MDV,Maldives,swpo,S
137,0,MDV,Maldives,yams,S
137,0,MDV,Maldives,cass,S
137,0,MDV,Maldives,orts,S
137,0,MDV,Maldives,bean,S
137,0,MDV,Maldives,chic,S
137,0,MDV,Maldives,cowp,S
137,0,MDV,Maldives,pige,S
137,0,MDV,Maldives,lent,S
137,0,MDV,Maldives,opul,S
137,0,MDV,Maldives,soyb,S
137,0,MDV,Maldives,grou,S
137,0,MDV,Maldives,cnut,S
137,0,MDV,Maldives,oilp,S
137,0,MDV,Maldives,sunf,S
137,0,MDV,Maldives,rape,S
137,0,MDV,Maldives,sesa,S
137,0,MDV,Maldives,sugc,S
137,0,MDV,Maldives,sugb,S
137,0,MDV,Maldives,cott,S
137,0,MDV,Maldives,acof,S
137,0,MDV,Maldives,rcof,S
137,0,MDV,Maldives,coco,S
137,0,MDV,Maldives,teas,S
137,0,MDV,Maldives,toba,S
137,0,MDV,Maldives,bana,S
137,0,MDV,Maldives,plnt,S
137,0,MDV,Maldives,temf,S
137,0,MDV,Maldives,ooil,S
137,0,MDV,Maldives,ofib,S
137,0,MDV,Maldives,trof,S
137,0,MDV,Maldives,vege,S
137,0,MDV,Maldives,tnut,S
137,0,MDV,Maldives,othr,S
137,0,MDV,Maldives,spis,S
137,0,MDV,Maldives,whea,I
137,0,MDV,Maldives,rice,I
137,0,MDV,Maldives,maiz,I
137,0,MDV,Maldives,barl,I
137,0,MDV,Maldives,pmil,I
137,0,MDV,Maldives,smil,I
137,0,MDV,Maldives,sorg,I
137,0,MDV,Maldives,ocer,I
137,0,MDV,Maldives,pota,I
137,0,MDV,Maldives,swpo,I
137,0,MDV,Maldives,yams,I
137,0,MDV,Maldives,cass,I
137,0,MDV,Maldives,orts,I
137,0,MDV,Maldives,bean,I
137,0,MDV,Maldives,chic,I
137,0,MDV,Maldives,cowp,I
137,0,MDV,Maldives,pige,I
137,0,MDV,Maldives,lent,I
137,0,MDV,Maldives,opul,I
137,0,MDV,Maldives,soyb,I
137,0,MDV,Maldives,grou,I
137,0,MDV,Maldives,cnut,I
137,0,MDV,Maldives,oilp,I
137,0,MDV,Maldives,sunf,I
137,0,MDV,Maldives,rape,I
137,0,MDV,Maldives,sesa,I
137,0,MDV,Maldives,sugc,I
137,0,MDV,Maldives,sugb,I
137,0,MDV,Maldives,cott,I
137,0,MDV,Maldives,acof,I
137,0,MDV,Maldives,rcof,I
137,0,MDV,Maldives,coco,I
137,0,MDV,Maldives,teas,I
137,0,MDV,Maldives,toba,I
137,0,MDV,Maldives,bana,I
137,0,MDV,Maldives,plnt,I
137,0,MDV,Maldives,temf,I
137,0,MDV,Maldives,ooil,I
137,0,MDV,Maldives,ofib,I
137,0,MDV,Maldives,trof,I
137,0,MDV,Maldives,vege,I
137,0,MDV,Maldives,tnut,I
137,0,MDV,Maldives,othr,I
137,0,MDV,Maldives,spis,I
137,0,MDV,Maldives,whea,L
137,0,MDV,Maldives,rice,L
137,0,MDV,Maldives,maiz,L
137,0,MDV,Maldives,barl,L
137,0,MDV,Maldives,pmil,L
137,0,MDV,Maldives,smil,L
137,0,MDV,Maldives,sorg,L
137,0,MDV,Maldives,ocer,L
137,0,MDV,Maldives,pota,L
137,0,MDV,Maldives,swpo,L
137,0,MDV,Maldives,yams,L
137,0,MDV,Maldives,cass,L
137,0,MDV,Maldives,orts,L
137,0,MDV,Maldives,bean,L
137,0,MDV,Maldives,chic,L
137,0,MDV,Maldives,cowp,L
137,0,MDV,Maldives,pige,L
137,0,MDV,Maldives,lent,L
137,0,MDV,Maldives,opul,L
137,0,MDV,Maldives,soyb,L
137,0,MDV,Maldives,grou,L
137,0,MDV,Maldives,cnut,L
137,0,MDV,Maldives,oilp,L
137,0,MDV,Maldives,sunf,L
137,0,MDV,Maldives,rape,L
137,0,MDV,Maldives,sesa,L
137,0,MDV,Maldives,sugc,L
137,0,MDV,Maldives,sugb,L
137,0,MDV,Maldives,cott,L
137,0,MDV,Maldives,acof,L
137,0,MDV,Maldives,rcof,L
137,0,MDV,Maldives,coco,L
137,0,MDV,Maldives,teas,L
137,0,MDV,Maldives,toba,L
137,0,MDV,Maldives,bana,L
137,0,MDV,Maldives,plnt,L
137,0,MDV,Maldives,temf,L
137,0,MDV,Maldives,ooil,L
137,0,MDV,Maldives,ofib,L
137,0,MDV,Maldives,trof,L
137,0,MDV,Maldives,vege,L
137,0,MDV,Maldives,tnut,L
137,0,MDV,Maldives,othr,L
137,0,MDV,Maldives,spis,L
138,96859.913230896,MLI,Mali,whea,A
138,4281626.38080053,MLI,Mali,rice,A
138,2864975.018890381,MLI,Mali,maiz,A
138,0,MLI,Mali,barl,A
138,1846767.355478987,MLI,Mali,pmil,A
138,0,MLI,Mali,smil,A
138,1442876.6937003732,MLI,Mali,sorg,A
138,48651.11320896447,MLI,Mali,ocer,A
138,300547.601061821,MLI,Mali,pota,A
138,1114707.1887042522,MLI,Mali,swpo,A
138,94132.26687838137,MLI,Mali,yams,A
138,100070.67653727531,MLI,Mali,cass,A
138,129.7000026702881,MLI,Mali,orts,A
138,19.22537362575531,MLI,Mali,bean,A
138,0,MLI,Mali,chic,A
138,157641.08513528854,MLI,Mali,cowp,A
138,0,MLI,Mali,pige,A
138,0,MLI,Mali,lent,A
138,25094.60414224118,MLI,Mali,opul,A
138,8769.408060848713,MLI,Mali,soyb,A
138,362194.86142517626,MLI,Mali,grou,A
138,3.9000000953674316,MLI,Mali,cnut,A
138,1.2000000476837158,MLI,Mali,oilp,A
138,0,MLI,Mali,sunf,A
138,0,MLI,Mali,rape,A
138,24552.854086190462,MLI,Mali,sesa,A
138,371440.1784391403,MLI,Mali,sugc,A
138,5303.82497215271,MLI,Mali,sugb,A
138,947698.2749687433,MLI,Mali,cott,A
138,0,MLI,Mali,acof,A
138,4.900000095367432,MLI,Mali,rcof,A
138,0,MLI,Mali,coco,A
138,79.44298914074898,MLI,Mali,teas,A
138,1721.5377084612846,MLI,Mali,toba,A
138,123202.14243125916,MLI,Mali,bana,A
138,427.200008392334,MLI,Mali,plnt,A
138,1465.7870175540447,MLI,Mali,temf,A
138,103597.95851834863,MLI,Mali,ooil,A
138,1584.3242510780692,MLI,Mali,ofib,A
138,853374.7575194836,MLI,Mali,trof,A
138,456638.14315086603,MLI,Mali,vege,A
138,9593.074653625488,MLI,Mali,tnut,A
138,0,MLI,Mali,othr,A
138,4872.0048352740705,MLI,Mali,spis,A
138,0,MLI,Mali,whea,H
138,413.2242889404297,MLI,Mali,rice,H
138,1743340.531652823,MLI,Mali,maiz,H
138,0,MLI,Mali,barl,H
138,782622.2022878528,MLI,Mali,pmil,H
138,0,MLI,Mali,smil,H
138,552133.6847813725,MLI,Mali,sorg,H
138,29592.894571065903,MLI,Mali,ocer,H
138,0,MLI,Mali,pota,H
138,54.69289541244507,MLI,Mali,swpo,H
138,735.3788757324219,MLI,Mali,yams,H
138,38568.04889065027,MLI,Mali,cass,H
138,0,MLI,Mali,orts,H
138,10.664074778556824,MLI,Mali,bean,H
138,0,MLI,Mali,chic,H
138,0,MLI,Mali,cowp,H
138,0,MLI,Mali,pige,H
138,0,MLI,Mali,lent,H
138,3.894816629588604,MLI,Mali,opul,H
138,0.4208979308605194,MLI,Mali,soyb,H
138,145219.36428629607,MLI,Mali,grou,H
138,2.3000000715255737,MLI,Mali,cnut,H
138,0,MLI,Mali,oilp,H
138,0,MLI,Mali,sunf,H
138,0,MLI,Mali,rape,H
138,1.672295704483986,MLI,Mali,sesa,H
138,163.87050580978394,MLI,Mali,sugc,H
138,0,MLI,Mali,sugb,H
138,582934.24832201,MLI,Mali,cott,H
138,0,MLI,Mali,acof,H
138,0,MLI,Mali,rcof,H
138,0,MLI,Mali,coco,H
138,0,MLI,Mali,teas,H
138,0.8887649774551392,MLI,Mali,toba,H
138,0,MLI,Mali,bana,H
138,0,MLI,Mali,plnt,H
138,989.5795030295849,MLI,Mali,temf,H
138,5.86801191046834,MLI,Mali,ooil,H
138,0,MLI,Mali,ofib,H
138,0,MLI,Mali,trof,H
138,252747.45082638413,MLI,Mali,vege,H
138,5273.859043121338,MLI,Mali,tnut,H
138,0,MLI,Mali,othr,H
138,2678.418308008462,MLI,Mali,spis,H
138,0,MLI,Mali,whea,S
138,648478.9124832898,MLI,Mali,rice,S
138,396536.3895422071,MLI,Mali,maiz,S
138,0,MLI,Mali,barl,S
138,474401.72305078804,MLI,Mali,pmil,S
138,0,MLI,Mali,smil,S
138,382405.48373389244,MLI,Mali,sorg,S
138,7088.276616625488,MLI,Mali,ocer,S
138,0,MLI,Mali,pota,S
138,990577.8956041336,MLI,Mali,swpo,S
138,83052.50472255051,MLI,Mali,yams,S
138,30314.49932026863,MLI,Mali,cass,S
138,79.80000054836273,MLI,Mali,orts,S
138,3.604757785797119,MLI,Mali,bean,S
138,0,MLI,Mali,chic,S
138,107492.96381864697,MLI,Mali,cowp,S
138,0,MLI,Mali,pige,S
138,0,MLI,Mali,lent,S
138,17386.961501389742,MLI,Mali,opul,S
138,0,MLI,Mali,soyb,S
138,99063.69078525901,MLI,Mali,grou,S
138,0,MLI,Mali,cnut,S
138,0,MLI,Mali,oilp,S
138,0,MLI,Mali,sunf,S
138,0,MLI,Mali,rape,S
138,0,MLI,Mali,sesa,S
138,0,MLI,Mali,sugc,S
138,0,MLI,Mali,sugb,S
138,0,MLI,Mali,cott,S
138,0,MLI,Mali,acof,S
138,0,MLI,Mali,rcof,S
138,0,MLI,Mali,coco,S
138,0,MLI,Mali,teas,S
138,0,MLI,Mali,toba,S
138,162.37198638916016,MLI,Mali,bana,S
138,427.200008392334,MLI,Mali,plnt,S
138,5.497000157833099,MLI,Mali,temf,S
138,0,MLI,Mali,ooil,S
138,0,MLI,Mali,ofib,S
138,642.9592742919922,MLI,Mali,trof,S
138,126821.81940054893,MLI,Mali,vege,S
138,1440.6896549463272,MLI,Mali,tnut,S
138,0,MLI,Mali,othr,S
138,731.678555212915,MLI,Mali,spis,S
138,96859.913230896,MLI,Mali,whea,I
138,3538526.816002488,MLI,Mali,rice,I
138,0,MLI,Mali,maiz,I
138,0,MLI,Mali,barl,I
138,53546.991472542286,MLI,Mali,pmil,I
138,0,MLI,Mali,smil,I
138,94669.381082654,MLI,Mali,sorg,I
138,0,MLI,Mali,ocer,I
138,95.779327392578125,MLI,Mali,pota,I
138,0,MLI,Mali,swpo,I
138,0,MLI,Mali,yams,I
138,0,MLI,Mali,cass,I
138,0,MLI,Mali,orts,I
138,0,MLI,Mali,bean,I
138,0,MLI,Mali,chic,I
138,0,MLI,Mali,cowp,I
138,0,MLI,Mali,pige,I
138,0,MLI,Mali,lent,I
138,0,MLI,Mali,opul,I
138,0,MLI,Mali,soyb,I
138,7235.968043729663,MLI,Mali,grou,I
138,0,MLI,Mali,cnut,I
138,0,MLI,Mali,oilp,I
138,0,MLI,Mali,sunf,I
138,0,MLI,Mali,rape,I
138,0,MLI,Mali,sesa,I
138,371118.8259525299,MLI,Mali,sugc,I
138,0,MLI,Mali,sugb,I
138,0,MLI,Mali,cott,I
138,0,MLI,Mali,acof,I
138,0,MLI,Mali,rcof,I
138,0,MLI,Mali,coco,I
138,0,MLI,Mali,teas,I
138,0.5925099849700928,MLI,Mali,toba,I
138,674.4768552780151,MLI,Mali,bana,I
138,0,MLI,Mali,plnt,I
138,0,MLI,Mali,temf,I
138,0,MLI,Mali,ooil,I
138,0,MLI,Mali,ofib,I
138,0,MLI,Mali,trof,I
138,98.56138515472412,MLI,Mali,vege,I
138,4.499411582946777,MLI,Mali,tnut,I
138,0,MLI,Mali,othr,I
138,2.285102128982544,MLI,Mali,spis,I
138,0,MLI,Mali,whea,L
138,94243.02736888826,MLI,Mali,rice,L
138,725121.5188317001,MLI,Mali,maiz,L
138,0,MLI,Mali,barl,L
138,536200.6478604823,MLI,Mali,pmil,L
138,0,MLI,Mali,smil,L
138,413670.4835765064,MLI,Mali,sorg,L
138,12010.757131263614,MLI,Mali,ocer,L
138,300451.8217344284,MLI,Mali,pota,L
138,124110.43559038639,MLI,Mali,swpo,L
138,10349.405250690877,MLI,Mali,yams,L
138,31198.934724330902,MLI,Mali,cass,L
138,49.99999962002039,MLI,Mali,orts,L
138,4.956541895866394,MLI,Mali,bean,L
138,0,MLI,Mali,chic,L
138,50149.67785517126,MLI,Mali,cowp,L
138,0,MLI,Mali,pige,L
138,0,MLI,Mali,lent,L
138,7703.747861638665,MLI,Mali,opul,L
138,8768.987162917852,MLI,Mali,soyb,L
138,110676.60381747782,MLI,Mali,grou,L
138,1.6000000536441803,MLI,Mali,cnut,L
138,1.2000000476837158,MLI,Mali,oilp,L
138,0,MLI,Mali,sunf,L
138,0,MLI,Mali,rape,L
138,24551.181790485978,MLI,Mali,sesa,L
138,157.48198080062866,MLI,Mali,sugc,L
138,5303.82497215271,MLI,Mali,sugb,L
138,364700.0105843544,MLI,Mali,cott,L
138,0,MLI,Mali,acof,L
138,4.900000095367432,MLI,Mali,rcof,L
138,0,MLI,Mali,coco,L
138,79.44298914074898,MLI,Mali,teas,L
138,1720.2045610547066,MLI,Mali,toba,L
138,122365.293592453,MLI,Mali,bana,L
138,0,MLI,Mali,plnt,L
138,480.15100741386414,MLI,Mali,temf,L
138,103592.09050666541,MLI,Mali,ooil,L
138,1584.3242510780692,MLI,Mali,ofib,L
138,852731.7982451916,MLI,Mali,trof,L
138,76972.95647519827,MLI,Mali,vege,L
138,2931.092283308506,MLI,Mali,tnut,L
138,0,MLI,Mali,othr,L
138,1488.604677658528,MLI,Mali,spis,L
139,13099.437133789062,MLT,Malta,whea,A
139,0,MLT,Malta,rice,A
139,0,MLT,Malta,maiz,A
139,1994.4485473632812,MLT,Malta,barl,A
139,0,MLT,Malta,pmil,A
139,0,MLT,Malta,smil,A
139,0,MLT,Malta,sorg,A
139,0,MLT,Malta,ocer,A
139,7647.064270019531,MLT,Malta,pota,A
139,0,MLT,Malta,swpo,A
139,0,MLT,Malta,yams,A
139,0,MLT,Malta,cass,A
139,0,MLT,Malta,orts,A
139,302.45401191711426,MLT,Malta,bean,A
139,0,MLT,Malta,chic,A
139,0,MLT,Malta,cowp,A
139,0,MLT,Malta,pige,A
139,0,MLT,Malta,lent,A
139,1269.3917083740234,MLT,Malta,opul,A
139,0,MLT,Malta,soyb,A
139,0,MLT,Malta,grou,A
139,0,MLT,Malta,cnut,A
139,0,MLT,Malta,oilp,A
139,0,MLT,Malta,sunf,A
139,0,MLT,Malta,rape,A
139,0,MLT,Malta,sesa,A
139,0,MLT,Malta,sugc,A
139,0,MLT,Malta,sugb,A
139,0,MLT,Malta,cott,A
139,0,MLT,Malta,acof,A
139,0,MLT,Malta,rcof,A
139,0,MLT,Malta,coco,A
139,0,MLT,Malta,teas,A
139,0,MLT,Malta,toba,A
139,0,MLT,Malta,bana,A
139,0,MLT,Malta,plnt,A
139,6002.470016479492,MLT,Malta,temf,A
139,23.99999964237213,MLT,Malta,ooil,A
139,0,MLT,Malta,ofib,A
139,8885.196685791016,MLT,Malta,trof,A
139,64634.204833984375,MLT,Malta,vege,A
139,0,MLT,Malta,tnut,A
139,0,MLT,Malta,othr,A
139,0,MLT,Malta,spis,A
139,0,MLT,Malta,whea,H
139,0,MLT,Malta,rice,H
139,0,MLT,Malta,maiz,H
139,0,MLT,Malta,barl,H
139,0,MLT,Malta,pmil,H
139,0,MLT,Malta,smil,H
139,0,MLT,Malta,sorg,H
139,0,MLT,Malta,ocer,H
139,0,MLT,Malta,pota,H
139,0,MLT,Malta,swpo,H
139,0,MLT,Malta,yams,H
139,0,MLT,Malta,cass,H
139,0,MLT,Malta,orts,H
139,0,MLT,Malta,bean,H
139,0,MLT,Malta,chic,H
139,0,MLT,Malta,cowp,H
139,0,MLT,Malta,pige,H
139,0,MLT,Malta,lent,H
139,0,MLT,Malta,opul,H
139,0,MLT,Malta,soyb,H
139,0,MLT,Malta,grou,H
139,0,MLT,Malta,cnut,H
139,0,MLT,Malta,oilp,H
139,0,MLT,Malta,sunf,H
139,0,MLT,Malta,rape,H
139,0,MLT,Malta,sesa,H
139,0,MLT,Malta,sugc,H
139,0,MLT,Malta,sugb,H
139,0,MLT,Malta,cott,H
139,0,MLT,Malta,acof,H
139,0,MLT,Malta,rcof,H
139,0,MLT,Malta,coco,H
139,0,MLT,Malta,teas,H
139,0,MLT,Malta,toba,H
139,0,MLT,Malta,bana,H
139,0,MLT,Malta,plnt,H
139,3490.135498046875,MLT,Malta,temf,H
139,0,MLT,Malta,ooil,H
139,0,MLT,Malta,ofib,H
139,0,MLT,Malta,trof,H
139,37749.822662353516,MLT,Malta,vege,H
139,0,MLT,Malta,tnut,H
139,0,MLT,Malta,othr,H
139,0,MLT,Malta,spis,H
139,0,MLT,Malta,whea,S
139,0,MLT,Malta,rice,S
139,0,MLT,Malta,maiz,S
139,0,MLT,Malta,barl,S
139,0,MLT,Malta,pmil,S
139,0,MLT,Malta,smil,S
139,0,MLT,Malta,sorg,S
139,0,MLT,Malta,ocer,S
139,0,MLT,Malta,pota,S
139,0,MLT,Malta,swpo,S
139,0,MLT,Malta,yams,S
139,0,MLT,Malta,cass,S
139,0,MLT,Malta,orts,S
139,0,MLT,Malta,bean,S
139,0,MLT,Malta,chic,S
139,0,MLT,Malta,cowp,S
139,0,MLT,Malta,pige,S
139,0,MLT,Malta,lent,S
139,0,MLT,Malta,opul,S
139,0,MLT,Malta,soyb,S
139,0,MLT,Malta,grou,S
139,0,MLT,Malta,cnut,S
139,0,MLT,Malta,oilp,S
139,0,MLT,Malta,sunf,S
139,0,MLT,Malta,rape,S
139,0,MLT,Malta,sesa,S
139,0,MLT,Malta,sugc,S
139,0,MLT,Malta,sugb,S
139,0,MLT,Malta,cott,S
139,0,MLT,Malta,acof,S
139,0,MLT,Malta,rcof,S
139,0,MLT,Malta,coco,S
139,0,MLT,Malta,teas,S
139,0,MLT,Malta,toba,S
139,0,MLT,Malta,bana,S
139,0,MLT,Malta,plnt,S
139,767.4738674163818,MLT,Malta,temf,S
139,0,MLT,Malta,ooil,S
139,0,MLT,Malta,ofib,S
139,0,MLT,Malta,trof,S
139,17482.724487304688,MLT,Malta,vege,S
139,0,MLT,Malta,tnut,S
139,0,MLT,Malta,othr,S
139,0,MLT,Malta,spis,S
139,0,MLT,Malta,whea,I
139,0,MLT,Malta,rice,I
139,0,MLT,Malta,maiz,I
139,0,MLT,Malta,barl,I
139,0,MLT,Malta,pmil,I
139,0,MLT,Malta,smil,I
139,0,MLT,Malta,sorg,I
139,0,MLT,Malta,ocer,I
139,6392.6119384765625,MLT,Malta,pota,I
139,0,MLT,Malta,swpo,I
139,0,MLT,Malta,yams,I
139,0,MLT,Malta,cass,I
139,0,MLT,Malta,orts,I
139,0,MLT,Malta,bean,I
139,0,MLT,Malta,chic,I
139,0,MLT,Malta,cowp,I
139,0,MLT,Malta,pige,I
139,0,MLT,Malta,lent,I
139,0,MLT,Malta,opul,I
139,0,MLT,Malta,soyb,I
139,0,MLT,Malta,grou,I
139,0,MLT,Malta,cnut,I
139,0,MLT,Malta,oilp,I
139,0,MLT,Malta,sunf,I
139,0,MLT,Malta,rape,I
139,0,MLT,Malta,sesa,I
139,0,MLT,Malta,sugc,I
139,0,MLT,Malta,sugb,I
139,0,MLT,Malta,cott,I
139,0,MLT,Malta,acof,I
139,0,MLT,Malta,rcof,I
139,0,MLT,Malta,coco,I
139,0,MLT,Malta,teas,I
139,0,MLT,Malta,toba,I
139,0,MLT,Malta,bana,I
139,0,MLT,Malta,plnt,I
139,0,MLT,Malta,temf,I
139,0,MLT,Malta,ooil,I
139,0,MLT,Malta,ofib,I
139,1619.3430366516113,MLT,Malta,trof,I
139,0,MLT,Malta,vege,I
139,0,MLT,Malta,tnut,I
139,0,MLT,Malta,othr,I
139,0,MLT,Malta,spis,I
139,13099.437133789062,MLT,Malta,whea,L
139,0,MLT,Malta,rice,L
139,0,MLT,Malta,maiz,L
139,1994.4485473632812,MLT,Malta,barl,L
139,0,MLT,Malta,pmil,L
139,0,MLT,Malta,smil,L
139,0,MLT,Malta,sorg,L
139,0,MLT,Malta,ocer,L
139,1254.4524230957031,MLT,Malta,pota,L
139,0,MLT,Malta,swpo,L
139,0,MLT,Malta,yams,L
139,0,MLT,Malta,cass,L
139,0,MLT,Malta,orts,L
139,302.45401191711426,MLT,Malta,bean,L
139,0,MLT,Malta,chic,L
139,0,MLT,Malta,cowp,L
139,0,MLT,Malta,pige,L
139,0,MLT,Malta,lent,L
139,1269.3917083740234,MLT,Malta,opul,L
139,0,MLT,Malta,soyb,L
139,0,MLT,Malta,grou,L
139,0,MLT,Malta,cnut,L
139,0,MLT,Malta,oilp,L
139,0,MLT,Malta,sunf,L
139,0,MLT,Malta,rape,L
139,0,MLT,Malta,sesa,L
139,0,MLT,Malta,sugc,L
139,0,MLT,Malta,sugb,L
139,0,MLT,Malta,cott,L
139,0,MLT,Malta,acof,L
139,0,MLT,Malta,rcof,L
139,0,MLT,Malta,coco,L
139,0,MLT,Malta,teas,L
139,0,MLT,Malta,toba,L
139,0,MLT,Malta,bana,L
139,0,MLT,Malta,plnt,L
139,1744.86083984375,MLT,Malta,temf,L
139,23.99999964237213,MLT,Malta,ooil,L
139,0,MLT,Malta,ofib,L
139,7265.5731201171875,MLT,Malta,trof,L
139,9401.4617919921875,MLT,Malta,vege,L
139,0,MLT,Malta,tnut,L
139,0,MLT,Malta,othr,L
139,0,MLT,Malta,spis,L
140,0,MHL,Marshall Islands,whea,A
140,0,MHL,Marshall Islands,rice,A
140,0,MHL,Marshall Islands,maiz,A
140,0,MHL,Marshall Islands,barl,A
140,0,MHL,Marshall Islands,pmil,A
140,0,MHL,Marshall Islands,smil,A
140,0,MHL,Marshall Islands,sorg,A
140,0,MHL,Marshall Islands,ocer,A
140,0,MHL,Marshall Islands,pota,A
140,0,MHL,Marshall Islands,swpo,A
140,0,MHL,Marshall Islands,yams,A
140,0,MHL,Marshall Islands,cass,A
140,0,MHL,Marshall Islands,orts,A
140,0,MHL,Marshall Islands,bean,A
140,0,MHL,Marshall Islands,chic,A
140,0,MHL,Marshall Islands,cowp,A
140,0,MHL,Marshall Islands,pige,A
140,0,MHL,Marshall Islands,lent,A
140,0,MHL,Marshall Islands,opul,A
140,0,MHL,Marshall Islands,soyb,A
140,0,MHL,Marshall Islands,grou,A
140,1273.0799560546875,MHL,Marshall Islands,cnut,A
140,0,MHL,Marshall Islands,oilp,A
140,0,MHL,Marshall Islands,sunf,A
140,0,MHL,Marshall Islands,rape,A
140,0,MHL,Marshall Islands,sesa,A
140,0,MHL,Marshall Islands,sugc,A
140,0,MHL,Marshall Islands,sugb,A
140,0,MHL,Marshall Islands,cott,A
140,0,MHL,Marshall Islands,acof,A
140,0,MHL,Marshall Islands,rcof,A
140,0,MHL,Marshall Islands,coco,A
140,0,MHL,Marshall Islands,teas,A
140,0,MHL,Marshall Islands,toba,A
140,0,MHL,Marshall Islands,bana,A
140,0,MHL,Marshall Islands,plnt,A
140,0,MHL,Marshall Islands,temf,A
140,0,MHL,Marshall Islands,ooil,A
140,0,MHL,Marshall Islands,ofib,A
140,0,MHL,Marshall Islands,trof,A
140,0,MHL,Marshall Islands,vege,A
140,0,MHL,Marshall Islands,tnut,A
140,0,MHL,Marshall Islands,othr,A
140,0,MHL,Marshall Islands,spis,A
140,0,MHL,Marshall Islands,whea,H
140,0,MHL,Marshall Islands,rice,H
140,0,MHL,Marshall Islands,maiz,H
140,0,MHL,Marshall Islands,barl,H
140,0,MHL,Marshall Islands,pmil,H
140,0,MHL,Marshall Islands,smil,H
140,0,MHL,Marshall Islands,sorg,H
140,0,MHL,Marshall Islands,ocer,H
140,0,MHL,Marshall Islands,pota,H
140,0,MHL,Marshall Islands,swpo,H
140,0,MHL,Marshall Islands,yams,H
140,0,MHL,Marshall Islands,cass,H
140,0,MHL,Marshall Islands,orts,H
140,0,MHL,Marshall Islands,bean,H
140,0,MHL,Marshall Islands,chic,H
140,0,MHL,Marshall Islands,cowp,H
140,0,MHL,Marshall Islands,pige,H
140,0,MHL,Marshall Islands,lent,H
140,0,MHL,Marshall Islands,opul,H
140,0,MHL,Marshall Islands,soyb,H
140,0,MHL,Marshall Islands,grou,H
140,0,MHL,Marshall Islands,cnut,H
140,0,MHL,Marshall Islands,oilp,H
140,0,MHL,Marshall Islands,sunf,H
