iso3c,country,animal,system,product,headcount,headcount_system,product_prop,animal_rgn_total,animal_rgn_syst_total,gapfill
BGR,Bulgaria,cows,mixed,meat,0,384791.910865176,0,516121.0669647034,384791.910865176,NA
BGR,Bulgaria,sheep,grassland,milk,329344.8998276152,329344.8998276152,1,1412419.041693541,329344.8998276152,NA
BGR,Bulgaria,sheep,grassland,meat,0,329344.8998276152,0,1412419.041693541,329344.8998276152,NA
BGR,Bulgaria,sheep,mixed,milk,1083074.1418659259,1083074.1418659259,1,1412419.041693541,1083074.1418659259,NA
BGR,Bulgaria,sheep,mixed,meat,0,1083074.1418659259,0,1412419.041693541,1083074.1418659259,NA
BGR,Bulgaria,goats,grassland,milk,103129.88707906601,103129.88707906601,1,365312.4352046135,103129.88707906601,NA
BGR,Bulgaria,goats,grassland,meat,0,103129.88707906601,0,365312.4352046135,103129.88707906601,NA
BGR,Bulgaria,goats,mixed,milk,262182.5481255475,262182.5481255475,1,365312.4352046135,262182.5481255475,NA
BGR,Bulgaria,goats,mixed,meat,0,262182.5481255475,0,365312.4352046135,262182.5481255475,NA
BFA,Burkina Faso,cows,grassland,milk,1186746.9760629374,3489493.983917987,0.340091423436261,8572052.284109855,3489493.983917987,NA
BFA,Burkina Faso,cows,grassland,meat,2302747.0078550493,3489493.983917987,0.6599085765637389,8572052.284109855,3489493.983917987,NA
BFA,Burkina Faso,cows,mixed,milk,2288777.6731707244,5082558.300191868,0.4503200038225479,8572052.284109855,5082558.300191868,NA
BFA,Burkina Faso,cows,mixed,meat,2793780.6270211437,5082558.300191868,0.5496799961774521,8572052.284109855,5082558.300191868,NA
BFA,Burkina Faso,sheep,grassland,milk,713562.0763798167,2502327.1185921957,0.28515939066402535,8584534.851661041,2502327.1185921957,NA
BFA,Burkina Faso,sheep,grassland,meat,1788765.042212379,2502327.1185921957,0.7148406093359747,8584534.851661041,2502327.1185921957,NA
BFA,Burkina Faso,sheep,mixed,milk,1733029.7646176275,6082207.733068846,0.2849343265924934,8584534.851661041,6082207.733068846,NA
BFA,Burkina Faso,sheep,mixed,meat,4349177.968451219,6082207.733068846,0.7150656734075066,8584534.851661041,6082207.733068846,NA
BFA,Burkina Faso,goats,grassland,milk,1276306.0888462737,3757917.3565590875,0.33963122861619155,13200053.076262634,3757917.3565590875,NA
BFA,Burkina Faso,goats,grassland,meat,2481611.267712814,3757917.3565590875,0.6603687713838085,13200053.076262634,3757917.3565590875,NA
BFA,Burkina Faso,goats,mixed,milk,3203837.4238627125,9442135.719703546,0.3393127909798042,13200053.076262634,9442135.719703546,NA
BFA,Burkina Faso,goats,mixed,meat,6238298.295840833,9442135.719703546,0.6606872090201957,13200053.076262634,9442135.719703546,NA
BDI,Burundi,cows,mixed,milk,201294.1130698276,374324.0341837484,0.5377536430669483,374324.0341837484,374324.0341837484,NA
BDI,Burundi,cows,mixed,meat,173029.92111392083,374324.0341837484,0.46224635693305177,374324.0341837484,374324.0341837484,NA
BDI,Burundi,sheep,grassland,milk,22067.939781689234,77517.3762138798,0.2846837813602091,269532.24019434344,77517.3762138798,NA
BDI,Burundi,sheep,grassland,meat,55449.436432190574,77517.3762138798,0.7153162186397909,269532.24019434344,77517.3762138798,NA
BDI,Burundi,sheep,mixed,milk,55441.92905570273,192014.86398046365,0.2887376940846809,269532.24019434344,192014.86398046365,NA
BDI,Burundi,sheep,mixed,meat,136572.93492476092,192014.86398046365,0.7112623059153191,269532.24019434344,192014.86398046365,NA
BDI,Burundi,goats,grassland,milk,168932.83416308396,331366.9594761114,0.5098059095275083,1825100.720051186,331366.9594761114,NA
BDI,Burundi,goats,grassland,meat,162434.12531302744,331366.9594761114,0.4901940904724917,1825100.720051186,331366.9594761114,NA
BDI,Burundi,goats,mixed,milk,761514.5668102368,1493733.7605750745,0.5098060892170371,1825100.720051186,1493733.7605750745,NA
BDI,Burundi,goats,mixed,meat,732219.1937648377,1493733.7605750745,0.49019391078296287,1825100.720051186,1493733.7605750745,NA
KHM,Cambodia,cows,grassland,milk,94806.89295788256,746433.5362745689,0.12701317444961194,3393051.838004819,746433.5362745689,NA
KHM,Cambodia,cows,grassland,meat,651626.6433166863,746433.5362745689,0.872986825550388,3393051.838004819,746433.5362745689,NA
KHM,Cambodia,cows,mixed,milk,367960.81341694616,2646618.3017302505,0.13903055577617235,3393051.838004819,2646618.3017302505,NA
KHM,Cambodia,cows,mixed,meat,2278657.4883133043,2646618.3017302505,0.8609694442238276,3393051.838004819,2646618.3017302505,NA
KHM,Cambodia,sheep,mixed,milk,0,10550.75211194191,0,10550.75211194191,10550.75211194191,NA
KHM,Cambodia,sheep,mixed,meat,10550.75211194191,10550.75211194191,1,10550.75211194191,10550.75211194191,NA
CMR,Cameroon,cows,grassland,milk,579401.3696225721,2931139.7115057223,0.1976710176414397,3686739.099682277,2931139.7115057223,NA
CMR,Cameroon,cows,grassland,meat,2351738.3418831504,2931139.7115057223,0.8023289823585604,3686739.099682277,2931139.7115057223,NA
CMR,Cameroon,cows,mixed,milk,192000.48082682956,755599.3881765545,0.2541035419445925,3686739.099682277,755599.3881765545,NA
CMR,Cameroon,cows,mixed,meat,563598.9073497249,755599.3881765545,0.7458964580554075,3686739.099682277,755599.3881765545,NA
CMR,Cameroon,sheep,grassland,milk,1411360.72881749,2669443.9535225593,0.5287096314403151,3583688.7641935083,2669443.9535225593,NA
CMR,Cameroon,sheep,grassland,meat,1258083.2247050696,2669443.9535225593,0.471290368559685,3583688.7641935083,2669443.9535225593,NA
CMR,Cameroon,sheep,mixed,milk,483399.0112048321,914244.8106709486,0.5287413235083871,3583688.7641935083,914244.8106709486,NA
CMR,Cameroon,sheep,mixed,meat,430845.7994661165,914244.8106709486,0.471258676491613,3583688.7641935083,914244.8106709486,NA
CMR,Cameroon,goats,grassland,milk,2401309.3923529787,3228015.9601194067,0.7438963815606886,3954928.006024091,3228015.9601194067,NA
CMR,Cameroon,goats,grassland,meat,826706.5677664282,3228015.9601194067,0.25610361843931145,3954928.006024091,3228015.9601194067,NA
CMR,Cameroon,goats,mixed,milk,540746.37968591135,726912.0459046839,0.743895197132029,3954928.006024091,726912.0459046839,NA
CMR,Cameroon,goats,mixed,meat,186165.6662187726,726912.0459046839,0.25610480286797105,3954928.006024091,726912.0459046839,NA
CAN,Canada,cows,grassland,milk,1331746.9941331898,6392910.255679749,0.20831623483999417,9234961.184532428,6392910.255679749,NA
CAN,Canada,cows,grassland,meat,5061163.26154656,6392910.255679749,0.7916837651600059,9234961.184532428,6392910.255679749,NA
CAN,Canada,cows,mixed,milk,299079.61119991663,1268175.032136807,0.2358346471275211,9234961.184532428,1268175.032136807,NA
CAN,Canada,cows,mixed,meat,969095.4209368903,1268175.032136807,0.7641653528724789,9234961.184532428,1268175.032136807,NA
CAN,Canada,cows,feedlot,meat,1573875.8967158725,1573875.8967158725,1,9234961.184532428,1573875.8967158725,NA
CAN,Canada,sheep,grassland,milk,0,752055.7828150436,0,784784.3660695904,752055.7828150436,NA
CAN,Canada,sheep,grassland,meat,752055.7828150436,752055.7828150436,1,784784.3660695904,752055.7828150436,NA
CAN,Canada,sheep,mixed,milk,0,32728.58325454686,0,784784.3660695904,32728.58325454686,NA
CAN,Canada,sheep,mixed,meat,32728.58325454686,32728.58325454686,1,784784.3660695904,32728.58325454686,NA
CAN,Canada,goats,grassland,milk,0,17329.875340034232,0,29393.855940286438,17329.875340034232,NA
CAN,Canada,goats,grassland,meat,17329.875340034232,17329.875340034232,1,29393.855940286438,17329.875340034232,NA
CAN,Canada,goats,mixed,milk,0,12063.980600252205,0,29393.855940286438,12063.980600252205,NA
CAN,Canada,goats,mixed,meat,12063.980600252205,12063.980600252205,1,29393.855940286438,12063.980600252205,NA
CYM,Cayman Islands,sheep,grassland,milk,0,25574.503814536554,0,42199.305941719,25574.503814536554,NA
CYM,Cayman Islands,sheep,grassland,meat,25574.503814536554,25574.503814536554,1,42199.305941719,25574.503814536554,NA
CYM,Cayman Islands,sheep,mixed,milk,0,16624.802127182447,0,42199.305941719,16624.802127182447,NA
CYM,Cayman Islands,sheep,mixed,meat,16624.802127182447,16624.802127182447,1,42199.305941719,16624.802127182447,NA
CAF,Central African Republic,cows,grassland,milk,713480.21237487,3349319.800776895,0.2130224209134565,3860776.512111859,3349319.800776895,NA
CAF,Central African Republic,cows,grassland,meat,2635839.5884020254,3349319.800776895,0.7869775790865435,3860776.512111859,3349319.800776895,NA
CAF,Central African Republic,cows,mixed,milk,143773.7458474753,511456.7113349634,0.2811063823411537,3860776.512111859,511456.7113349634,NA
CAF,Central African Republic,cows,mixed,meat,367682.9654874881,511456.7113349634,0.7188936176588463,3860776.512111859,511456.7113349634,NA
CAF,Central African Republic,sheep,grassland,milk,0,332131.78919169045,0,388892.7266704571,332131.78919169045,NA
CAF,Central African Republic,sheep,grassland,meat,332131.78919169045,332131.78919169045,1,388892.7266704571,332131.78919169045,NA
CAF,Central African Republic,sheep,mixed,milk,0,56760.93747876667,0,388892.7266704571,56760.93747876667,NA
CAF,Central African Republic,sheep,mixed,meat,56760.93747876667,56760.93747876667,1,388892.7266704571,56760.93747876667,NA
CAF,Central African Republic,goats,grassland,milk,0,4219476.583347125,0,4839195.48352408,4219476.583347125,NA
CAF,Central African Republic,goats,grassland,meat,4219476.583347125,4219476.583347125,1,4839195.48352408,4219476.583347125,NA
CAF,Central African Republic,goats,mixed,milk,0,619718.9001769559,0,4839195.48352408,619718.9001769559,NA
CAF,Central African Republic,goats,mixed,meat,619718.9001769559,619718.9001769559,1,4839195.48352408,619718.9001769559,NA
TCD,Chad,cows,grassland,milk,1160738.176361984,4026715.745905859,0.28825927867944445,7364801.76519192,4026715.745905859,NA
TCD,Chad,cows,grassland,meat,2865977.569543875,4026715.745905859,0.7117407213205555,7364801.76519192,4026715.745905859,NA
TCD,Chad,cows,mixed,milk,1238080.144006223,3338086.0192860616,0.37089521865317876,7364801.76519192,3338086.0192860616,NA
TCD,Chad,cows,mixed,meat,2100005.8752798387,3338086.0192860616,0.6291047813468212,7364801.76519192,3338086.0192860616,NA
TCD,Chad,sheep,grassland,milk,709870.4709770863,1934301.5235513323,0.36699059703669196,3269756.4827405727,1934301.5235513323,NA
TCD,Chad,sheep,grassland,meat,1224431.052574246,1934301.5235513323,0.633009402963308,3269756.4827405727,1934301.5235513323,NA
TCD,Chad,sheep,mixed,milk,490074.4574605635,1335454.9591892404,0.3669719102754986,3269756.4827405727,1335454.9591892404,NA
TCD,Chad,sheep,mixed,meat,845380.5017286768,1335454.9591892404,0.6330280897245014,3269756.4827405727,1335454.9591892404,NA
TCD,Chad,goats,grassland,milk,1873869.2673963984,4381177.317124598,0.4277090680790418,6719064.747936823,4381177.317124598,NA
TCD,Chad,goats,grassland,meat,2507308.0497281994,4381177.317124598,0.5722909319209581,6719064.747936823,4381177.317124598,NA
TCD,Chad,goats,mixed,milk,999935.9574744046,2337887.4308122257,0.4277091977550896,6719064.747936823,2337887.4308122257,NA
TCD,Chad,goats,mixed,meat,1337951.4733378212,2337887.4308122257,0.5722908022449105,6719064.747936823,2337887.4308122257,NA
CHL,Chile,cows,grassland,milk,1079485.8759484983,1604259.1702741664,0.6728874585544773,3499319.173241587,1604259.1702741664,NA
CHL,Chile,cows,grassland,meat,524773.2943256682,1604259.1702741664,0.32711254144552276,3499319.173241587,1604259.1702741664,NA
CHL,Chile,cows,mixed,milk,1298335.3174030243,1895060.0029674203,0.6851156772714311,3499319.173241587,1895060.0029674203,NA
CHL,Chile,cows,mixed,meat,596724.685564396,1895060.0029674203,0.3148843227285689,3499319.173241587,1895060.0029674203,NA
CHL,Chile,sheep,grassland,milk,0,2750001.202672561,0,3613200.747301126,2750001.202672561,NA
CHL,Chile,sheep,grassland,meat,2750001.202672561,2750001.202672561,1,3613200.747301126,2750001.202672561,NA
CHL,Chile,sheep,mixed,milk,0,863199.5446285646,0,3613200.747301126,863199.5446285646,NA
CHL,Chile,sheep,mixed,meat,863199.5446285646,863199.5446285646,1,3613200.747301126,863199.5446285646,NA
CHL,Chile,goats,grassland,milk,604061.4396154468,604061.4396154468,1,747665.5661257505,604061.4396154468,NA
CHL,Chile,goats,grassland,meat,0,604061.4396154468,0,747665.5661257505,604061.4396154468,NA
CHL,Chile,goats,mixed,milk,143604.12651030364,143604.12651030364,1,747665.5661257505,143604.12651030364,NA
CHL,Chile,goats,mixed,meat,0,143604.12651030364,0,747665.5661257505,143604.12651030364,NA
HKG,Hong Kong SAR China,sheep,mixed,milk,0,25502.713776381563,0,25502.713776381563,25502.713776381563,NA
HKG,Hong Kong SAR China,sheep,mixed,meat,25502.713776381563,25502.713776381563,1,25502.713776381563,25502.713776381563,NA
HKG,Hong Kong SAR China,goats,mixed,milk,0,25441.547570253846,0,25441.547570253846,25441.547570253846,NA
HKG,Hong Kong SAR China,goats,mixed,meat,25441.547570253846,25441.547570253846,1,25441.547570253846,25441.547570253846,NA
CHN,China,cows,grassland,milk,15491463.98631721,47204633.516013324,0.32817676639862076,120567216.52591017,47204633.516013324,NA
CHN,China,cows,grassland,meat,31713169.529696118,47204633.516013324,0.6718232336013793,120567216.52591017,47204633.516013324,NA
CHN,China,cows,mixed,milk,15209338.996576076,62158582.86423801,0.24468606418835423,120567216.52591017,62158582.86423801,NA
CHN,China,cows,mixed,meat,46949243.86766193,62158582.86423801,0.7553139358116457,120567216.52591017,62158582.86423801,NA
CHN,China,cows,feedlot,meat,11204000.14565883,11204000.14565883,1,120567216.52591017,11204000.14565883,NA
CHN,China,sheep,grassland,milk,52374725.348547176,109190570.71057494,0.4796634453663018,190099158.75478035,109190570.71057494,NA
CHN,China,sheep,grassland,meat,56815845.362027764,109190570.71057494,0.5203365546336982,190099158.75478035,109190570.71057494,NA
CHN,China,sheep,mixed,milk,38821952.43030541,80908588.04420543,0.47982486616988723,190099158.75478035,80908588.04420543,NA
CHN,China,sheep,mixed,meat,42086635.61390002,80908588.04420543,0.5201751338301128,190099158.75478035,80908588.04420543,NA
CHN,China,goats,grassland,milk,1673599.8492396486,73085806.8444805,0.022899108889923137,195672784.65018085,73085806.8444805,NA
CHN,China,goats,grassland,meat,71412206.99524085,73085806.8444805,0.9771008911100769,195672784.65018085,73085806.8444805,NA
CHN,China,goats,mixed,milk,2807131.6757781813,122586977.80570033,0.022899101731894144,195672784.65018085,122586977.80570033,NA
CHN,China,goats,mixed,meat,119779846.12992215,122586977.80570033,0.9771008982681059,195672784.65018085,122586977.80570033,NA
COL,Colombia,cows,grassland,milk,4415689.172026058,8848171.346072663,0.49905104674379974,27051922.423534174,8848171.346072663,NA
COL,Colombia,cows,grassland,meat,4432482.174046604,8848171.346072663,0.5009489532562001,27051922.423534174,8848171.346072663,NA
COL,Colombia,cows,mixed,milk,9210424.63722834,18203751.07746151,0.5059630071865783,27051922.423534174,18203751.07746151,NA
COL,Colombia,cows,mixed,meat,8993326.440233171,18203751.07746151,0.4940369928134218,27051922.423534174,18203751.07746151,NA
COL,Colombia,sheep,grassland,milk,0,913137.9438678522,0,1778469.9541499056,913137.9438678522,NA
COL,Colombia,sheep,grassland,meat,913137.9438678522,913137.9438678522,1,1778469.9541499056,913137.9438678522,NA
COL,Colombia,sheep,mixed,milk,0,865332.0102820533,0,1778469.9541499056,865332.0102820533,NA
COL,Colombia,sheep,mixed,meat,865332.0102820533,865332.0102820533,1,1778469.9541499056,865332.0102820533,NA
COL,Colombia,goats,grassland,milk,0,1733512.4577255151,0,2540569.956766664,1733512.4577255151,NA
COL,Colombia,goats,grassland,meat,1733512.4577255151,1733512.4577255151,1,2540569.956766664,1733512.4577255151,NA
COL,Colombia,goats,mixed,milk,0,807057.4990411489,0,2540569.956766664,807057.4990411489,NA
COL,Colombia,goats,mixed,meat,807057.4990411489,807057.4990411489,1,2540569.956766664,807057.4990411489,NA
COM,Comoros,cows,grassland,milk,16700.651168128745,29604.375780763894,0.5641277928575804,29604.375780763894,29604.375780763894,NA
COM,Comoros,cows,grassland,meat,12903.72461263515,29604.375780763894,0.4358722071424196,29604.375780763894,29604.375780763894,NA
COM,Comoros,sheep,grassland,milk,0,13172.042606021721,0,13172.042606021721,13172.042606021721,NA
COM,Comoros,sheep,grassland,meat,13172.042606021721,13172.042606021721,1,13172.042606021721,13172.042606021721,NA
COM,Comoros,goats,grassland,milk,0,67219.3580431197,0,67219.3580431197,67219.3580431197,NA
COM,Comoros,goats,grassland,meat,67219.3580431197,67219.3580431197,1,67219.3580431197,67219.3580431197,NA
COG,Congo - Brazzaville,cows,grassland,milk,0,283565.60943159147,0,317373.9089697746,283565.60943159147,NA
COG,Congo - Brazzaville,cows,grassland,meat,283565.60943159147,283565.60943159147,1,317373.9089697746,283565.60943159147,NA
COG,Congo - Brazzaville,cows,mixed,milk,0,33808.29953818314,0,317373.9089697746,33808.29953818314,NA
COG,Congo - Brazzaville,cows,mixed,meat,33808.29953818314,33808.29953818314,1,317373.9089697746,33808.29953818314,NA
COG,Congo - Brazzaville,sheep,grassland,milk,0,108827.71116111372,0,108827.71116111372,108827.71116111372,NA
COG,Congo - Brazzaville,sheep,grassland,meat,108827.71116111372,108827.71116111372,1,108827.71116111372,108827.71116111372,NA
COG,Congo - Brazzaville,goats,grassland,milk,0,294323.41941814846,0,315176.98239914654,294323.41941814846,NA
COG,Congo - Brazzaville,goats,grassland,meat,294323.41941814846,294323.41941814846,1,315176.98239914654,294323.41941814846,NA
COG,Congo - Brazzaville,goats,mixed,milk,0,20853.562980998093,0,315176.98239914654,20853.562980998093,NA
COG,Congo - Brazzaville,goats,mixed,meat,20853.562980998093,20853.562980998093,1,315176.98239914654,20853.562980998093,NA
CRI,Costa Rica,cows,grassland,milk,925865.3337463521,925865.3337463521,1,1324380.8148970334,925865.3337463521,NA
CRI,Costa Rica,cows,grassland,meat,0,925865.3337463521,0,1324380.8148970334,925865.3337463521,NA
CRI,Costa Rica,cows,mixed,milk,398515.4811506814,398515.4811506814,1,1324380.8148970334,398515.4811506814,NA
CRI,Costa Rica,cows,mixed,meat,0,398515.4811506814,0,1324380.8148970334,398515.4811506814,NA
CIV,Côte d’Ivoire,cows,grassland,milk,318819.5452959383,863182.480243193,0.3693535869797938,1544579.256191439,863182.480243193,NA
CIV,Côte d’Ivoire,cows,grassland,meat,544362.9349472546,863182.480243193,0.6306464130202061,1544579.256191439,863182.480243193,NA
CIV,Côte d’Ivoire,cows,mixed,milk,322591.7571679671,681396.7759482461,0.4734271845050068,1544579.256191439,681396.7759482461,NA
CIV,Côte d’Ivoire,cows,mixed,meat,358805.01878027903,681396.7759482461,0.5265728154949932,1544579.256191439,681396.7759482461,NA
