iso3c,category2_production,cumulative_pressure,tonnes,pressure_per_tonne
NER,freshwater_fisheries,1.211087428367513e-5,36966.74284581073,3.2761540106981865e-4
NER,human_crop,0.013640255188348209,10432539.929952055,0.0013074721285452962
NER,large_ruminant_milk,6.744167895245394e-4,690875,9.76177730449849e-4
NER,small_ruminant_meat,9.296290898329523e-4,57572.45,0.01614711706437632
NER,small_ruminant_milk,5.118836797464226e-4,514352,9.95201106919819e-4
NFK,marine_fisheries,9.09388874033695e-6,2319.959891055555,0.003919847397102773
NGA,chickens_eggs&meat,4.225733565413932e-4,708288,5.96612333600729e-4
NGA,cows_meat,0.00573916891061634,439454.95,0.013059743463161218
NGA,feed_chickens_eggs&meat,0.002927139686290163,3025146.6421425454,9.676025768512929e-4
NGA,feed_cows_meat,0.0010352268922913922,1060345.5159567266,9.763109068814513e-4
NGA,feed_large_ruminant_milk,3.028913556467368e-4,359711.8148593486,8.420389409927243e-4
NGA,feed_pigs_meat,0.00472125154875745,3677134.882576344,0.0012839484271106088
NGA,feed_shrimp_meat,9.87571002178023e-6,12842.707537190297,7.689741429664931e-4
NGA,feed_small_ruminant_meat,2.4064327895296453e-4,371398.0348374273,6.479390206205635e-4
NGA,feed_small_ruminant_milk,1.0853794432253874e-5,12468.776764739807,8.704778854447929e-4
NGA,freshwater_fisheries,5.577144442105117e-5,200762.20726150926,2.7779852185229407e-4
NGA,human_crop,0.047253585593333,178889827.94050223,2.641490918592044e-4
NGA,large_ruminant_milk,9.546779216364263e-4,528398,0.0018067402254293662
NGA,marine_fisheries,0.002100340762617909,711505.4588975813,0.0029519671793835746
NGA,pigs_meat,0.016930627628510816,296799.78,0.0570439359102989
NGA,small_ruminant_meat,0.007866943230931721,459300.98,0.017128078479022018
NIC,chickens_eggs&meat,4.5911180306580994e-5,181206,2.533645701940388e-4
NIC,cows_meat,0.0018655091522166293,170062.11,0.01096957548166743
NIC,feed_chickens_eggs&meat,2.829648935048935e-4,482121.02135741484,5.8691673038484e-4
NIC,feed_cows_meat,6.156133079338132e-5,483818.9809316854,1.2724042094180199e-4
NIC,feed_large_ruminant_milk,1.5007904830265485e-5,163963.18467589808,9.153216229564725e-5
NIC,feed_pigs_meat,7.926422395204864e-5,332127.1206981563,2.3865628252648944e-4
NIC,feed_shrimp_meat,4.053336734458905e-6,13844.590483152606,2.927740433631016e-4
NIC,human_crop,0.0015896661816120006,10343462.658665039,1.5368800894546549e-4
NIC,large_ruminant_milk,4.8380899827821396e-4,577573,8.376586133323648e-4
NIC,mariculture,1.8288396750426136e-4,25221.8884416331,0.007251002157411008
NIC,marine_fisheries,1.2482036566465143e-4,37366.4490978793,0.003340439583587179
NIC,pigs_meat,0.0015690485926287518,12454.48,0.12598266588639204
NIU,human_crop,1.063124739990721e-5,6497.900150299072,0.0016361050730239208
NLD,chickens_eggs&meat,4.1765751476050304e-4,1753883,2.3813305377867454e-4
NLD,cows_meat,0.0012880429169870708,474910.92,0.002712177932204782
NLD,feed_chickens_eggs&meat,5.423759485794794e-4,6771590.587065561,8.009579752436209e-5
NLD,feed_cows_meat,3.7019659581229343e-4,11597493.264693242,3.192039756895563e-5
NLD,feed_large_ruminant_milk,1.5809233482741043e-4,5211681.227823982,3.0334229573250063e-5
NLD,feed_marine-fish-general_meat,2.0967726189570717e-5,4574.571148158144,0.004583539201923428
NLD,feed_pigs_meat,1.467405895857862e-4,3439142.926533661,4.266777878106019e-5
NLD,feed_salmon_meat,9.445780055647821e-5,19931.82115389075,0.004739045159355134
NLD,feed_shrimp_meat,1.3229942992638897e-5,4176.07060889664,0.0031680362311053887
NLD,feed_small_ruminant_meat,4.7091087379197363e-5,1579258.2344285378,2.9818484623091106e-5
NLD,feed_small_ruminant_milk,1.4343597338161444e-5,462672.1771236315,3.100164230175584e-5
NLD,freshwater_fisheries,2.5860600213192504e-6,2329.8640487967255,0.001109961769080406
NLD,human_crop,0.0014476567674772051,23503657.04269238,6.159283063259733e-5
NLD,large_ruminant_milk,0.0018195697356100623,14297361,1.2726612523878092e-4
NLD,mariculture,7.734930105545318e-6,46250,1.6724173201179067e-4
NLD,marine_fisheries,0.001665657804358055,211924.53454601922,0.00785967423699288
NLD,pigs_meat,6.737623506537615e-4,1529431.3,4.405312946411921e-4
NLD,small_ruminant_meat,8.67763556233282e-5,16861.33,0.0051464715786553135
NLD,small_ruminant_milk,3.411984043938884e-5,246970,1.3815378563950619e-4
NOR,chickens_eggs&meat,4.5421477705840194e-5,160706,2.8263709946013335e-4
NOR,cows_meat,3.508648166478933e-4,90274.99,0.0038866226033134233
NOR,feed_chickens_eggs&meat,2.0103217905722228e-4,162570.5641846433,0.001236584126194551
NOR,feed_cows_meat,1.3764421223482016e-4,2348678.50422678,5.8604961039627134e-5
NOR,feed_large_ruminant_milk,6.395583746924565e-5,806585.3990947988,7.929208431124707e-5
NOR,feed_marine-fish-general_meat,1.397761871235494e-4,10232.521870085644,0.013659993977846195
NOR,feed_pigs_meat,4.7069736255730743e-4,127198.16173933697,0.003700504442209567
NOR,feed_salmon_meat,0.0010276261947993674,241504.47977442743,0.004255101999595211
NOR,feed_shrimp_meat,9.837417070561517e-5,11451.276703249841,0.008590672748104747
NOR,feed_small_ruminant_meat,1.3877577542307489e-5,309973.630135848,4.4770187503451655e-5
NOR,feed_small_ruminant_milk,3.284994360304544e-6,77164.57815807068,4.257127348736714e-5
NOR,feed_tuna_meat,1.234979141091515e-5,3204.5569836523423,0.00385382175255928
NOR,human_crop,6.580158151879169e-4,1736556.4530826062,3.789199101588987e-4
NOR,large_ruminant_milk,2.3420454212536688e-4,1544074,1.516796099962611e-4
NOR,mariculture,6.857649248027143e-4,1307261.27,5.245813828804966e-4
NOR,marine_fisheries,0.009462492479810458,3152688.8721493175,0.0030014038376579445
NOR,pigs_meat,4.965504444144843e-5,142923,3.474251480968663e-4
NOR,small_ruminant_meat,2.1339582923765823e-4,29358.95,0.007268510257950582
NOR,small_ruminant_milk,3.591246499791024e-6,21696,1.6552574206263936e-4
NPL,chickens_eggs&meat,1.4899956209033714e-4,124184,0.0011998289803061355
NPL,cows_meat,0.00141467317802888,62964.08,0.022467940102180162
NPL,feed_chickens_eggs&meat,4.7815226752861696e-4,493255.2344548397,9.693810306079873e-4
NPL,feed_cows_meat,4.94554403097223e-6,6630.193607941813,7.459124609948543e-4
NPL,feed_large_ruminant_milk,1.2718685927747714e-5,54383.03896854182,2.3387229123228865e-4
NPL,feed_pigs_meat,2.445677218222266e-4,265797.71652232617,9.201272494817829e-4
NPL,freshwater_fisheries,1.5167480494319714e-5,18294.579506246235,8.290696426852091e-4
NPL,human_crop,0.00782957698192904,23736659.83123251,3.2985167406017853e-4
NPL,large_ruminant_milk,0.0012328181657473639,1911239,6.450361078584959e-4
NPL,pigs_meat,0.0029577138160626066,31895.5,0.0927313826734996
NPL,small_ruminant_meat,8.305394413154522e-4,95771.2,0.008672121068916879
NPL,small_ruminant_milk,2.104848784299843e-4,142976,0.0014721693041488384
NRU,human_crop,9.883458354042235e-7,3310.7999572753906,2.985217615556509e-4
NRU,marine_fisheries,1.6521587598611942e-5,5172.364000159814,0.0031942043518401768
NZL,chickens_eggs&meat,5.088428126211495e-5,280983,1.8109380731971312e-4
NZL,cows_meat,0.003220522294911169,782928.9,0.004113428811877003
NZL,feed_chickens_eggs&meat,1.2546939021462172e-4,247745.0190972848,5.064456620431681e-4
NZL,feed_cows_meat,1.0493629375381215e-4,2678815.9520264217,3.917264031313233e-5
NZL,feed_crustaceans_meat,1.0650562507643229e-5,2517.264781205759,0.00423100604559432
NZL,feed_large_ruminant_milk,4.325924364412921e-5,2249745.279250951,1.9228507352855653e-5
NZL,feed_marine-fish-general_meat,6.19777306099865e-5,14699.991958261753,0.004216174456827067
NZL,feed_pigs_meat,1.3791517014768683e-4,103995.31227820064,0.0013261671812547307
NZL,feed_salmon_meat,6.68465084913533e-6,2930.3683248754633,0.002281164040844394
NZL,feed_shrimp_meat,4.1953835203171654e-5,9707.1041491311,0.004321972295612694
NZL,feed_small_ruminant_meat,1.3277241823095225e-5,270731.4044945168,4.904211924687936e-5
NZL,feed_small_ruminant_milk,3.2129185004188535e-6,51957.11810362553,6.183788896856961e-5
NZL,human_crop,8.134927844860787e-4,3788490.0680510774,0.00021472744282646777
NZL,large_ruminant_milk,0.004745695104133479,21372000,2.2205198877659925e-4
NZL,mariculture,2.39170172251853e-5,114784,2.0836542745666033e-4
NZL,marine_fisheries,0.002126701327182343,374041.58100973425,0.005685735049673519
NZL,pigs_meat,7.974363166872037e-5,49078.05,0.0016248329277287984
NZL,small_ruminant_meat,0.003279447711113187,508899.43999999994,0.006444195951784084
OMN,chickens_eggs&meat,1.1110729815295625e-5,28330,3.9218954519222116e-4
OMN,cows_meat,9.390094324775522e-5,17338.77,0.005415663466771589
OMN,feed_chickens_eggs&meat,2.7699747829549957e-5,52123.045229487914,5.314299597729412e-4
OMN,feed_cows_meat,3.6828473429521355e-6,112923.76620726229,3.261357167447437e-5
OMN,feed_large_ruminant_milk,1.2458109386733828e-6,36541.750977211785,3.409280905696876e-5
OMN,feed_marine-fish-general_meat,2.092688197726148e-5,8076.559800034571,0.002591063831059841
OMN,feed_pigs_meat,8.812908956309796e-6,2482.1551879138106,0.0035505068334252005
OMN,feed_shrimp_meat,5.7963847212011524e-5,25485.61112391502,0.002274375408546503
OMN,feed_small_ruminant_meat,4.297606285141006e-7,14903.058279706434,2.8837076286503405e-5
OMN,feed_small_ruminant_milk,1.064388856411425e-7,3720.6892043115604,2.860730359251732e-5
OMN,human_crop,1.507904628896969e-4,1053133.0610258952,1.4318272635255267e-4
OMN,large_ruminant_milk,5.521988598415992e-5,96073,5.747700809193001e-4
OMN,marine_fisheries,0.0011146900228173053,454118.8803992,0.0024546216220682573
OMN,small_ruminant_meat,6.548251916310341e-5,55123.61,0.0011879214580304775
OMN,small_ruminant_milk,1.3672030227824291e-4,132710,0.0010302185387555038
PAK,chickens_eggs&meat,0.001240497599510918,2078901,5.967083567283473e-4
PAK,cows_meat,0.007148714343085681,1046938.78,0.006828206653196742
PAK,feed_chickens_eggs&meat,0.005698476355452027,8836642.556554185,6.448689441699141e-4
PAK,feed_cows_meat,1.977454202817381e-4,7640913.487252652,2.5879814057787346e-5
PAK,feed_crustaceans_meat,6.6443074136497714e-6,4039.403885622577,0.001644873254021171
PAK,feed_large_ruminant_milk,3.6467226186831736e-4,13690208.13785005,2.66374519800096e-5
PAK,feed_marine-fish-general_meat,6.751589278933159e-5,35771.06640920197,0.0018874442270461185
PAK,feed_pigs_meat,7.181533623017016e-4,723796.356454969,9.922036162479375e-4
PAK,feed_shrimp_meat,4.309328083994275e-5,32060.749897119458,0.0013441133154472637
PAK,feed_small_ruminant_meat,2.502714069085234e-7,771793.153563548,3.2427264449413974e-7
PAK,feed_small_ruminant_milk,2.8624980703985616e-8,73881.80689636007,3.874428889393592e-7
PAK,freshwater_fisheries,4.063015613279136e-5,119385.70278125888,3.403268162456172e-4
PAK,human_crop,0.047498974650441846,157556328.77908525,3.0147297172074673e-4
PAK,large_ruminant_milk,0.013568001613174507,43413000,3.1253314936020333e-4
PAK,marine_fisheries,0.0016333993298228739,675193.9230430358,0.002419155851494184
PAK,small_ruminant_meat,0.008395222852394666,647273.91,0.012970123965593895
PAK,small_ruminant_milk,6.828498977356852e-4,930000,7.342472018663282e-4
PAN,chickens_eggs&meat,4.0008829293010755e-5,235502,1.698874289518168e-4
PAN,cows_meat,5.934644559842455e-4,79782.25,0.007438552509915997
PAN,feed_chickens_eggs&meat,9.586840009550733e-5,287398.3534424469,3.335732405812321e-4
PAN,feed_cows_meat,9.544954123944176e-6,124532.52086303398,7.664627727597446e-5
PAN,feed_large_ruminant_milk,2.116903716319011e-6,30943.306977571505,6.841232961471754e-5
PAN,feed_marine-fish-general_meat,9.370825819168337e-6,6325.250607653966,0.001481494789760429
PAN,feed_pigs_meat,4.391384982173835e-5,128768.66622098634,3.41029002710765e-4
PAN,feed_shrimp_meat,8.700270177782002e-6,6435.814442410641,0.001351852241178534
PAN,feed_small_ruminant_meat,3.982639566647482e-7,6741.945163873178,5.907255947420814e-5
PAN,human_crop,4.664898474716459e-4,4019729.981942365,1.1605004554217206e-4
PAN,large_ruminant_milk,8.761365003288447e-5,212407,4.124800502473293e-4
PAN,mariculture,5.7525216901556444e-5,9388.66666666667,0.006127091198774028
PAN,marine_fisheries,9.500504294236696e-5,40339.67376894524,0.002355126704458003
PAN,pigs_meat,3.1303251018815266e-4,42520.74,0.00736187823137962
PER,chickens_eggs&meat,3.219445661189526e-4,1879884,1.7125767660076507e-4
PER,cows_meat,0.0019403781562315945,245359.4,0.007908309835415291
PER,feed_chickens_eggs&meat,9.471500429706486e-4,1195094.5037085605,7.925315027652605e-4
PER,feed_cows_meat,2.0493104245547728e-4,2227543.494615441,9.199867160881462e-5
PER,feed_crustaceans_meat,9.167238495544992e-5,97300.2359175557,9.421599453584637e-4
PER,feed_large_ruminant_milk,6.94822000745372e-5,699189.0150476143,9.93754172036091e-5
PER,feed_marine-fish-general_meat,4.068431129324272e-4,409937.4729271659,9.924516293359487e-4
PER,feed_pigs_meat,0.0011251173663694347,1596290.8028697371,7.048323302663595e-4
PER,feed_salmon_meat,6.06810979970221e-4,623550.2405257424,9.731549128400498e-4
PER,feed_shrimp_meat,5.724929917142859e-4,585339.698449466,9.78052562009359e-4
PER,feed_small_ruminant_meat,1.232100776477517e-5,194174.8092226124,6.345317301509336e-5
PER,feed_small_ruminant_milk,2.803170612351666e-6,45422.23275886246,6.171362441016798e-5
PER,feed_tuna_meat,1.1362600859933766e-5,9409.333048504792,0.0012075883382339583
PER,freshwater_fisheries,1.2507969621635033e-4,34525.27849350895,0.0036228439472216394
PER,human_crop,0.005452368882397137,31652595.96912912,1.7225661009652576e-4
PER,large_ruminant_milk,5.138800053898451e-4,2013674,2.551952328876696e-4
PER,mariculture,2.014052685768252e-4,39418.64,0.005109391612111052
PER,marine_fisheries,0.0034003404123680646,2534549.2619971503,0.0013415957082991146
PER,pigs_meat,0.003250243215443074,173835.13,0.018697274914702647
PER,small_ruminant_meat,8.66226543615912e-4,55825.71,0.015516623856927429
PER,small_ruminant_milk,2.4130309400447548e-5,23750,0.0010160130273872653
PHL,chickens_eggs&meat,5.518168512642545e-4,1759474,3.136260332714519e-4
PHL,cows_meat,9.262863055167293e-4,245768.48,0.0037689385779524263
PHL,feed_chickens_eggs&meat,0.0017444574667812092,3199325.110593782,5.452579548745658e-4
PHL,feed_cows_meat,6.832629187758849e-5,472948.79189388384,1.4446868889120442e-4
PHL,feed_crustaceans_meat,4.780147438110775e-6,5355.0918883566455,8.92635931888312e-4
PHL,feed_large_ruminant_milk,1.8968545053382296e-5,153694.67141623166,1.2341706370556078e-4
PHL,feed_marine-fish-general_meat,1.814674800181738e-4,271615.14371726615,6.681051635584419e-4
PHL,feed_pigs_meat,0.00127984459906522,3914572.497163483,3.269436445467803e-4
PHL,feed_shrimp_meat,4.0078852665938606e-5,23293.827852471582,0.001720578211523361
PHL,feed_small_ruminant_meat,1.0356098291527121e-5,81043.92206051148,1.2778377487450245e-4
PHL,feed_small_ruminant_milk,8.834748027946605e-7,11010.997665759132,8.023567251694181e-5
PHL,feed_tuna_meat,6.687271979045898e-6,2057.7841172175226,0.003249744189924178
PHL,freshwater_fisheries,1.970481264191437e-5,72947.75407327742,2.7012226616491175e-4
PHL,human_crop,0.029102483091247043,116123852.84650913,2.506158930991921e-4
PHL,large_ruminant_milk,3.3643145723569596e-6,20100,1.673788344456199e-4
PHL,mariculture,8.613068811625728e-4,487870.1,0.0017654430578192286
PHL,marine_fisheries,0.005584718690919959,1947353.931861533,0.0028678498548958494
PHL,pigs_meat,0.004241391732809287,2204658.07,0.0019238319948677064
PHL,small_ruminant_meat,2.4331711192990396e-4,79526.03000000001,0.0030595908274297597
PLW,marine_fisheries,3.7554452066608296e-5,11846.971415117812,0.003169962241884487
PNG,chickens_eggs&meat,1.2914569797317783e-5,12016,0.0010747811082987503
PNG,cows_meat,4.7610728046911786e-5,3795.2799999999997,0.012544720823473311
PNG,feed_chickens_eggs&meat,1.4570070473944718e-5,30916.790223924694,4.712672424406397e-4
PNG,feed_cows_meat,8.505071775693555e-5,486567.9765250199,1.7479719558272685e-4
PNG,feed_large_ruminant_milk,3.9051159198429304e-5,270867.5959296218,1.4417065675355196e-4
PNG,feed_pigs_meat,3.0187867548654562e-5,364393.76317959686,8.28440840623719e-5
PNG,feed_salmon_meat,9.365796380116838e-8,4463.62952174297,2.0982468044210932e-5
PNG,feed_small_ruminant_meat,6.350853589316618e-6,45310.26888579815,1.401636703000719e-4
PNG,feed_small_ruminant_milk,1.8941283231975335e-6,13750.133682935411,1.3775344784816454e-4
PNG,feed_tuna_meat,3.646641415219277e-8,2656.206644264732,1.372875646965603e-5
PNG,freshwater_fisheries,3.7248240400857674e-5,11295.134531763715,0.003297724369383091
PNG,human_crop,0.00178106034724383,8850165.022768348,2.012460041888248e-4
PNG,marine_fisheries,0.0012054948508825618,419285.3415542495,0.0028751180435116356
PNG,pigs_meat,5.457544532262978e-4,84984.55,0.0064218078842130455
POL,chickens_eggs&meat,5.453428268053167e-4,2067262,2.6379957006190637e-4
POL,cows_meat,0.0024915488651721914,655943.85,0.00379841790600246
POL,feed_chickens_eggs&meat,0.0020211950734393067,4953758.579203306,4.080124295771329e-4
POL,feed_cows_meat,0.004121811875212338,16895375.571931798,2.4396095000456117e-4
POL,feed_large_ruminant_milk,0.002038076464927525,8499625.809406836,2.3978425764013212e-4
POL,feed_marine-fish-general_meat,6.327420025206859e-6,5546.257520442882,0.001140844975532546
POL,feed_pigs_meat,0.0011383624499882797,5306812.887472611,2.1450962642295627e-4
POL,feed_salmon_meat,2.723930395490991e-5,45842.9090769479,5.941879453851499e-4
POL,feed_shrimp_meat,6.1470268668840115e-6,10295.244608144125,5.97074387336204e-4
POL,feed_small_ruminant_meat,1.4967549135671909e-4,2116493.0247531226,7.071863200408039e-5
POL,feed_small_ruminant_milk,3.93197911861711e-5,655907.1415156571,5.994719175539347e-5
POL,freshwater_fisheries,1.416367222527027e-5,18027.2221330493,7.856824596011393e-4
POL,human_crop,0.015942046357168185,72044854.50272104,2.212794580155072e-4
POL,large_ruminant_milk,0.0019830762240226514,13694472,1.4480852011108215e-4
POL,marine_fisheries,3.5716113201594054e-4,86970.04003741132,0.004106714586566856
POL,pigs_meat,0.0022704288865497153,2119605.97,0.001071156110467888
POL,small_ruminant_milk,7.4262530682543165e-6,7915,9.382505455785618e-4
PRI,chickens_eggs&meat,1.913924532422106e-5,51180,3.739594631539871e-4
PRI,cows_meat,1.1871034358248308e-4,9644.78,0.012308247941630922
PRI,human_crop,4.4025203441725535e-5,274015.8137957584,1.6066665216096012e-4
PRI,large_ruminant_milk,5.2032000125124153e-5,343042,1.516782205243794e-4
PRI,pigs_meat,1.3317830832414634e-4,10767.9,0.012368085543527182
PRK,chickens_eggs&meat,5.63117762098225e-5,150822,3.733657968321764e-4
PRK,cows_meat,2.1591549418027185e-4,25802.35,0.008368055397290242
PRK,feed_chickens_eggs&meat,2.4975195093126953e-4,272020.8866390432,9.181351991646018e-4
PRK,feed_cows_meat,4.8721335728936e-5,56552.382933251734,8.615257784352138e-4
PRK,feed_large_ruminant_milk,1.0940487152710836e-5,4191.127874520571,0.0026103921140708058
PRK,feed_pigs_meat,3.733248117031864e-4,721147.8308041095,5.176813903564182e-4
PRK,freshwater_fisheries,6.200607395554264e-6,4983.433805585696,0.0012442439565675167
PRK,human_crop,0.003688338707210119,12752600.526648782,2.892224765844968e-4
PRK,large_ruminant_milk,2.1505220688716127e-5,83048,2.5894929063573023e-4
