iso3c,animal,system,product,unit,value
ERI,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ERI,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ETH,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ETH,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ETH,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ETH,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ETH,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ETH,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ETH,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ETH,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
KEN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
KEN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
KEN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
KEN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
KEN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
KEN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
KEN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
KEN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MDG,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MDG,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MDG,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MDG,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MDG,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MDG,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MDG,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MDG,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MWI,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MWI,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MWI,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MWI,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MWI,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MWI,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MWI,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MWI,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MUS,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MUS,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MUS,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MUS,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MUS,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MUS,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MUS,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MUS,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MYT,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MYT,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MYT,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MYT,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MYT,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MYT,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MYT,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MYT,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MOZ,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MOZ,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MOZ,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MOZ,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MOZ,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MOZ,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MOZ,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MOZ,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
REU,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
REU,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
REU,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
REU,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
REU,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
REU,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
REU,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
REU,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
RWA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
RWA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
RWA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
RWA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
RWA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
RWA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
RWA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
RWA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SYC,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SYC,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SYC,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SYC,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SYC,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SYC,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SYC,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SYC,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SOM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SOM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SOM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SOM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SOM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SOM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SOM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SOM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SSD,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SSD,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SSD,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SSD,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SSD,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SSD,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SSD,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SSD,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
UGA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
UGA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
UGA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
UGA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
UGA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
UGA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
UGA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
UGA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TZA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TZA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TZA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TZA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TZA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TZA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TZA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TZA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ZMB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ZMB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ZMB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ZMB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ZMB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ZMB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ZMB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ZMB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ZWE,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ZWE,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ZWE,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ZWE,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ZWE,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ZWE,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ZWE,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ZWE,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
AGO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
AGO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
AGO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
AGO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
AGO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
AGO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
AGO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
AGO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
CMR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
CMR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
CMR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
CMR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
CMR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
CMR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
CMR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
CMR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
CAF,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
CAF,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
CAF,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
CAF,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
CAF,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
CAF,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
CAF,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
CAF,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TCD,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TCD,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TCD,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TCD,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TCD,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TCD,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TCD,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TCD,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
COG,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
COG,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
COG,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
COG,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
COG,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
COG,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
COG,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
COG,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
COD,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
COD,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
COD,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
COD,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
COD,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
COD,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
COD,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
COD,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GNQ,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GNQ,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GNQ,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GNQ,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GNQ,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GNQ,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GNQ,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GNQ,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GAB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GAB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GAB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GAB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GAB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GAB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GAB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GAB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
STP,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
STP,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
STP,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
STP,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
STP,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
STP,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
STP,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
STP,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
BWA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
BWA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
BWA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
BWA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
BWA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
BWA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
BWA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
BWA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SWZ,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SWZ,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SWZ,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SWZ,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SWZ,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SWZ,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SWZ,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SWZ,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
LSO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
LSO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
LSO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
LSO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
LSO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
LSO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
LSO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
LSO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
NAM,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
NAM,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
NAM,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
NAM,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
NAM,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
NAM,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
NAM,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
NAM,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ZAF,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ZAF,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ZAF,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ZAF,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ZAF,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ZAF,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ZAF,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ZAF,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
BEN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
BEN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
BEN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
BEN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
BEN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
BEN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
BEN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
BEN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
BFA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
BFA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
BFA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
BFA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
BFA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
BFA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
BFA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
BFA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
CPV,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
CPV,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
CPV,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
CPV,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
CPV,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
CPV,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
CPV,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
CPV,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
CIV,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
CIV,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
CIV,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
CIV,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
CIV,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
CIV,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
CIV,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
CIV,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GMB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GMB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GMB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GMB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GMB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GMB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GMB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GMB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GHA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GHA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GHA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GHA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GHA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GHA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GHA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GHA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GIN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GIN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GIN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GIN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GIN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GIN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GIN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GIN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
GNB,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
GNB,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
GNB,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
GNB,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
GNB,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
GNB,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
GNB,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
GNB,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
LBR,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
LBR,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
LBR,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
LBR,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
LBR,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
LBR,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
LBR,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
LBR,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MLI,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MLI,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MLI,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MLI,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MLI,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MLI,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MLI,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MLI,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
MRT,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
MRT,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
MRT,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
MRT,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
MRT,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
MRT,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
MRT,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
MRT,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
NER,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
NER,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
NER,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
NER,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
NER,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
NER,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
NER,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
NER,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
NGA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
NGA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
NGA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
NGA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
NGA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
NGA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
NGA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
NGA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SHN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SHN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SHN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SHN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SHN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SHN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SHN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SHN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SEN,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SEN,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SEN,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SEN,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SEN,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SEN,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SEN,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SEN,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
SLE,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
SLE,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
SLE,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
SLE,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
SLE,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
SLE,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
SLE,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
SLE,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
TGO,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
TGO,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
TGO,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
TGO,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
TGO,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
TGO,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
TGO,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
TGO,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
AIA,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
AIA,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
AIA,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
AIA,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
AIA,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
AIA,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
AIA,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
AIA,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ATG,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ATG,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ATG,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ATG,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ATG,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
ATG,buffaloes,mixed,milk,kg CO2-eq·kg milk-1,0.027
ATG,sheep,mixed,milk,kg CO2-eq·kg milk-1,0.054
ATG,goats,mixed,milk,kg CO2-eq·kg milk-1,0.054
ABW,cows,grassland,milk,kg CO2-eq·kg milk-1,0.02
ABW,buffaloes,grassland,milk,kg CO2-eq·kg milk-1,0.02
ABW,sheep,grassland,milk,kg CO2-eq·kg milk-1,0.04
ABW,goats,grassland,milk,kg CO2-eq·kg milk-1,0.04
ABW,cows,mixed,milk,kg CO2-eq·kg milk-1,0.027
