nutrient,rate,split_rest_names,iso3c
K2O,1,sesa,MUS
K2O,1,sesa,MYT
K2O,1,sesa,FSM
K2O,1,sesa,MDA
K2O,1,sesa,MCO
K2O,1,sesa,MNG
K2O,1,sesa,MNE
K2O,1,sesa,MSR
K2O,1,sesa,MOZ
K2O,1,sesa,MMR
K2O,1,sesa,"NAM"
K2O,1,sesa,NRU
K2O,1,sesa,NPL
K2O,1,sesa,NCL
K2O,1,sesa,NIC
K2O,1,sesa,NER
K2O,1,sesa,NGA
K2O,1,sesa,NIU
K2O,1,sesa,NFK
K2O,1,sesa,PRK
K2O,1,sesa,MNP
K2O,1,sesa,NOR
K2O,1,sesa,OMN
K2O,1,sesa,PLW
K2O,1,sesa,PSE
K2O,1,sesa,PAN
K2O,1,sesa,PNG
K2O,1,sesa,PRY
K2O,1,sesa,PER
K2O,1,sesa,PCN
K2O,1,sesa,XMI
K2O,1,sesa,PRI
K2O,1,sesa,QAT
K2O,1,sesa,COG
K2O,1,sesa,REU
K2O,1,sesa,RWA
K2O,1,sesa,BLM
K2O,1,sesa,MAF
K2O,1,sesa,SHN
K2O,1,sesa,KNA
K2O,1,sesa,LCA
K2O,1,sesa,SPM
K2O,1,sesa,VCT
K2O,1,sesa,WSM
K2O,1,sesa,SMR
K2O,1,sesa,STP
K2O,1,sesa,SAU
K2O,1,sesa,SEN
K2O,1,sesa,SRB
K2O,1,sesa,SYC
K2O,1,sesa,SLE
K2O,1,sesa,SGP
K2O,1,sesa,SXM
K2O,1,sesa,SLB
K2O,1,sesa,SOM
K2O,1,sesa,KOR
K2O,1,sesa,SSD
K2O,1,sesa,LKA
K2O,1,sesa,SDN
K2O,1,sesa,SUR
K2O,1,sesa,SWZ
K2O,1,sesa,CHE
K2O,1,sesa,SYR
K2O,1,sesa,TWN
K2O,1,sesa,TJK
K2O,1,sesa,TZA
K2O,1,sesa,TLS
K2O,1,sesa,TGO
K2O,1,sesa,TKL
K2O,1,sesa,TON
K2O,1,sesa,TTO
K2O,1,sesa,TUN
K2O,1,sesa,TKM
K2O,1,sesa,TCA
K2O,1,sesa,TUV
K2O,1,sesa,UGA
K2O,1,sesa,ARE
K2O,1,sesa,URY
K2O,1,sesa,VUT
K2O,1,sesa,VEN
K2O,1,sesa,VIR
K2O,1,sesa,WLF
K2O,1,sesa,ESH
K2O,1,sesa,YEM
K2O,1,sesa,ZMB
K2O,1,sesa,ZWE
K2O,1,rape,AFG
K2O,1,rape,ALB
K2O,1,rape,DZA
K2O,1,rape,ASM
K2O,1,rape,AND
K2O,1,rape,AGO
K2O,1,rape,AIA
K2O,1,rape,ATG
K2O,1,rape,ARM
K2O,1,rape,ABW
K2O,1,rape,AZE
K2O,1,rape,BHS
K2O,1,rape,BHR
K2O,1,rape,BRB
K2O,1,rape,BLZ
K2O,1,rape,BEN
K2O,1,rape,BMU
K2O,1,rape,BTN
K2O,1,rape,BOL
K2O,1,rape,BES
K2O,1,rape,BIH
K2O,1,rape,BWA
K2O,1,rape,IOT
K2O,1,rape,VGB
K2O,1,rape,BRN
K2O,1,rape,BFA
K2O,1,rape,BDI
K2O,1,rape,KHM
K2O,1,rape,CMR
K2O,1,rape,CPV
K2O,1,rape,CYM
K2O,1,rape,CAF
K2O,1,rape,TCD
K2O,1,rape,CXR
K2O,1,rape,CCK
K2O,1,rape,COL
K2O,1,rape,COM
K2O,1,rape,COK
K2O,1,rape,CRI
K2O,1,rape,CIV
K2O,1,rape,CUB
K2O,1,rape,CUW
K2O,1,rape,COD
K2O,1,rape,DJI
K2O,1,rape,DOM
K2O,1,rape,DMA
K2O,1,rape,ECU
K2O,1,rape,SLV
K2O,1,rape,GNQ
K2O,1,rape,ERI
K2O,1,rape,ETH
K2O,1,rape,FLK
K2O,1,rape,FJI
K2O,1,rape,GUF
K2O,1,rape,PYF
K2O,1,rape,GAB
K2O,1,rape,GMB
K2O,1,rape,GEO
K2O,1,rape,GHA
K2O,1,rape,GRL
K2O,1,rape,GRD
K2O,1,rape,GLP
K2O,1,rape,GUM
K2O,1,rape,GTM
K2O,1,rape,GNB
K2O,1,rape,GIN
K2O,1,rape,GUY
K2O,1,rape,HTI
K2O,1,rape,HND
K2O,1,rape,ISL
K2O,1,rape,IRQ
K2O,1,rape,IMN
K2O,1,rape,ISR
K2O,1,rape,JAM
K2O,1,rape,JEY
K2O,1,rape,JOR
K2O,1,rape,KAZ
K2O,1,rape,KEN
K2O,1,rape,KIR
K2O,1,rape,XKO
K2O,1,rape,KWT
K2O,1,rape,KGZ
K2O,1,rape,LAO
K2O,1,rape,LBN
K2O,1,rape,LSO
K2O,1,rape,LBR
K2O,1,rape,LBY
K2O,1,rape,LIE
K2O,1,rape,MKD
K2O,1,rape,MDG
K2O,1,rape,MWI
K2O,1,rape,MDV
K2O,1,rape,MLI
K2O,1,rape,MHL
K2O,1,rape,MTQ
K2O,1,rape,MRT
K2O,1,rape,MUS
K2O,1,rape,MYT
K2O,1,rape,FSM
K2O,1,rape,MDA
K2O,1,rape,MCO
K2O,1,rape,MNG
K2O,1,rape,MNE
K2O,1,rape,MSR
K2O,1,rape,MOZ
K2O,1,rape,MMR
K2O,1,rape,"NAM"
K2O,1,rape,NRU
K2O,1,rape,NPL
K2O,1,rape,NCL
K2O,1,rape,NIC
K2O,1,rape,NER
K2O,1,rape,NGA
K2O,1,rape,NIU
K2O,1,rape,NFK
K2O,1,rape,PRK
K2O,1,rape,MNP
K2O,1,rape,NOR
K2O,1,rape,OMN
K2O,1,rape,PLW
K2O,1,rape,PSE
K2O,1,rape,PAN
K2O,1,rape,PNG
K2O,1,rape,PRY
K2O,1,rape,PER
K2O,1,rape,PCN
K2O,1,rape,XMI
K2O,1,rape,PRI
K2O,1,rape,QAT
K2O,1,rape,COG
K2O,1,rape,REU
K2O,1,rape,RWA
K2O,1,rape,BLM
K2O,1,rape,MAF
K2O,1,rape,SHN
K2O,1,rape,KNA
K2O,1,rape,LCA
K2O,1,rape,SPM
K2O,1,rape,VCT
K2O,1,rape,WSM
K2O,1,rape,SMR
K2O,1,rape,STP
K2O,1,rape,SAU
K2O,1,rape,SEN
K2O,1,rape,SRB
K2O,1,rape,SYC
K2O,1,rape,SLE
K2O,1,rape,SGP
K2O,1,rape,SXM
K2O,1,rape,SLB
K2O,1,rape,SOM
K2O,1,rape,KOR
K2O,1,rape,SSD
K2O,1,rape,LKA
K2O,1,rape,SDN
K2O,1,rape,SUR
K2O,1,rape,SWZ
K2O,1,rape,CHE
K2O,1,rape,SYR
K2O,1,rape,TWN
K2O,1,rape,TJK
K2O,1,rape,TZA
K2O,1,rape,TLS
K2O,1,rape,TGO
K2O,1,rape,TKL
K2O,1,rape,TON
K2O,1,rape,TTO
K2O,1,rape,TUN
K2O,1,rape,TKM
K2O,1,rape,TCA
K2O,1,rape,TUV
K2O,1,rape,UGA
K2O,1,rape,ARE
K2O,1,rape,URY
K2O,1,rape,VUT
K2O,1,rape,VEN
K2O,1,rape,VIR
K2O,1,rape,WLF
K2O,1,rape,ESH
K2O,1,rape,YEM
K2O,1,rape,ZMB
K2O,1,rape,ZWE
K2O,1,grou,AFG
K2O,1,grou,ALB
K2O,1,grou,DZA
K2O,1,grou,ASM
K2O,1,grou,AND
K2O,1,grou,AGO
K2O,1,grou,AIA
K2O,1,grou,ATG
K2O,1,grou,ARM
K2O,1,grou,ABW
K2O,1,grou,AZE
K2O,1,grou,BHS
K2O,1,grou,BHR
K2O,1,grou,BRB
K2O,1,grou,BLZ
K2O,1,grou,BEN
K2O,1,grou,BMU
K2O,1,grou,BTN
K2O,1,grou,BOL
K2O,1,grou,BES
K2O,1,grou,BIH
K2O,1,grou,BWA
K2O,1,grou,IOT
K2O,1,grou,VGB
K2O,1,grou,BRN
K2O,1,grou,BFA
K2O,1,grou,BDI
K2O,1,grou,KHM
K2O,1,grou,CMR
K2O,1,grou,CPV
K2O,1,grou,CYM
K2O,1,grou,CAF
K2O,1,grou,TCD
K2O,1,grou,CXR
K2O,1,grou,CCK
K2O,1,grou,COL
K2O,1,grou,COM
K2O,1,grou,COK
K2O,1,grou,CRI
K2O,1,grou,CIV
K2O,1,grou,CUB
K2O,1,grou,CUW
K2O,1,grou,COD
K2O,1,grou,DJI
K2O,1,grou,DOM
K2O,1,grou,DMA
K2O,1,grou,ECU
K2O,1,grou,SLV
K2O,1,grou,GNQ
K2O,1,grou,ERI
K2O,1,grou,ETH
K2O,1,grou,FLK
K2O,1,grou,FJI
K2O,1,grou,GUF
K2O,1,grou,PYF
K2O,1,grou,GAB
K2O,1,grou,GMB
K2O,1,grou,GEO
K2O,1,grou,GHA
K2O,1,grou,GRL
K2O,1,grou,GRD
K2O,1,grou,GLP
K2O,1,grou,GUM
K2O,1,grou,GTM
K2O,1,grou,GNB
K2O,1,grou,GIN
K2O,1,grou,GUY
K2O,1,grou,HTI
K2O,1,grou,HND
K2O,1,grou,ISL
K2O,1,grou,IRQ
K2O,1,grou,IMN
K2O,1,grou,ISR
K2O,1,grou,JAM
K2O,1,grou,JEY
K2O,1,grou,JOR
K2O,1,grou,KAZ
K2O,1,grou,KEN
K2O,1,grou,KIR
K2O,1,grou,XKO
K2O,1,grou,KWT
K2O,1,grou,KGZ
K2O,1,grou,LAO
K2O,1,grou,LBN
K2O,1,grou,LSO
K2O,1,grou,LBR
K2O,1,grou,LBY
K2O,1,grou,LIE
K2O,1,grou,MKD
K2O,1,grou,MDG
K2O,1,grou,MWI
K2O,1,grou,MDV
K2O,1,grou,MLI
K2O,1,grou,MHL
K2O,1,grou,MTQ
K2O,1,grou,MRT
K2O,1,grou,MUS
K2O,1,grou,MYT
K2O,1,grou,FSM
K2O,1,grou,MDA
K2O,1,grou,MCO
K2O,1,grou,MNG
K2O,1,grou,MNE
K2O,1,grou,MSR
K2O,1,grou,MOZ
K2O,1,grou,MMR
K2O,1,grou,"NAM"
K2O,1,grou,NRU
K2O,1,grou,NPL
K2O,1,grou,NCL
K2O,1,grou,NIC
K2O,1,grou,NER
K2O,1,grou,NGA
K2O,1,grou,NIU
K2O,1,grou,NFK
K2O,1,grou,PRK
K2O,1,grou,MNP
K2O,1,grou,NOR
K2O,1,grou,OMN
K2O,1,grou,PLW
K2O,1,grou,PSE
K2O,1,grou,PAN
K2O,1,grou,PNG
K2O,1,grou,PRY
K2O,1,grou,PER
K2O,1,grou,PCN
K2O,1,grou,XMI
K2O,1,grou,PRI
K2O,1,grou,QAT
K2O,1,grou,COG
K2O,1,grou,REU
K2O,1,grou,RWA
K2O,1,grou,BLM
K2O,1,grou,MAF
K2O,1,grou,SHN
K2O,1,grou,KNA
K2O,1,grou,LCA
K2O,1,grou,SPM
K2O,1,grou,VCT
K2O,1,grou,WSM
K2O,1,grou,SMR
K2O,1,grou,STP
K2O,1,grou,SAU
K2O,1,grou,SEN
K2O,1,grou,SRB
K2O,1,grou,SYC
K2O,1,grou,SLE
K2O,1,grou,SGP
K2O,1,grou,SXM
K2O,1,grou,SLB
K2O,1,grou,SOM
K2O,1,grou,KOR
K2O,1,grou,SSD
K2O,1,grou,LKA
K2O,1,grou,SDN
K2O,1,grou,SUR
K2O,1,grou,SWZ
K2O,1,grou,CHE
K2O,1,grou,SYR
K2O,1,grou,TWN
K2O,1,grou,TJK
K2O,1,grou,TZA
K2O,1,grou,TLS
K2O,1,grou,TGO
K2O,1,grou,TKL
K2O,1,grou,TON
K2O,1,grou,TTO
K2O,1,grou,TUN
K2O,1,grou,TKM
K2O,1,grou,TCA
K2O,1,grou,TUV
K2O,1,grou,UGA
K2O,1,grou,ARE
K2O,1,grou,URY
K2O,1,grou,VUT
K2O,1,grou,VEN
K2O,1,grou,VIR
K2O,1,grou,WLF
K2O,1,grou,ESH
K2O,1,grou,YEM
K2O,1,grou,ZMB
K2O,1,grou,ZWE
K2O,1,ooil,AFG
K2O,1,ooil,ALB
K2O,1,ooil,DZA
K2O,1,ooil,ASM
K2O,1,ooil,AND
K2O,1,ooil,AGO
K2O,1,ooil,AIA
K2O,1,ooil,ATG
K2O,1,ooil,ARM
K2O,1,ooil,ABW
K2O,1,ooil,AZE
K2O,1,ooil,BHS
K2O,1,ooil,BHR
K2O,1,ooil,BRB
K2O,1,ooil,BLZ
K2O,1,ooil,BEN
K2O,1,ooil,BMU
K2O,1,ooil,BTN
K2O,1,ooil,BOL
K2O,1,ooil,BES
K2O,1,ooil,BIH
K2O,1,ooil,BWA
K2O,1,ooil,IOT
K2O,1,ooil,VGB
K2O,1,ooil,BRN
K2O,1,ooil,BFA
K2O,1,ooil,BDI
K2O,1,ooil,KHM
K2O,1,ooil,CMR
K2O,1,ooil,CPV
K2O,1,ooil,CYM
K2O,1,ooil,CAF
K2O,1,ooil,TCD
K2O,1,ooil,CXR
K2O,1,ooil,CCK
K2O,1,ooil,COL
K2O,1,ooil,COM
K2O,1,ooil,COK
K2O,1,ooil,CRI
K2O,1,ooil,CIV
K2O,1,ooil,CUB
K2O,1,ooil,CUW
K2O,1,ooil,COD
K2O,1,ooil,DJI
K2O,1,ooil,DOM
K2O,1,ooil,DMA
K2O,1,ooil,ECU
K2O,1,ooil,SLV
K2O,1,ooil,GNQ
K2O,1,ooil,ERI
K2O,1,ooil,ETH
K2O,1,ooil,FLK
K2O,1,ooil,FJI
K2O,1,ooil,GUF
K2O,1,ooil,PYF
K2O,1,ooil,GAB
K2O,1,ooil,GMB
K2O,1,ooil,GEO
K2O,1,ooil,GHA
K2O,1,ooil,GRL
K2O,1,ooil,GRD
K2O,1,ooil,GLP
K2O,1,ooil,GUM
K2O,1,ooil,GTM
K2O,1,ooil,GNB
K2O,1,ooil,GIN
K2O,1,ooil,GUY
K2O,1,ooil,HTI
K2O,1,ooil,HND
K2O,1,ooil,ISL
K2O,1,ooil,IRQ
K2O,1,ooil,IMN
K2O,1,ooil,ISR
K2O,1,ooil,JAM
K2O,1,ooil,JEY
K2O,1,ooil,JOR
K2O,1,ooil,KAZ
K2O,1,ooil,KEN
K2O,1,ooil,KIR
K2O,1,ooil,XKO
K2O,1,ooil,KWT
K2O,1,ooil,KGZ
K2O,1,ooil,LAO
K2O,1,ooil,LBN
K2O,1,ooil,LSO
K2O,1,ooil,LBR
K2O,1,ooil,LBY
K2O,1,ooil,LIE
K2O,1,ooil,MKD
K2O,1,ooil,MDG
K2O,1,ooil,MWI
K2O,1,ooil,MDV
K2O,1,ooil,MLI
K2O,1,ooil,MHL
K2O,1,ooil,MTQ
K2O,1,ooil,MRT
K2O,1,ooil,MUS
K2O,1,ooil,MYT
K2O,1,ooil,FSM
K2O,1,ooil,MDA
K2O,1,ooil,MCO
K2O,1,ooil,MNG
K2O,1,ooil,MNE
K2O,1,ooil,MSR
K2O,1,ooil,MOZ
K2O,1,ooil,MMR
K2O,1,ooil,"NAM"
K2O,1,ooil,NRU
K2O,1,ooil,NPL
K2O,1,ooil,NCL
K2O,1,ooil,NIC
K2O,1,ooil,NER
K2O,1,ooil,NGA
K2O,1,ooil,NIU
K2O,1,ooil,NFK
K2O,1,ooil,PRK
K2O,1,ooil,MNP
K2O,1,ooil,NOR
K2O,1,ooil,OMN
K2O,1,ooil,PLW
K2O,1,ooil,PSE
K2O,1,ooil,PAN
K2O,1,ooil,PNG
K2O,1,ooil,PRY
K2O,1,ooil,PER
K2O,1,ooil,PCN
K2O,1,ooil,XMI
K2O,1,ooil,PRI
K2O,1,ooil,QAT
K2O,1,ooil,COG
K2O,1,ooil,REU
K2O,1,ooil,RWA
K2O,1,ooil,BLM
K2O,1,ooil,MAF
K2O,1,ooil,SHN
K2O,1,ooil,KNA
K2O,1,ooil,LCA
K2O,1,ooil,SPM
K2O,1,ooil,VCT
K2O,1,ooil,WSM
K2O,1,ooil,SMR
K2O,1,ooil,STP
K2O,1,ooil,SAU
K2O,1,ooil,SEN
K2O,1,ooil,SRB
K2O,1,ooil,SYC
K2O,1,ooil,SLE
K2O,1,ooil,SGP
K2O,1,ooil,SXM
K2O,1,ooil,SLB
K2O,1,ooil,SOM
K2O,1,ooil,KOR
K2O,1,ooil,SSD
K2O,1,ooil,LKA
K2O,1,ooil,SDN
K2O,1,ooil,SUR
K2O,1,ooil,SWZ
K2O,1,ooil,CHE
K2O,1,ooil,SYR
K2O,1,ooil,TWN
K2O,1,ooil,TJK
K2O,1,ooil,TZA
K2O,1,ooil,TLS
K2O,1,ooil,TGO
K2O,1,ooil,TKL
K2O,1,ooil,TON
K2O,1,ooil,TTO
K2O,1,ooil,TUN
K2O,1,ooil,TKM
K2O,1,ooil,TCA
K2O,1,ooil,TUV
K2O,1,ooil,UGA
K2O,1,ooil,ARE
K2O,1,ooil,URY
K2O,1,ooil,VUT
K2O,1,ooil,VEN
K2O,1,ooil,VIR
K2O,1,ooil,WLF
K2O,1,ooil,ESH
K2O,1,ooil,YEM
K2O,1,ooil,ZMB
K2O,1,ooil,ZWE
K2O,1,sunf,AFG
K2O,1,sunf,ALB
K2O,1,sunf,DZA
K2O,1,sunf,ASM
K2O,1,sunf,AND
K2O,1,sunf,AGO
K2O,1,sunf,AIA
K2O,1,sunf,ATG
K2O,1,sunf,ARM
K2O,1,sunf,ABW
K2O,1,sunf,AZE
K2O,1,sunf,BHS
K2O,1,sunf,BHR
K2O,1,sunf,BRB
K2O,1,sunf,BLZ
K2O,1,sunf,BEN
K2O,1,sunf,BMU
K2O,1,sunf,BTN
K2O,1,sunf,BOL
K2O,1,sunf,BES
K2O,1,sunf,BIH
K2O,1,sunf,BWA
K2O,1,sunf,IOT
K2O,1,sunf,VGB
K2O,1,sunf,BRN
K2O,1,sunf,BFA
K2O,1,sunf,BDI
K2O,1,sunf,KHM
K2O,1,sunf,CMR
K2O,1,sunf,CPV
K2O,1,sunf,CYM
K2O,1,sunf,CAF
K2O,1,sunf,TCD
K2O,1,sunf,CXR
K2O,1,sunf,CCK
K2O,1,sunf,COL
K2O,1,sunf,COM
K2O,1,sunf,COK
K2O,1,sunf,CRI
K2O,1,sunf,CIV
K2O,1,sunf,CUB
K2O,1,sunf,CUW
K2O,1,sunf,COD
K2O,1,sunf,DJI
K2O,1,sunf,DOM
K2O,1,sunf,DMA
K2O,1,sunf,ECU
K2O,1,sunf,SLV
K2O,1,sunf,GNQ
K2O,1,sunf,ERI
K2O,1,sunf,ETH
K2O,1,sunf,FLK
K2O,1,sunf,FJI
K2O,1,sunf,GUF
K2O,1,sunf,PYF
K2O,1,sunf,GAB
K2O,1,sunf,GMB
K2O,1,sunf,GEO
K2O,1,sunf,GHA
K2O,1,sunf,GRL
K2O,1,sunf,GRD
K2O,1,sunf,GLP
K2O,1,sunf,GUM
K2O,1,sunf,GTM
K2O,1,sunf,GNB
K2O,1,sunf,GIN
K2O,1,sunf,GUY
K2O,1,sunf,HTI
K2O,1,sunf,HND
K2O,1,sunf,ISL
K2O,1,sunf,IRQ
K2O,1,sunf,IMN
K2O,1,sunf,ISR
K2O,1,sunf,JAM
K2O,1,sunf,JEY
K2O,1,sunf,JOR
K2O,1,sunf,KAZ
K2O,1,sunf,KEN
K2O,1,sunf,KIR
K2O,1,sunf,XKO
K2O,1,sunf,KWT
K2O,1,sunf,KGZ
K2O,1,sunf,LAO
K2O,1,sunf,LBN
K2O,1,sunf,LSO
K2O,1,sunf,LBR
K2O,1,sunf,LBY
K2O,1,sunf,LIE
K2O,1,sunf,MKD
K2O,1,sunf,MDG
K2O,1,sunf,MWI
K2O,1,sunf,MDV
K2O,1,sunf,MLI
K2O,1,sunf,MHL
K2O,1,sunf,MTQ
K2O,1,sunf,MRT
K2O,1,sunf,MUS
K2O,1,sunf,MYT
K2O,1,sunf,FSM
K2O,1,sunf,MDA
K2O,1,sunf,MCO
K2O,1,sunf,MNG
K2O,1,sunf,MNE
K2O,1,sunf,MSR
K2O,1,sunf,MOZ
K2O,1,sunf,MMR
K2O,1,sunf,"NAM"
K2O,1,sunf,NRU
K2O,1,sunf,NPL
K2O,1,sunf,NCL
K2O,1,sunf,NIC
K2O,1,sunf,NER
K2O,1,sunf,NGA
K2O,1,sunf,NIU
K2O,1,sunf,NFK
K2O,1,sunf,PRK
K2O,1,sunf,MNP
K2O,1,sunf,NOR
K2O,1,sunf,OMN
K2O,1,sunf,PLW
K2O,1,sunf,PSE
K2O,1,sunf,PAN
K2O,1,sunf,PNG
K2O,1,sunf,PRY
K2O,1,sunf,PER
K2O,1,sunf,PCN
K2O,1,sunf,XMI
K2O,1,sunf,PRI
K2O,1,sunf,QAT
K2O,1,sunf,COG
K2O,1,sunf,REU
K2O,1,sunf,RWA
K2O,1,sunf,BLM
K2O,1,sunf,MAF
K2O,1,sunf,SHN
K2O,1,sunf,KNA
K2O,1,sunf,LCA
K2O,1,sunf,SPM
K2O,1,sunf,VCT
K2O,1,sunf,WSM
K2O,1,sunf,SMR
K2O,1,sunf,STP
K2O,1,sunf,SAU
K2O,1,sunf,SEN
K2O,1,sunf,SRB
K2O,1,sunf,SYC
K2O,1,sunf,SLE
K2O,1,sunf,SGP
K2O,1,sunf,SXM
K2O,1,sunf,SLB
K2O,1,sunf,SOM
K2O,1,sunf,KOR
K2O,1,sunf,SSD
K2O,1,sunf,LKA
K2O,1,sunf,SDN
K2O,1,sunf,SUR
K2O,1,sunf,SWZ
K2O,1,sunf,CHE
K2O,1,sunf,SYR
K2O,1,sunf,TWN
K2O,1,sunf,TJK
K2O,1,sunf,TZA
K2O,1,sunf,TLS
K2O,1,sunf,TGO
K2O,1,sunf,TKL
K2O,1,sunf,TON
K2O,1,sunf,TTO
K2O,1,sunf,TUN
K2O,1,sunf,TKM
K2O,1,sunf,TCA
K2O,1,sunf,TUV
K2O,1,sunf,UGA
K2O,1,sunf,ARE
K2O,1,sunf,URY
K2O,1,sunf,VUT
K2O,1,sunf,VEN
K2O,1,sunf,VIR
K2O,1,sunf,WLF
K2O,1,sunf,ESH
K2O,1,sunf,YEM
K2O,1,sunf,ZMB
K2O,1,sunf,ZWE
N,52,sesa,CHN
N,52,sesa,MAC
N,52,sesa,HKG
N,52,rape,CHN
N,52,rape,MAC
N,52,rape,HKG
N,52,grou,CHN
N,52,grou,MAC
N,52,grou,HKG
N,52,ooil,CHN
N,52,ooil,MAC
N,52,ooil,HKG
N,52,sunf,CHN
N,52,sunf,MAC
N,52,sunf,HKG
N,72,sesa,IND
N,72,rape,IND
N,72,grou,IND
N,72,ooil,IND
N,72,sunf,IND
N,70,sesa,USA
N,70,rape,USA
N,70,grou,USA
N,70,ooil,USA
N,70,sunf,USA
N,108,sesa,AUT
N,108,sesa,BEL
N,108,sesa,BGR
N,108,sesa,HRV
N,108,sesa,CYP
N,108,sesa,CZE
N,108,sesa,DNK
N,108,sesa,EST
N,108,sesa,FIN
N,108,sesa,FRA
N,108,sesa,DEU
N,108,sesa,GRC
N,108,sesa,HUN
N,108,sesa,IRL
N,108,sesa,ITA
N,108,sesa,LVA
N,108,sesa,LTU
N,108,sesa,LUX
N,108,sesa,MLT
N,108,sesa,NLD
N,108,sesa,POL
N,108,sesa,PRT
N,108,sesa,SVK
N,108,sesa,SVN
N,108,sesa,ESP
N,108,sesa,SWE
N,108,sesa,ROU
N,108,sesa,GBR
N,108,sesa,GGY
N,108,sesa,FRO
N,108,sesa,GIB
N,108,sesa,ALA
N,108,sesa,SJM
N,108,rape,AUT
N,108,rape,BEL
N,108,rape,BGR
N,108,rape,HRV
N,108,rape,CYP
N,108,rape,CZE
N,108,rape,DNK
N,108,rape,EST
N,108,rape,FIN
N,108,rape,FRA
N,108,rape,DEU
N,108,rape,GRC
N,108,rape,HUN
N,108,rape,IRL
N,108,rape,ITA
N,108,rape,LVA
N,108,rape,LTU
N,108,rape,LUX
N,108,rape,MLT
N,108,rape,NLD
N,108,rape,POL
N,108,rape,PRT
N,108,rape,SVK
N,108,rape,SVN
N,108,rape,ESP
N,108,rape,SWE
N,108,rape,ROU
N,108,rape,GBR
N,108,rape,GGY
N,108,rape,FRO
N,108,rape,GIB
N,108,rape,ALA
N,108,rape,SJM
N,108,grou,AUT
N,108,grou,BEL
N,108,grou,BGR
N,108,grou,HRV
N,108,grou,CYP
N,108,grou,CZE
N,108,grou,DNK
N,108,grou,EST
N,108,grou,FIN
N,108,grou,FRA
N,108,grou,DEU
N,108,grou,GRC
N,108,grou,HUN
N,108,grou,IRL
N,108,grou,ITA
N,108,grou,LVA
N,108,grou,LTU
N,108,grou,LUX
N,108,grou,MLT
N,108,grou,NLD
N,108,grou,POL
N,108,grou,PRT
N,108,grou,SVK
N,108,grou,SVN
N,108,grou,ESP
N,108,grou,SWE
N,108,grou,ROU
N,108,grou,GBR
N,108,grou,GGY
N,108,grou,FRO
N,108,grou,GIB
N,108,grou,ALA
N,108,grou,SJM
N,108,ooil,AUT
N,108,ooil,BEL
N,108,ooil,BGR
N,108,ooil,HRV
N,108,ooil,CYP
N,108,ooil,CZE
N,108,ooil,DNK
N,108,ooil,EST
N,108,ooil,FIN
N,108,ooil,FRA
N,108,ooil,DEU
N,108,ooil,GRC
N,108,ooil,HUN
N,108,ooil,IRL
N,108,ooil,ITA
N,108,ooil,LVA
N,108,ooil,LTU
N,108,ooil,LUX
N,108,ooil,MLT
N,108,ooil,NLD
N,108,ooil,POL
N,108,ooil,PRT
N,108,ooil,SVK
N,108,ooil,SVN
N,108,ooil,ESP
N,108,ooil,SWE
N,108,ooil,ROU
N,108,ooil,GBR
N,108,ooil,GGY
N,108,ooil,FRO
N,108,ooil,GIB
N,108,ooil,ALA
N,108,ooil,SJM
N,108,sunf,AUT
N,108,sunf,BEL
N,108,sunf,BGR
N,108,sunf,HRV
N,108,sunf,CYP
N,108,sunf,CZE
N,108,sunf,DNK
N,108,sunf,EST
N,108,sunf,FIN
N,108,sunf,FRA
N,108,sunf,DEU
N,108,sunf,GRC
N,108,sunf,HUN
N,108,sunf,IRL
N,108,sunf,ITA
N,108,sunf,LVA
N,108,sunf,LTU
N,108,sunf,LUX
N,108,sunf,MLT
N,108,sunf,NLD
N,108,sunf,POL
N,108,sunf,PRT
N,108,sunf,SVK
N,108,sunf,SVN
N,108,sunf,ESP
N,108,sunf,SWE
N,108,sunf,ROU
N,108,sunf,GBR
N,108,sunf,GGY
N,108,sunf,FRO
N,108,sunf,GIB
N,108,sunf,ALA
N,108,sunf,SJM
N,12,sesa,BRA
N,12,rape,BRA
N,12,grou,BRA
N,12,ooil,BRA
N,12,sunf,BRA
N,4,sesa,IDN
N,4,rape,IDN
N,4,grou,IDN
N,4,ooil,IDN
N,4,sunf,IDN
N,58,sesa,PAK
N,58,rape,PAK
N,58,grou,PAK
N,58,ooil,PAK
N,58,sunf,PAK
N,110,sesa,CAN
N,110,rape,CAN
N,110,grou,CAN
N,110,ooil,CAN
N,110,sunf,CAN
N,12,sesa,RUS
N,12,rape,RUS
N,12,grou,RUS
N,12,ooil,RUS
N,12,sunf,RUS
N,51,sesa,VNM
N,51,rape,VNM
N,51,grou,VNM
N,51,ooil,VNM
N,51,sunf,VNM
N,0,sesa,MYS
N,0,rape,MYS
N,0,grou,MYS
N,0,ooil,MYS
N,0,sunf,MYS
N,44,sesa,AUS
N,44,rape,AUS
N,44,grou,AUS
N,44,ooil,AUS
N,44,sunf,AUS
N,50,sesa,TUR
N,50,rape,TUR
N,50,grou,TUR
N,50,ooil,TUR
N,50,sunf,TUR
N,13,sesa,THA
N,13,rape,THA
N,13,grou,THA
N,13,ooil,THA
N,13,sunf,THA
N,25,sesa,BGD
N,25,rape,BGD
N,25,grou,BGD
N,25,ooil,BGD
N,25,sunf,BGD
N,19,sesa,MEX
N,19,rape,MEX
N,19,grou,MEX
N,19,ooil,MEX
N,19,sunf,MEX
N,78,sesa,IRN
N,78,rape,IRN
N,78,grou,IRN
N,78,ooil,IRN
N,78,sunf,IRN
N,130,sesa,BLR
N,130,rape,BLR
