iso3c,Country,SPAM_super,cumulative_pressure,tonnes_producing_crop,cumulative_pressure_rate
GHA,Ghana,plnt,2.876872472866739e-4,4080287.061978996,7.050661948944876e-5
GHA,Ghana,pota,0,0,0
GHA,Ghana,rice,2.2440237373545273e-4,655525.6666113585,0.00034232431339487756
GHA,Ghana,sorg,1.6392944302532443e-4,226558.19150996208,7.235644049450148e-4
GHA,Ghana,soyb,3.4976729693407612e-9,2.685801386833191,0.0013022828070935067
GHA,Ghana,spis,5.016837794869364e-5,116918.81412905456,4.290872972190598e-4
GHA,Ghana,sugb,0,0,0
GHA,Ghana,sugc,1.1005418842767038e-5,151640.3420393467,7.257579806771618e-5
GHA,Ghana,swpo,4.310967660823872e-5,149833.20230078697,2.8771778181512105e-4
GHA,Ghana,tnut,1.6506524839231306e-4,110043.25714530052,0.0015000032957436166
GHA,Ghana,vege,9.945063554437347e-5,798009.1063567698,1.2462343443473388e-4
GHA,Ghana,whea,0,0,0
GHA,Ghana,xfru,2.5742751927993975e-4,1170984.3069431484,2.1983857320167992e-4
GHA,Ghana,xmil,1.1124324898041766e-4,160921.3705215156,6.9128947025432e-4
GHA,Ghana,xoil,2.963612114166251e-4,460900.2158481478,6.430051478089714e-4
GHA,Ghana,xpul,2.6127481014162477e-4,208339.14753381163,0.0012540840894974966
GHA,Ghana,yams,2.9760341215689126e-4,7868615.651488513,3.782157184162291e-5
GIB,Gibraltar,bana,0,0,0
GIB,Gibraltar,barl,0,0,0
GIB,Gibraltar,cass,0,0,0
GIB,Gibraltar,cnut,0,0,0
GIB,Gibraltar,coco,0,0,0
GIB,Gibraltar,maiz,0,0,0
GIB,Gibraltar,ocer,0,0,0
GIB,Gibraltar,ofib,0,0,0
GIB,Gibraltar,oilp,0,0,0
GIB,Gibraltar,orts,0,0,0
GIB,Gibraltar,plnt,0,0,0
GIB,Gibraltar,pota,0,0,0
GIB,Gibraltar,rice,0,0,0
GIB,Gibraltar,sorg,0,0,0
GIB,Gibraltar,soyb,0,0,0
GIB,Gibraltar,spis,0,0,0
GIB,Gibraltar,sugb,0,0,0
GIB,Gibraltar,sugc,0,0,0
GIB,Gibraltar,swpo,0,0,0
GIB,Gibraltar,tnut,0,0,0
GIB,Gibraltar,vege,0,0,0
GIB,Gibraltar,whea,0,0,0
GIB,Gibraltar,xfru,0,0,0
GIB,Gibraltar,xmil,0,0,0
GIB,Gibraltar,xoil,0,0,0
GIB,Gibraltar,xpul,0,0,0
GIB,Gibraltar,yams,0,0,0
GIN,Guinea,bana,5.497472755933106e-5,278111.54905873537,1.9767150176032693e-4
GIN,Guinea,barl,0,0,0
GIN,Guinea,cass,7.876170888201135e-5,1407187.2019672692,5.59710241621735e-5
GIN,Guinea,cnut,6.33950670066662e-6,57765.31703090668,1.0974589990174794e-4
GIN,Guinea,coco,1.6021857108189057e-5,30324.003261983395,5.283556056160745e-4
GIN,Guinea,maiz,2.190351905240762e-4,820220.5742760003,2.6704425296502244e-4
GIN,Guinea,ocer,2.128739091319974e-4,479373.8694662601,4.440665682695918e-4
GIN,Guinea,ofib,1.113253835910305e-6,220.7059475928545,0.005044059066156074
GIN,Guinea,oilp,1.7723148383271773e-4,836994.8068043143,2.1174741156327592e-4
GIN,Guinea,orts,9.73023100041183e-6,160615.04372298715,6.0581068714793385e-5
GIN,Guinea,plnt,5.76535244958617e-5,487576.0296639502,1.1824519867311354e-4
GIN,Guinea,pota,3.834334000652864e-6,6090.0137759149075,6.296100701474733e-4
GIN,Guinea,rice,0.0016458801577533548,2199315.4445037544,7.483602053841463e-4
GIN,Guinea,sorg,2.579467203877651e-5,26537.355280287564,9.720136677650493e-4
GIN,Guinea,soyb,4.0523385503042e-9,3.100000061094761,0.001307205958206698
GIN,Guinea,spis,0,0.5388517677783966,0
GIN,Guinea,sugb,1.541042050817634e-10,2.200000047683716,7.004736442802036e-5
GIN,Guinea,sugc,1.8897786728097496e-5,308050.2119855881,6.134644935411249e-5
GIN,Guinea,swpo,2.9138184110720252e-5,135137.552621603,2.1561870513009602e-4
GIN,Guinea,tnut,7.509891051562383e-6,10894.523283317683,6.893271836007691e-4
GIN,Guinea,vege,1.47507222046911e-4,540281.9860157147,2.730189528151705e-4
GIN,Guinea,whea,0,0,0
GIN,Guinea,xfru,1.3612929501009185e-4,610075.4287917614,2.2313518720085547e-4
GIN,Guinea,xmil,1.2483867095790634e-4,177334.49009210616,7.039728757393224e-4
GIN,Guinea,xoil,2.7295950261675873e-4,733041.3550084196,3.7236576183839395e-4
GIN,Guinea,xpul,4.324265498718766e-5,57116.85647404939,7.57090947518e-4
GIN,Guinea,yams,5.165349450565799e-6,78096.12273168564,6.61409205718491e-5
GLP,Guadeloupe,bana,2.3132765972358716e-6,70685.77056884766,3.272619904430057e-5
GLP,Guadeloupe,barl,0,0,0
GLP,Guadeloupe,cass,5.321369016680489e-8,1215.0271191596985,4.3796298311108467e-5
GLP,Guadeloupe,cnut,4.83494631972309e-8,241.2075992524624,2.0044751221384797e-4
GLP,Guadeloupe,coco,8.943582313575775e-10,0.10000000149011612,0.008943582180306015
GLP,Guadeloupe,maiz,0,0,0
GLP,Guadeloupe,ocer,0,0,0
GLP,Guadeloupe,ofib,0,0,0
GLP,Guadeloupe,oilp,0,0,0
GLP,Guadeloupe,orts,2.9450136428418884e-7,4856.63189125061,6.06390129782624e-5
GLP,Guadeloupe,plnt,3.70954206480423e-7,3818.026750564575,9.715861902370632e-5
GLP,Guadeloupe,pota,0,0,0
GLP,Guadeloupe,rice,0,0,0
GLP,Guadeloupe,sorg,0,0,0
GLP,Guadeloupe,soyb,0,0,0
GLP,Guadeloupe,spis,2.6577251149972326e-8,3.039473697543144,0.008744030643020583
GLP,Guadeloupe,sugb,0,0,0
GLP,Guadeloupe,sugc,1.3331948947955339e-5,656247.6328125,2.031542405847349e-5
GLP,Guadeloupe,swpo,1.121730013095743e-7,1614.0916714668274,6.949605359628403e-5
GLP,Guadeloupe,tnut,2.8571151850053543e-8,10.22368448972702,0.0027946042230433126
GLP,Guadeloupe,vege,9.160829588154452e-6,42159.37759399414,2.1729043716858543e-4
GLP,Guadeloupe,whea,0,0,0
GLP,Guadeloupe,xfru,1.3937317921848438e-6,18961.01289367676,7.350513392929732e-5
GLP,Guadeloupe,xmil,0,0,0
GLP,Guadeloupe,xoil,0,0,0
GLP,Guadeloupe,xpul,6.6667958742328025e-9,20.850000023841854,3.197504012762283e-4
GLP,Guadeloupe,yams,2.418985796351797e-7,3496.128342628479,6.919041749288704e-5
GMB,Gambia,bana,1.0042721970675394e-8,121.9000015258789,8.238492079545513e-5
GMB,Gambia,barl,0,0,0
GMB,Gambia,cass,1.5573880876977578e-6,12483.120005607603,1.2475952221865653e-4
GMB,Gambia,cnut,6.995905025986508e-10,5.704147577285767,1.2264593317754595e-4
GMB,Gambia,coco,0,0,0
GMB,Gambia,maiz,2.5095986583910477e-5,28168.851543426514,8.909126644805255e-4
GMB,Gambia,ocer,1.5964109635072621e-6,778.1818295121193,0.002051462656880759
GMB,Gambia,ofib,0,0,0
GMB,Gambia,oilp,2.1212899956813496e-6,34619.7301864624,6.127401872446865e-5
GMB,Gambia,orts,0,0,0
GMB,Gambia,plnt,0,0,0
GMB,Gambia,pota,0,0,0
GMB,Gambia,rice,9.04913290600354e-5,39666.40979923308,0.0022813087828731345
GMB,Gambia,sorg,1.8497226843702597e-05,22326.04075527191,8.28504572147876e-4
GMB,Gambia,soyb,0,0,0
GMB,Gambia,spis,0,2.0535647869110107,0
GMB,Gambia,sugb,0,0,0
GMB,Gambia,sugc,0,0,0
GMB,Gambia,swpo,5.382560583059332e-10,11.600000381469728,4.6401382810793995e-5
GMB,Gambia,tnut,4.14384457354312e-6,2655.9878962039948,0.001560189554879225
GMB,Gambia,vege,1.8738311992463777e-6,13434.362817764282,1.3948046696852696e-4
GMB,Gambia,whea,0,0,0
GMB,Gambia,xfru,2.6299940382403642e-6,9987.084872722626,2.633395101531153e-4
GMB,Gambia,xmil,7.931007461514819e-5,81797.56291007996,9.695897016190292e-4
GMB,Gambia,xoil,8.768028216290997e-5,93953.8319381699,9.332273133959188e-4
GMB,Gambia,xpul,6.5114366448732245e-6,2231.1329659819603,0.0029184440121467294
GMB,Gambia,yams,0,0,0
GNB,Guinea-Bissau,bana,1.8183223870538245e-6,9123.022148787975,1.9931140771102862e-4
GNB,Guinea-Bissau,barl,0,0,0
GNB,Guinea-Bissau,cass,3.1752091148551394e-6,40624.06413753331,7.816079415652325e-5
GNB,Guinea-Bissau,cnut,5.853879047120468e-6,39324.17111468315,1.4886210900793033e-4
GNB,Guinea-Bissau,coco,0,8.601055338978767,0
GNB,Guinea-Bissau,maiz,7.973067513488459e-6,7425.310322012752,0.0010737689292058068
GNB,Guinea-Bissau,ocer,2.591503550122088e-6,2730.1034271344543,9.492327376190863e-4
GNB,Guinea-Bissau,ofib,0,0.09603960812091827,0
GNB,Guinea-Bissau,oilp,6.17348141902161e-6,82471.04925060272,7.485634625870232e-5
GNB,Guinea-Bissau,orts,6.923681673227754e-6,95617.75601041316,7.240999958704048e-5
GNB,Guinea-Bissau,plnt,3.905951722585481e-5,55323.73771560192,7.060173234614911e-4
GNB,Guinea-Bissau,pota,0,36.21976566314697,0
GNB,Guinea-Bissau,rice,7.522905168889097e-5,171725.45229299366,4.380774700801896e-4
GNB,Guinea-Bissau,sorg,1.070636355313892e-5,17924.00557553768,5.973198071167054e-4
GNB,Guinea-Bissau,soyb,0,0,0
GNB,Guinea-Bissau,spis,0,0,0
GNB,Guinea-Bissau,sugb,0,0,0
GNB,Guinea-Bissau,sugc,4.308074794240439e-7,6752.436000823975,6.380030545590866e-5
GNB,Guinea-Bissau,swpo,0,20.541072845458984,0
GNB,Guinea-Bissau,tnut,1.7597826968731222e-4,160440.21080815792,0.001096846412759539
GNB,Guinea-Bissau,vege,7.049336841444042e-6,43367.95535209775,1.625471338044776e-4
GNB,Guinea-Bissau,whea,0,0,0
GNB,Guinea-Bissau,xfru,1.310009104314612e-5,48031.551765844226,2.7273928410661386e-4
GNB,Guinea-Bissau,xmil,6.738091346376369e-6,14856.459142163396,4.535462509537901e-4
GNB,Guinea-Bissau,xoil,2.7937526745535953e-5,50288.25268031657,5.555477722229757e-4
GNB,Guinea-Bissau,xpul,4.777534080613774e-6,3730.234104573726,0.0012807598522451792
GNB,Guinea-Bissau,yams,0,9.09623098373413,0
GNQ,Equatorial Guinea,bana,5.652937915432659e-6,34781.85554587841,1.6252548424209996e-4
GNQ,Equatorial Guinea,barl,0,0,0
GNQ,Equatorial Guinea,cass,1.2650896416534313e-5,76324.96974141896,1.6575042819400038e-4
GNQ,Equatorial Guinea,cnut,2.431974369340966e-6,7591.484937310219,3.203555548649554e-4
GNQ,Equatorial Guinea,coco,6.106014032833332e-6,628.9949944578111,0.009707571740052826
GNQ,Equatorial Guinea,maiz,0,0,0
GNQ,Equatorial Guinea,ocer,0,0,0
GNQ,Equatorial Guinea,ofib,1.0448713464763774e-6,194.11293997615576,0.005382801098189159
GNQ,Equatorial Guinea,oilp,9.048949111251616e-6,35972.30806827545,2.515531973671722e-4
GNQ,Equatorial Guinea,orts,4.024162382561437e-6,41133.34267234802,9.783212647258763e-5
GNQ,Equatorial Guinea,plnt,4.725977243663906e-6,39290.7848546505,1.2028207787517725e-4
GNQ,Equatorial Guinea,pota,0,0,0
GNQ,Equatorial Guinea,rice,0,0,0
GNQ,Equatorial Guinea,sorg,0,0,0
GNQ,Equatorial Guinea,soyb,0,0,0
GNQ,Equatorial Guinea,spis,0,0,0
GNQ,Equatorial Guinea,sugb,0,0,0
GNQ,Equatorial Guinea,sugc,0,0,0
GNQ,Equatorial Guinea,swpo,1.1716611886457016e-5,104424.75216528772,1.1220148138739642e-4
GNQ,Equatorial Guinea,tnut,0,0,0
GNQ,Equatorial Guinea,vege,0,0,0
GNQ,Equatorial Guinea,whea,0,0,0
GNQ,Equatorial Guinea,xfru,0,0,0
GNQ,Equatorial Guinea,xmil,0,0,0
GNQ,Equatorial Guinea,xoil,0,0,0
GNQ,Equatorial Guinea,xpul,0,0,0
GNQ,Equatorial Guinea,yams,0,0,0
GRC,Greece,bana,4.2635042684065014e-7,2102.719887495041,2.027613993552699e-4
GRC,Greece,barl,1.1134543360602001e-4,370452.5295615718,3.0056599623653975e-4
GRC,Greece,cass,0,0,0
GRC,Greece,cnut,0,0,0
GRC,Greece,coco,0,0,0
GRC,Greece,maiz,5.14369748720272e-4,1449486.5976868868,3.5486340442271853e-4
GRC,Greece,ocer,2.232770312766062e-4,290233.29919198155,7.693019095266336e-4
GRC,Greece,ofib,0,0,0
GRC,Greece,oilp,0,0,0
GRC,Greece,orts,0,0,0
GRC,Greece,plnt,0,0,0
GRC,Greece,pota,5.9859536952200555e-5,443584.31198117137,1.3494511716352446e-4
GRC,Greece,rice,2.2594292311339172e-4,281938.4335005507,8.013909998295795e-4
GRC,Greece,sorg,2.7823646208407836e-7,2313.8797241449356,1.2024672638803517e-4
GRC,Greece,soyb,3.110295928728939e-6,23902.237409234047,1.3012572318971913e-4
GRC,Greece,spis,1.4996167544160863e-6,1221.8961209597765,0.0012272866151978334
GRC,Greece,sugb,3.5617725023732106e-5,394186.62723356485,9.035751738637183e-5
GRC,Greece,sugc,0,0,0
GRC,Greece,swpo,2.999062103205867e-7,1925.6161146909,1.5574558606595772e-4
GRC,Greece,tnut,1.0105441396170966e-4,113695.44981686772,8.888166951666112e-4
GRC,Greece,vege,3.921676680789184e-4,2172590.1869239956,1.805069683363334e-4
GRC,Greece,whea,5.277150575756608e-4,1267170.193212971,4.164516024778123e-4
GRC,Greece,xfru,8.950833039873983e-4,4028238.2523013353,2.2220217572186464e-4
GRC,Greece,xmil,1.795362477738781e-8,97.75915071368216,1.8365160341839035e-4
GRC,Greece,xoil,0.0026791815827664238,3314407.759564877,8.083439869565574e-4
GRC,Greece,xpul,3.917647497085971e-5,73185.8163017407,5.353014689258567e-4
GRC,Greece,yams,0,0,0
GRD,Grenada,bana,1.4741253353043962e-6,11206.074364125729,1.315469884818495e-4
GRD,Grenada,barl,0,0,0
GRD,Grenada,cass,3.097220522988388e-8,347.3824933767319,8.915879706204687e-5
GRD,Grenada,cnut,1.0714383965132727e-6,6371.211854934692,1.68168697087574e-4
GRD,Grenada,coco,6.452650885079362e-7,949.28000433743,6.797415784169104e-4
GRD,Grenada,maiz,2.0986069919265827e-7,478.3822110891342,4.386883423504979e-4
GRD,Grenada,ocer,0,0,0
GRD,Grenada,ofib,0,0,0
GRD,Grenada,oilp,0,0,0
GRD,Grenada,orts,3.0266363126348577e-7,4034.9178314208984,7.501110156607641e-5
GRD,Grenada,plnt,3.191461734160131e-8,122.40000116825104,2.6074033526953547e-4
GRD,Grenada,pota,0,0,0
GRD,Grenada,rice,0,0,0
GRD,Grenada,sorg,0,0,0
GRD,Grenada,soyb,0,0,0
GRD,Grenada,spis,3.003801895041408e-6,4996.78564453125,6.011468389341316e-4
GRD,Grenada,sugb,0,0,0
GRD,Grenada,sugc,6.063864147257646e-7,10785.176177978516,5.622406205694645e-5
GRD,Grenada,swpo,2.537871632021378e-7,1533.1552338004112,1.65532594225991e-4
GRD,Grenada,tnut,0,0,0
GRD,Grenada,vege,4.9520088298672185e-6,27970.4349899292,1.770443981886659e-4
GRD,Grenada,whea,0,0,0
GRD,Grenada,xfru,5.849164355743837e-6,25939.041028499603,2.2549655360494145e-4
GRD,Grenada,xmil,0,0,0
GRD,Grenada,xoil,1.6455106064132473e-7,97.75957513600588,0.0016832219290273784
GRD,Grenada,xpul,5.020630275070152e-7,758.6987659037113,6.617422487948709e-4
GRD,Grenada,yams,1.9271866270080926e-7,1064.8376233577728,1.8098408477820854e-4
GRL,Greenland,bana,0,0,0
GRL,Greenland,barl,0,0,0
GRL,Greenland,cass,0,0,0
GRL,Greenland,cnut,0,0,0
GRL,Greenland,coco,0,0,0
GRL,Greenland,maiz,0,0,0
GRL,Greenland,ocer,0,0,0
GRL,Greenland,ofib,0,0,0
GRL,Greenland,oilp,0,0,0
GRL,Greenland,orts,0,0,0
GRL,Greenland,plnt,0,0,0
GRL,Greenland,pota,0,0,0
GRL,Greenland,rice,0,0,0
GRL,Greenland,sorg,0,0,0
GRL,Greenland,soyb,0,0,0
GRL,Greenland,spis,0,0,0
GRL,Greenland,sugb,0,0,0
GRL,Greenland,sugc,0,0,0
GRL,Greenland,swpo,0,0,0
GRL,Greenland,tnut,0,0,0
GRL,Greenland,vege,0,0,0
GRL,Greenland,whea,0,0,0
GRL,Greenland,xfru,0,0,0
GRL,Greenland,xmil,0,0,0
GRL,Greenland,xoil,0,0,0
GRL,Greenland,xpul,0,0,0
GRL,Greenland,yams,0,0,0
GTM,Guatemala,bana,2.2633779119737025e-4,3773491.6319732666,5.998099724922717e-5
GTM,Guatemala,barl,7.657682575705786e-7,1934.3076992928984,3.9588750944356544e-4
GTM,Guatemala,cass,3.223064362674036e-6,20687.60174563527,1.5579690687704038e-4
GTM,Guatemala,cnut,3.8146609237807957e-6,19325.236824035645,1.9739271288185894e-4
GTM,Guatemala,coco,2.3227581423069986e-6,11475.715635180472,2.0240638720484206e-4
GTM,Guatemala,maiz,7.536506819799301e-4,1983241.4780863223,3.8000954009248836e-4
GTM,Guatemala,ocer,0,0,0
GTM,Guatemala,ofib,8.234580458693592e-7,452.9202714115381,0.001818108170126787
GTM,Guatemala,oilp,5.434538455200921e-5,2406537.02885592,2.258240114337459e-5
GTM,Guatemala,orts,1.458068174066233e-8,333.9654154777527,4.3659256512546376e-5
GTM,Guatemala,plnt,1.5181297497617926e-5,367217.9098212719,4.134138638555727e-5
GTM,Guatemala,pota,3.0270126186234374e-5,546036.2122436762,5.54361148720406e-5
GTM,Guatemala,rice,1.203048154082822e-5,29999.66072801501,4.010205865292878e-4
GTM,Guatemala,sorg,2.1463591806224947e-5,55959.66263283789,3.8355470344865553e-4
GTM,Guatemala,soyb,1.1409782690320417e-5,31536.389087080956,3.617973718809327e-4
GTM,Guatemala,spis,1.5670783477792206e-5,35271.90697374195,4.4428512156879604e-4
GTM,Guatemala,sugb,0,0,0
GTM,Guatemala,sugc,0.0010045938311907465,25002474.054751873,4.017977696890429e-5
GTM,Guatemala,swpo,4.75154564709978e-9,217.0272969007492,2.18937696545737e-5
GTM,Guatemala,tnut,9.10816213835411e-6,31989.876666031774,2.8472013923159476e-4
GTM,Guatemala,vege,7.744761435054936e-5,1173971.6503224373,6.597060016677402e-5
GTM,Guatemala,whea,6.635035730008593e-7,734.6692772954702,9.031323256682349e-4
GTM,Guatemala,xfru,1.6079991744475007e-4,1973558.411778897,8.147715136528976e-5
GTM,Guatemala,xmil,0,0,0
GTM,Guatemala,xoil,2.876120638846964e-5,40093.332658179104,7.173563403590573e-4
GTM,Guatemala,xpul,1.811538079527414e-4,293714.6084449142,6.167681236962259e-4
GTM,Guatemala,yams,0,0,0
GUF,French Guiana,bana,1.306586907156959e-6,8073.423030614853,1.618380335332747e-4
GUF,French Guiana,barl,0,0,0
GUF,French Guiana,cass,2.4806193377468664e-6,29291.607991218567,8.468703181097261e-5
GUF,French Guiana,cnut,4.7088080764088566e-8,2562.4191641807556,1.837641609238563e-5
GUF,French Guiana,coco,0,0,0
GUF,French Guiana,maiz,1.8683591737367725e-7,309.8998241238296,6.028913307773335e-4
GUF,French Guiana,ocer,0,0,0
GUF,French Guiana,ofib,0,0,0
GUF,French Guiana,oilp,0,0,0
GUF,French Guiana,orts,7.123964629603687e-7,3884.655703604222,1.833872850815068e-4
GUF,French Guiana,plnt,5.088567024112095e-7,3047.9869863688946,1.6694844980864466e-4
GUF,French Guiana,pota,0,0,0
GUF,French Guiana,rice,4.064919875921939e-6,3864.037238329649,0.0010519877592274776
GUF,French Guiana,sorg,0,0,0
GUF,French Guiana,soyb,0,0,0
GUF,French Guiana,spis,0,0,0
GUF,French Guiana,sugb,0,0,0
GUF,French Guiana,sugc,6.468376996931747e-7,13308.223647117617,4.860436049504406e-5
GUF,French Guiana,swpo,0,0,0
GUF,French Guiana,tnut,0,0,0
GUF,French Guiana,vege,8.025415695913476e-6,16204.304045856,4.952644478406867e-4
GUF,French Guiana,whea,0,0,0
GUF,French Guiana,xfru,2.4680142835850335e-6,39301.095805197954,6.279759464769464e-5
GUF,French Guiana,xmil,0,0,0
GUF,French Guiana,xoil,0,0,0
GUF,French Guiana,xpul,0,0,0
GUF,French Guiana,yams,0,0,0
GUM,Guam,bana,2.6521732343782723e-8,352.05000376701355,7.533512870329292e-5
GUM,Guam,barl,0,0,0
GUM,Guam,cass,0,0,0
GUM,Guam,cnut,3.623589741561935e-6,39028.44598388672,9.284483791791171e-5
GUM,Guam,coco,0,0,0
GUM,Guam,maiz,1.144749323297254e-8,52.323256984353065,2.1878403396019173e-4
GUM,Guam,ocer,0,0,0
GUM,Guam,ofib,0,0,0
GUM,Guam,oilp,0,0,0
GUM,Guam,orts,1.2501348282650228e-7,2357.8290495872498,5.302058809072123e-5
GUM,Guam,plnt,0,0,0
GUM,Guam,pota,0,0,0
GUM,Guam,rice,0,0,0
GUM,Guam,sorg,0,0,0
GUM,Guam,soyb,0,0,0
GUM,Guam,spis,0,0,0
GUM,Guam,sugb,0,0,0
GUM,Guam,sugc,0,0,0
GUM,Guam,swpo,8.237801222755611e-9,126.95322740077972,6.488847421538664e-5
GUM,Guam,tnut,2.143989294540629e-7,165.5856351852417,0.0012947918411776087
GUM,Guam,vege,3.7469730492890668e-6,2500.1740112304688,0.001498684904513899
GUM,Guam,whea,0,0,0
GUM,Guam,xfru,3.5536801984692693e-6,1951.3585987091064,0.0018211312881292838
GUM,Guam,xmil,0,0,0
GUM,Guam,xoil,0,0,0
GUM,Guam,xpul,0,0,0
GUM,Guam,yams,0,0,0
GUY,Guyana,bana,1.567945282134799e-6,15718.15180143714,9.975379433550444e-5
GUY,Guyana,barl,0,0,0
GUY,Guyana,cass,3.7119766032146835e-7,3838.531586289406,9.670303655890822e-5
GUY,Guyana,cnut,9.671435479700633e-6,135896.7901739329,7.116750489339932e-5
GUY,Guyana,coco,5.657413031612099e-7,486.3751941546798,0.001163178776303484
GUY,Guyana,maiz,2.159758914248455e-6,4242.915369473398,5.090271019279155e-4
GUY,Guyana,ocer,0,0,0
GUY,Guyana,ofib,0,0,0
GUY,Guyana,oilp,0,0,0
GUY,Guyana,orts,1.802655775317091e-6,21473.093600720167,8.39495141611376e-5
GUY,Guyana,plnt,1.677451977732514e-6,9728.027120321987,1.724349610650543e-4
GUY,Guyana,pota,0,0,0
GUY,Guyana,rice,0.00042073370602624095,650886.3105650395,6.464012212224877e-4
GUY,Guyana,sorg,0,0,0
GUY,Guyana,soyb,0,0,0
GUY,Guyana,spis,2.5557786174476323e-6,678.8015635311604,0.0037651336631464747
GUY,Guyana,sugb,0,0,0
GUY,Guyana,sugc,5.961274071615454e-5,1965144.8812923431,3.0335035998440618e-5
GUY,Guyana,swpo,5.041519736317538e-7,3755.905810840428,1.3422913113972468e-4
GUY,Guyana,tnut,0,0,0
GUY,Guyana,vege,9.019526292248342e-6,147349.77601534128,6.121167290616904e-5
GUY,Guyana,whea,0,0,0
GUY,Guyana,xfru,1.565218350724662e-5,62418.16083995253,2.50763292231257e-4
GUY,Guyana,xmil,0,0,0
GUY,Guyana,xoil,1.3450914636015678e-6,561.4400364458561,0.002395788287768974
GUY,Guyana,xpul,9.623019982331798e-7,1037.1965317949653,9.277913767874123e-4
GUY,Guyana,yams,6.960640678275319e-8,1755.693106144667,3.964611271704664e-5
HKG,Hong Kong,bana,0,0,0
HKG,Hong Kong,barl,0,0,0
HKG,Hong Kong,cass,0,0,0
HKG,Hong Kong,cnut,0,0,0
HKG,Hong Kong,coco,0,0,0
HKG,Hong Kong,maiz,0,0,0
HKG,Hong Kong,ocer,0,0,0
HKG,Hong Kong,ofib,0,0,0
HKG,Hong Kong,oilp,0,0,0
HKG,Hong Kong,orts,0,0,0
HKG,Hong Kong,plnt,0,0,0
HKG,Hong Kong,pota,0,0,0
HKG,Hong Kong,rice,0,0,0
HKG,Hong Kong,sorg,0,0,0
HKG,Hong Kong,soyb,0,0,0
HKG,Hong Kong,spis,0,0,0
HKG,Hong Kong,sugb,0,0,0
HKG,Hong Kong,sugc,0,0,0
HKG,Hong Kong,swpo,0,0,0
HKG,Hong Kong,tnut,0,0,0
HKG,Hong Kong,vege,0,0,0
HKG,Hong Kong,whea,0,0,0
HKG,Hong Kong,xfru,0,0,0
HKG,Hong Kong,xmil,0,0,0
HKG,Hong Kong,xoil,0,0,0
HKG,Hong Kong,xpul,0,0,0
HKG,Hong Kong,yams,0,0,0
HND,Honduras,bana,5.1155447019529005e-5,768301.4210804105,6.658252297333064e-5
HND,Honduras,barl,0,0,0
HND,Honduras,cass,2.5544832313328963e-6,23961.376661777496,1.0660836676415738e-4
HND,Honduras,cnut,2.263886847852533e-6,13864.412896156313,1.6328761014324373e-4
HND,Honduras,coco,1.579367305913607e-6,1424.122167378664,0.0011090111102060138
HND,Honduras,maiz,3.1302608581041205e-4,692491.727662757,4.5202862836630955e-4
HND,Honduras,ocer,0,0,0
HND,Honduras,ofib,1.1276275377569526e-7,77.99302155524492,0.0014458056827022893
HND,Honduras,oilp,1.2448631531737823e-4,2409620.3505678773,5.1662211139626386e-5
HND,Honduras,orts,5.469324392073694e-7,6181.6958124786615,8.847611655418338e-5
HND,Honduras,plnt,1.9927897860356648e-5,100514.95441395044,1.9825804007518767e-4
HND,Honduras,pota,2.492828876194098e-6,28698.632119178772,8.686228897049717e-5
HND,Honduras,rice,4.0043137070573624e-5,64090.81356912851,6.247874670428858e-4
HND,Honduras,sorg,2.903743905322636e-5,25860.776522278786,0.001122837089915336
HND,Honduras,soyb,4.989435814121928e-7,1100.7637072056532,4.532703777805206e-4
HND,Honduras,spis,1.2233351758372792e-6,954.9950640574098,0.0012809858625235137
HND,Honduras,sugb,0,0,0
HND,Honduras,sugc,2.834238760086618e-4,5294817.626292825,5.3528543570839e-5
HND,Honduras,swpo,9.662516204133152e-7,7695.799623996019,1.2555571449657783e-4
HND,Honduras,tnut,1.8593529403834106e-6,2112.9962126389146,8.799603753483639e-4
HND,Honduras,vege,3.673572985500941e-5,322939.9490786195,1.1375405848616804e-4
HND,Honduras,whea,1.8750286100333471e-6,1166.0684309005735,0.0016079919156933458
HND,Honduras,xfru,8.701258050819483e-5,854290.827988252,1.0185358154095903e-4
HND,Honduras,xmil,0,0,0
HND,Honduras,xoil,5.018596077954187e-6,6009.166395880282,8.351567833759433e-4
HND,Honduras,xpul,6.532501601357864e-5,117387.246563375,5.56491594496264e-4
HND,Honduras,yams,6.509391497762689e-11,1.2000000476837158,5.424492699252267e-5
HRV,Croatia,bana,0,0,0
HRV,Croatia,barl,7.594276074286775e-5,300668.3743522912,2.52579809587443e-4
HRV,Croatia,cass,0,0,0
HRV,Croatia,cnut,0,0,0
HRV,Croatia,coco,0,0,0
HRV,Croatia,maiz,3.2502861464936373e-4,1496498.9012397826,2.1719268512665935e-4
HRV,Croatia,ocer,3.4690031659565996e-5,154972.07141751796,2.2384698960437754e-4
