iso3c,Country,SPAM_super,pressure,pressure_value,tonnes_producing_crop,water_pressure_rate
DNK,Denmark,tnut,water,5347.8156995773315,24.294338196516037,220.12600863291854
DNK,Denmark,vege,water,2807726.1503944397,349676.6924767494,8.02949184433026
DNK,Denmark,whea,water,70464245.6204071,5018638.564065933,14.040510134549185
DNK,Denmark,xfru,water,4849882.979166985,52934.87428963184,91.61980724901642
DNK,Denmark,xmil,water,0,0,0
DNK,Denmark,xoil,water,85414946.43679911,731175.3375262171,116.81869184179979
DNK,Denmark,xpul,water,7424389.783634186,64557.47990006208,115.00433094859774
DNK,Denmark,yams,water,0,0,0
DJI,Djibouti,bana,water,0,0,0
DJI,Djibouti,barl,water,0,0,0
DJI,Djibouti,cass,water,0,0,0
DJI,Djibouti,cnut,water,0,0,0
DJI,Djibouti,coco,water,0,0,0
DJI,Djibouti,maiz,water,6448.114105224609,16.057142436504364,401.5729530159391
DJI,Djibouti,ocer,water,0,0,0
DJI,Djibouti,ofib,water,0,0,0
DJI,Djibouti,oilp,water,0,0,0
DJI,Djibouti,orts,water,0,0,0
DJI,Djibouti,plnt,water,0,0,0
DJI,Djibouti,pota,water,0,0,0
DJI,Djibouti,rice,water,0,0,0
DJI,Djibouti,sorg,water,0,0,0
DJI,Djibouti,soyb,water,0,0,0
DJI,Djibouti,spis,water,1988675.701171875,436.64933317899704,4554.399949940267
DJI,Djibouti,sugb,water,0,0,0
DJI,Djibouti,sugc,water,0,0,0
DJI,Djibouti,swpo,water,0,0,0
DJI,Djibouti,tnut,water,0,0,0
DJI,Djibouti,vege,water,2345083.294921875,34861.54441833496,67.26848549166715
DJI,Djibouti,whea,water,0,0,0
DJI,Djibouti,xfru,water,0,0,0
DJI,Djibouti,xmil,water,0,0,0
DJI,Djibouti,xoil,water,0,0,0
DJI,Djibouti,xpul,water,269353.796875,2154.8303298950195,125.00000261650418
DJI,Djibouti,yams,water,0,0,0
DMA,Dominica,bana,water,2741891.5859375,28266.923767089844,96.99999931120149
DMA,Dominica,barl,water,0,0,0
DMA,Dominica,cass,water,0,1348.106674194336,0
DMA,Dominica,cnut,water,13485.4794921875,6742.73974609375,2
DMA,Dominica,coco,water,578.9850006103516,144.7462501525879,4
DMA,Dominica,maiz,water,14961.366943359375,184.7082324028015,81.00000064281083
DMA,Dominica,ocer,water,0,0,0
DMA,Dominica,ofib,water,0,0,0
DMA,Dominica,oilp,water,0,0,0
DMA,Dominica,orts,water,233668.3125,17525.123413085938,13.333333351907857
DMA,Dominica,plnt,water,161526.08740234375,5982.44775390625,26.9999996735241
DMA,Dominica,pota,water,4105.200042724609,124.39999771118164,33.000000950607856
DMA,Dominica,rice,water,0,0,0
DMA,Dominica,sorg,water,0,0,0
DMA,Dominica,soyb,water,0,0,0
DMA,Dominica,spis,water,1598200.06640625,350.9134187698364,4554.39997709095
DMA,Dominica,sugb,water,0,0,0
DMA,Dominica,sugc,water,278963.8154296875,4894.102020263672,57.00000005612024
DMA,Dominica,swpo,water,11406.761596679688,2281.352325439453,4.999999986623031
DMA,Dominica,tnut,water,0,0,0
DMA,Dominica,vege,water,601472.60546875,7895.22509765625,76.1818185079107
DMA,Dominica,whea,water,0,0,0
DMA,Dominica,xfru,water,8372789.75,29702.251209259033,281.89074595766544
DMA,Dominica,xmil,water,0,0,0
DMA,Dominica,xoil,water,0,0,0
DMA,Dominica,xpul,water,10875.992305755615,94.71111044287682,114.83333111499374
DMA,Dominica,yams,water,0,14727.460540771484,0
DOM,Dominican Republic,bana,water,5663361.712245941,909815.8782536983,6.224733869358495
DOM,Dominican Republic,barl,water,0,0,0
DOM,Dominican Republic,cass,water,0,157903.4345934391,0
DOM,Dominican Republic,cnut,water,731402.72165066,365701.36082533,2
DOM,Dominican Republic,coco,water,331858.6670104265,82881.38420751691,4.004019360723088
DOM,Dominican Republic,maiz,water,3601682.5474157333,44451.58230729401,81.02484457172488
DOM,Dominican Republic,ocer,water,0,0,0
DOM,Dominican Republic,ofib,water,10370.143137216568,61.503447726368904,168.61076119429458
DOM,Dominican Republic,oilp,water,0,301871.07286936045,0
DOM,Dominican Republic,orts,water,470094.79396009445,34286.00880481303,13.710980377923228
DOM,Dominican Republic,plnt,water,14639239.070495605,1133701.4709049463,12.91278122697524
DOM,Dominican Republic,pota,water,2623279.9015197754,79493.33062362671,32.99999988602936
DOM,Dominican Republic,rice,water,475980687.72465515,584204.529471457,814.7500810294737
DOM,Dominican Republic,sorg,water,153477.25604343414,1490.0704331174493,103.00000096125447
DOM,Dominican Republic,soyb,water,0,0,0
DOM,Dominican Republic,spis,water,125232.91700935364,933.7376449108124,134.1200257823122
DOM,Dominican Republic,sugb,water,0,0,0
DOM,Dominican Republic,sugc,water,548529635.3327026,5508926.788780928,99.57105192426907
DOM,Dominican Republic,swpo,water,593347.501745224,45212.124722480774,13.123636754239831
DOM,Dominican Republic,tnut,water,187850.9507331848,736.1737638711929,255.17202588878564
DOM,Dominican Republic,vege,water,8975991.621404648,525069.0221520662,17.09487942102418
DOM,Dominican Republic,whea,water,0,0,0
DOM,Dominican Republic,xfru,water,10849266.582048893,2502095.223142132,4.336072616942364
DOM,Dominican Republic,xmil,water,0,0,0
DOM,Dominican Republic,xoil,water,992137.4365539551,6571.782792001963,150.96929827951908
DOM,Dominican Republic,xpul,water,7557583.360635757,71872.66528632492,105.15240154971302
DOM,Dominican Republic,yams,water,134508.69228470325,33863.74965646863,3.972055476703818
ECU,Ecuador,bana,water,334152619.0934125,6024232.367774367,55.46808268567238
ECU,Ecuador,barl,water,3930756.9011295736,15592.788568496704,252.08812932095933
ECU,Ecuador,cass,water,0,111660.22045779228,0
ECU,Ecuador,cnut,water,22464.510258555412,11232.255129277706,2
ECU,Ecuador,coco,water,989628.2985208929,247329.5875696763,4.001253178987736
ECU,Ecuador,maiz,water,962393527.036171,1341484.2634085268,717.409479400721
ECU,Ecuador,ocer,water,399587.2878024578,2024.4377586320045,197.38185878951165
ECU,Ecuador,ofib,water,10319437.563274384,41652.62401239574,247.7499991405905
ECU,Ecuador,oilp,water,0,2748452.13049078,0
ECU,Ecuador,orts,water,9676374.736721992,25833.606509834528,374.56538377784454
ECU,Ecuador,plnt,water,173019857.71360874,786499.9412487596,219.9871209639224
ECU,Ecuador,pota,water,82376798.39962864,329719.91699421406,249.8387090188252
ECU,Ecuador,rice,water,439922517.22842693,992491.4690758586,443.25067865626414
ECU,Ecuador,sorg,water,1455107.749261856,14127.259661346674,103.00000029327335
ECU,Ecuador,soyb,water,2518958.099958658,35985.11566282064,70.00000009896351
ECU,Ecuador,spis,water,3337521.190396309,3127.661848179996,1067.0978361482496
ECU,Ecuador,sugb,water,118880.42192554474,4572.323923975229,25.999999978607985
ECU,Ecuador,sugc,water,736845407.0283203,8997920.796445847,81.89063047980731
ECU,Ecuador,swpo,water,1293430.687774539,3928.1664314866066,329.2708469292231
ECU,Ecuador,tnut,water,0,0,0
ECU,Ecuador,vege,water,142574656.64580035,377044.7275136858,378.1372506810223
ECU,Ecuador,whea,water,5851746.86473465,6323.24792444706,925.4337224562264
ECU,Ecuador,xfru,water,237615375.37729454,917659.1094501911,258.9364317645799
ECU,Ecuador,xmil,water,0,0,0
ECU,Ecuador,xoil,water,11849839.554052353,29925.335434123874,395.98017472980354
ECU,Ecuador,xpul,water,13189933.53614831,26829.596445158124,491.61878238122614
ECU,Ecuador,yams,water,0,0,0
EGY,Egypt,bana,water,486878224.3317871,1417241.2756813765,343.53940481849673
EGY,Egypt,barl,water,198861095.1929474,107928.1460254416,1842.5323005740358
EGY,Egypt,cass,water,0,0,0
EGY,Egypt,cnut,water,0,0,0
EGY,Egypt,coco,water,0,0,0
EGY,Egypt,maiz,water,9120013115.127075,8736734.452907264,1043.8697850193066
EGY,Egypt,ocer,water,6774586.572599411,92485.82290840147,73.2500004817928
EGY,Egypt,ofib,water,72851417.34734917,10027.104900099335,7265.448808322276
EGY,Egypt,oilp,water,0,0,0
EGY,Egypt,orts,water,42009796.87075615,107782.44369587302,389.7647467457142
EGY,Egypt,plnt,water,0,0,0
EGY,Egypt,pota,water,1614947083.8476562,5155302.424310446,313.2594270769024
EGY,Egypt,rice,water,5864361811.1698,5929001.732811868,989.0976719935259
EGY,Egypt,sorg,water,445492026.7300415,890558.9385951757,500.2386786805924
EGY,Egypt,soyb,water,42652740.15579224,26758.186778649688,1594.0071167237977
EGY,Egypt,spis,water,607325404.6157532,90310.37888355552,6724.868305544671
EGY,Egypt,sugb,water,1236673288.0657349,9536750.18806076,129.6744974628726
EGY,Egypt,sugc,water,2638892410.729866,15326577.480939388,172.17754022459843
EGY,Egypt,swpo,water,26718664.17263031,320301.76477634907,83.4171619106958
EGY,Egypt,tnut,water,116299146.4942131,27904.548892293125,4167.748668617016
EGY,Egypt,vege,water,4276631522.0285645,16038066.79218912,266.6550512254616
EGY,Egypt,whea,water,8393864781.195068,9427998.37555462,890.3124976091527
EGY,Egypt,xfru,water,11361832427.918518,13761717.970074654,825.6114863438728
EGY,Egypt,xmil,water,0,0,0
EGY,Egypt,xoil,water,3492299318.5970545,1839309.9287535995,1898.7008464438595
EGY,Egypt,xpul,water,870480597.32901,396186.52241299674,2197.1484340943707
EGY,Egypt,yams,water,0,0,0
SLV,El Salvador,bana,water,0,0,0
SLV,El Salvador,barl,water,0,0,0
SLV,El Salvador,cass,water,0,44773.98647212982,0
SLV,El Salvador,cnut,water,239651.990234375,119825.9951171875,2
SLV,El Salvador,coco,water,1373.2000135481358,341.45789811760187,4.021579296066511
SLV,El Salvador,maiz,water,61650102.09898949,900215.5895309448,68.48370858708648
SLV,El Salvador,ocer,water,0,0,0
SLV,El Salvador,ofib,water,4597063.552585602,2843.1762771755457,1616.8760233017963
SLV,El Salvador,oilp,water,0,0,0
SLV,El Salvador,orts,water,622989.4135437012,46499.889404296875,13.397653661647917
SLV,El Salvador,plnt,water,2579010.3025836945,95173.40231090784,27.09801520133439
SLV,El Salvador,pota,water,236098.80615234375,7154.509308815002,32.999999854839615
SLV,El Salvador,rice,water,10247120.328063965,28976.54819822311,353.63495534269106
SLV,El Salvador,sorg,water,9302104.482711792,90076.41721558572,103.26903278633367
SLV,El Salvador,soyb,water,398097.7000465393,5663.572483241558,70.29091641795095
SLV,El Salvador,spis,water,0,2.747857093811035,0
SLV,El Salvador,sugb,water,0,0,0
SLV,El Salvador,sugc,water,85637362.5456543,7666183.15423584,11.170795273569299
SLV,El Salvador,swpo,water,129528.18892669678,732.3697374984622,176.8617438633157
SLV,El Salvador,tnut,water,980002.9376296997,620.4860074725002,1579.4118252910534
SLV,El Salvador,vege,water,3326092.838550091,105864.8391199112,31.418295878036385
SLV,El Salvador,whea,water,0,0,0
SLV,El Salvador,xfru,water,26063026.990478516,339232.0693016052,76.8294903372073
SLV,El Salvador,xmil,water,0,0,0
SLV,El Salvador,xoil,water,5422881.703857422,11612.792382389309,466.9748261478584
SLV,El Salvador,xpul,water,11802888.373443604,94750.60070896149,124.56795297475396
SLV,El Salvador,yams,water,0,0,0
GNQ,Equatorial Guinea,bana,water,3373839.982772827,34781.85554587841,96.99999985114714
GNQ,Equatorial Guinea,barl,water,0,0,0
GNQ,Equatorial Guinea,cass,water,0,76324.96974141896,0
GNQ,Equatorial Guinea,cnut,water,15182.969874620438,7591.484937310219,2
GNQ,Equatorial Guinea,coco,water,2515.9799778312445,628.9949944578111,4
GNQ,Equatorial Guinea,maiz,water,0,0,0
GNQ,Equatorial Guinea,ocer,water,0,0,0
GNQ,Equatorial Guinea,ofib,water,48091.4799823761,194.11293997615576,247.7499953804394
GNQ,Equatorial Guinea,oilp,water,0,35972.30806827545,0
GNQ,Equatorial Guinea,orts,water,548444.5658245087,41133.34267234802,13.333333256993036
GNQ,Equatorial Guinea,plnt,water,1060851.1925621033,39290.7848546505,27.00000003783431
GNQ,Equatorial Guinea,pota,water,0,0,0
GNQ,Equatorial Guinea,rice,water,0,0,0
GNQ,Equatorial Guinea,sorg,water,0,0,0
GNQ,Equatorial Guinea,soyb,water,0,0,0
GNQ,Equatorial Guinea,spis,water,0,0,0
GNQ,Equatorial Guinea,sugb,water,0,0,0
GNQ,Equatorial Guinea,sugc,water,0,0,0
GNQ,Equatorial Guinea,swpo,water,522123.759424448,104424.75216528772,4.999999986574155
GNQ,Equatorial Guinea,tnut,water,0,0,0
GNQ,Equatorial Guinea,vege,water,0,0,0
GNQ,Equatorial Guinea,whea,water,0,0,0
GNQ,Equatorial Guinea,xfru,water,0,0,0
GNQ,Equatorial Guinea,xmil,water,0,0,0
GNQ,Equatorial Guinea,xoil,water,0,0,0
GNQ,Equatorial Guinea,xpul,water,0,0,0
GNQ,Equatorial Guinea,yams,water,0,0,0
ERI,Eritrea,bana,water,540.89996337890625,0.8999999761581421,600.9999752309581
ERI,Eritrea,barl,water,3956091.416261196,50508.20150247961,78.32572331974598
ERI,Eritrea,cass,water,0,0,0
ERI,Eritrea,cnut,water,0,0,0
ERI,Eritrea,coco,water,0,0,0
ERI,Eritrea,maiz,water,16225.199951171875,17947.83057742566,0.9040201199346919
ERI,Eritrea,ocer,water,6133145.169898987,36646.57711973786,167.35929115179687
ERI,Eritrea,ofib,water,2236.25,10.963353633880615,203.974994757918
ERI,Eritrea,oilp,water,0,0,0
ERI,Eritrea,orts,water,1089534.0693116188,54476.70336776972,20.000000035909377
ERI,Eritrea,plnt,water,0,0,0
ERI,Eritrea,pota,water,13479.41239643097,365.5124981105328,36.8781162507738
ERI,Eritrea,rice,water,1816.1000366210938,4.100000023841858,442.95122586836914
ERI,Eritrea,sorg,water,24069748.812524796,235324.6681062728,102.28315206485229
ERI,Eritrea,soyb,water,0,1.023647665977478,0
ERI,Eritrea,spis,water,132605.17281150818,586.8541633635759,225.95932872227883
ERI,Eritrea,sugb,water,0,0,0
ERI,Eritrea,sugc,water,0,0,0
ERI,Eritrea,swpo,water,0,0,0
ERI,Eritrea,tnut,water,0,0.10579311847686768,0
ERI,Eritrea,vege,water,35587749.59146881,63000.455897420645,564.8808264088425
ERI,Eritrea,whea,water,6229057.800731659,18411.969612419605,338.31566811461124
ERI,Eritrea,xfru,water,10967774.405654907,4657.681136190891,2354.771416281297
ERI,Eritrea,xmil,water,1588498.7999954224,27868.39999997616,56.9999999998845
ERI,Eritrea,xoil,water,5908813.816162109,20124.53149484098,293.61249068962735
ERI,Eritrea,xpul,water,4807820.514052868,36808.83773099631,130.6159284134162
ERI,Eritrea,yams,water,0,0,0
EST,Estonia,bana,water,0,0,0
EST,Estonia,barl,water,35455316.10513306,515166.6302717328,68.82300603676832
EST,Estonia,cass,water,0,0,0
EST,Estonia,cnut,water,0,0,0
EST,Estonia,coco,water,0,0,0
EST,Estonia,maiz,water,0,0,0
EST,Estonia,ocer,water,1777554.2867946625,214238.03043299913,8.29709964753702
EST,Estonia,ofib,water,0,3.113425530493259,0
EST,Estonia,oilp,water,0,0,0
EST,Estonia,orts,water,680.0000190734863,59.50000023841858,11.428571703339538
EST,Estonia,plnt,water,0,0,0
EST,Estonia,pota,water,375269.95452976227,88739.45427447557,4.228896352788395
EST,Estonia,rice,water,0,0,0
EST,Estonia,sorg,water,0,0,0
EST,Estonia,soyb,water,0,0,0
EST,Estonia,spis,water,0,0.5592618584632874,0
EST,Estonia,sugb,water,1582.0999374389648,79.59999966621399,19.875627438105166
EST,Estonia,sugc,water,0,0,0
EST,Estonia,swpo,water,0,0,0
EST,Estonia,tnut,water,0,0.20567475259304047,0
EST,Estonia,vege,water,795316.6441797316,69543.76744580269,11.436203032853276
EST,Estonia,whea,water,222800953.19335938,754302.9288812876,295.3733104600259
EST,Estonia,xfru,water,448627.1228313446,8708.26625752449,51.51738699350201
EST,Estonia,xmil,water,0,0,0
EST,Estonia,xoil,water,20074459.607120514,173727.39800652117,115.55148950292218
EST,Estonia,xpul,water,6836378.884689331,58738.427907533944,116.38682082964769
EST,Estonia,yams,water,0,0,0
ETH,Ethiopia,bana,water,200398517.768425,497222.365898788,403.03600866019184
ETH,Ethiopia,barl,water,6067804.534568697,2010551.116057761,3.0179807347879315
ETH,Ethiopia,cass,water,0,26.600000381469727,0
ETH,Ethiopia,cnut,water,0,0,0
ETH,Ethiopia,coco,water,0,0,0
ETH,Ethiopia,maiz,water,235989937.5080893,7992831.880114257,29.525197207665506
ETH,Ethiopia,ocer,water,278866012.08155584,5115949.389786571,54.50914206428255
ETH,Ethiopia,ofib,water,12004888.115476608,21876.962709516287,548.745649699105
ETH,Ethiopia,oilp,water,0,0,0
ETH,Ethiopia,orts,water,16837934.37764743,5590234.937005125,3.0120262506656066
ETH,Ethiopia,plnt,water,35.099998474121094,1.2999999523162842,26.999999816601086
ETH,Ethiopia,pota,water,121109208.93769836,1005809.5376175046,120.40968434697277
ETH,Ethiopia,rice,water,79063774.81900406,138910.175522089,569.1719452649573
ETH,Ethiopia,sorg,water,37125965.561059356,4386411.034818232,8.463859238535273
ETH,Ethiopia,soyb,water,354077824.28079224,101726.51834487916,3480.683601894021
ETH,Ethiopia,spis,water,64071638.996837616,295977.87074646354,216.47442369676946
ETH,Ethiopia,sugb,water,0,0,0
ETH,Ethiopia,sugc,water,69369659.16930199,1198887.9854970276,57.86166848652098
ETH,Ethiopia,swpo,water,3409417.0080056787,1464703.465076208,2.3277182646852603
ETH,Ethiopia,tnut,water,5196407.84578681,51245.172160770744,101.40287614771191
ETH,Ethiopia,vege,water,350892206.7043855,1564923.1010855138,224.22329024409444
ETH,Ethiopia,whea,water,98301880.50590944,4953159.676387131,19.846297500671636
ETH,Ethiopia,xfru,water,141442519.6986227,445307.09107629955,317.62916542999255
ETH,Ethiopia,xmil,water,50237939.29298401,881432.5032994151,56.995787090822326
ETH,Ethiopia,xoil,water,393141549.9544617,970546.0469553472,405.07253745225887
ETH,Ethiopia,xpul,water,30522997.828163445,3023075.248483315,10.096671541165545
ETH,Ethiopia,yams,water,4372414.60006237,1457498.3199882803,2.999944864497359
FLK,Falkland Islands,bana,water,0,0,0
FLK,Falkland Islands,barl,water,0,0,0
FLK,Falkland Islands,cass,water,0,0,0
FLK,Falkland Islands,cnut,water,0,0,0
FLK,Falkland Islands,coco,water,0,0,0
FLK,Falkland Islands,maiz,water,0,0,0
FLK,Falkland Islands,ocer,water,0,0,0
FLK,Falkland Islands,ofib,water,0,0,0
FLK,Falkland Islands,oilp,water,0,0,0
FLK,Falkland Islands,orts,water,0,0,0
FLK,Falkland Islands,plnt,water,0,0,0
FLK,Falkland Islands,pota,water,0,0,0
FLK,Falkland Islands,rice,water,0,0,0
FLK,Falkland Islands,sorg,water,0,0,0
FLK,Falkland Islands,soyb,water,0,0,0
FLK,Falkland Islands,spis,water,0,0,0
FLK,Falkland Islands,sugb,water,0,0,0
FLK,Falkland Islands,sugc,water,0,0,0
FLK,Falkland Islands,swpo,water,0,0,0
FLK,Falkland Islands,tnut,water,0,0,0
FLK,Falkland Islands,vege,water,0,0,0
FLK,Falkland Islands,whea,water,0,0,0
FLK,Falkland Islands,xfru,water,0,0,0
FLK,Falkland Islands,xmil,water,0,0,0
FLK,Falkland Islands,xoil,water,0,0,0
FLK,Falkland Islands,xpul,water,0,0,0
FLK,Falkland Islands,yams,water,0,0,0
FRO,Faroe Islands,bana,water,0,0,0
FRO,Faroe Islands,barl,water,0,0,0
FRO,Faroe Islands,cass,water,0,0,0
FRO,Faroe Islands,cnut,water,0,0,0
FRO,Faroe Islands,coco,water,0,0,0
FRO,Faroe Islands,maiz,water,0,0,0
FRO,Faroe Islands,ocer,water,0,0,0
FRO,Faroe Islands,ofib,water,0,0,0
FRO,Faroe Islands,oilp,water,0,0,0
FRO,Faroe Islands,orts,water,0,0,0
FRO,Faroe Islands,plnt,water,0,0,0
FRO,Faroe Islands,pota,water,0,0,0
FRO,Faroe Islands,rice,water,0,0,0
FRO,Faroe Islands,sorg,water,0,0,0
FRO,Faroe Islands,soyb,water,0,0,0
FRO,Faroe Islands,spis,water,0,0,0
FRO,Faroe Islands,sugb,water,0,0,0
FRO,Faroe Islands,sugc,water,0,0,0
FRO,Faroe Islands,swpo,water,0,0,0
FRO,Faroe Islands,tnut,water,0,0,0
FRO,Faroe Islands,vege,water,0,0,0
FRO,Faroe Islands,whea,water,0,0,0
FRO,Faroe Islands,xfru,water,0,0,0
FRO,Faroe Islands,xmil,water,0,0,0
FRO,Faroe Islands,xoil,water,0,0,0
FRO,Faroe Islands,xpul,water,0,0,0
FRO,Faroe Islands,yams,water,0,0,0
FJI,Fiji,bana,water,362357.81601524353,3735.647596701979,96.99999976848768
FJI,Fiji,barl,water,0,0,0
FJI,Fiji,cass,water,0,71994.3061375618,0
FJI,Fiji,cnut,water,106601.25707543641,53299.828537706286,2.000030018858742
FJI,Fiji,coco,water,79.20000314712524,19.80000078678131,4
FJI,Fiji,maiz,water,67619.62507152557,834.8101931288838,80.9999993149173
FJI,Fiji,ocer,water,0,0,0
FJI,Fiji,ofib,water,0,0,0
FJI,Fiji,oilp,water,0,0,0
FJI,Fiji,orts,water,550176.1880278587,51370.08822888136,10.710049505395592
FJI,Fiji,plnt,water,0,0,0
FJI,Fiji,pota,water,1508.6170463562012,45.71566832065582,32.99999982007392
FJI,Fiji,rice,water,3668914.055328369,10759.278734087944,341.00000065100835
FJI,Fiji,sorg,water,2660.8333053588867,25.83333291113377,103.00000060046872
FJI,Fiji,soyb,water,0,0,0
FJI,Fiji,spis,water,10024038.794921875,6871.107735812664,1458.8679409982074
FJI,Fiji,sugb,water,0,0,0
FJI,Fiji,sugc,water,96281319.275390625,1683709.4548950195,57.18404621146101
FJI,Fiji,swpo,water,39439.52176332474,7887.904378175736,4.999999983829172
FJI,Fiji,tnut,water,0,0,0
FJI,Fiji,vege,water,542824.4265239835,31305.165242016315,17.339771961830444
FJI,Fiji,whea,water,0,0,0
FJI,Fiji,xfru,water,2502339.414932251,19757.502920493484,126.6526152116469
