iso3c,nutrient,prod_system,split_rest_names,allocated_pesticide
TKL,N,I,toba,0
TON,N,H,acof,0
TON,N,I,acof,0
TON,N,H,bean,0
TON,N,I,bean,0
TON,N,H,chic,0
TON,N,I,chic,0
TON,N,H,coco,0
TON,N,I,coco,0
TON,N,H,cowp,0
TON,N,I,cowp,0
TON,N,H,fodd,0
TON,N,I,fodd,0
TON,N,H,lent,0
TON,N,I,lent,0
TON,N,H,opul,0
TON,N,I,opul,0
TON,N,H,othr,0
TON,N,I,othr,0
TON,N,H,pige,0
TON,N,I,pige,0
TON,N,H,rcof,0
TON,N,I,rcof,0
TON,N,H,spis,47.00965133699245
TON,N,I,spis,0
TON,N,H,teas,0
TON,N,I,teas,0
TON,N,H,tnut,0
TON,N,I,tnut,0
TON,N,H,toba,0
TON,N,I,toba,0
TTO,N,H,acof,0
TTO,N,I,acof,0
TTO,N,H,bean,0
TTO,N,I,bean,0
TTO,N,H,chic,0
TTO,N,I,chic,0
TTO,N,H,coco,0
TTO,N,I,coco,0
TTO,N,H,cowp,0
TTO,N,I,cowp,0
TTO,N,H,fodd,0
TTO,N,I,fodd,0
TTO,N,H,lent,0
TTO,N,I,lent,0
TTO,N,H,opul,0
TTO,N,I,opul,0
TTO,N,H,othr,0
TTO,N,I,othr,0
TTO,N,H,pige,0
TTO,N,I,pige,0
TTO,N,H,rcof,0
TTO,N,I,rcof,0
TTO,N,H,spis,2034.4328979279574
TTO,N,I,spis,0
TTO,N,H,teas,0
TTO,N,I,teas,0
TTO,N,H,tnut,0
TTO,N,I,tnut,0
TTO,N,H,toba,0
TTO,N,I,toba,0
TUN,N,H,acof,0
TUN,N,I,acof,0
TUN,N,H,bean,0.9850566436548656
TUN,N,I,bean,0.023500357357847987
TUN,N,H,chic,57.02703935138766
TUN,N,I,chic,6.985925480022816
TUN,N,H,coco,0
TUN,N,I,coco,0
TUN,N,H,cowp,0
TUN,N,I,cowp,0
TUN,N,H,fodd,897.3960300237646
TUN,N,I,fodd,0
TUN,N,H,lent,7.208734516653729
TUN,N,I,lent,0.8773466736716257
TUN,N,H,opul,70.03764654341906
TUN,N,I,opul,8.621624923046513
TUN,N,H,othr,0.3169702385205161
TUN,N,I,othr,5.475672107998037
TUN,N,H,pige,0
TUN,N,I,pige,0
TUN,N,H,rcof,0
TUN,N,I,rcof,0
TUN,N,H,spis,480.89338826723343
TUN,N,I,spis,8307.45028996645
TUN,N,H,teas,0
TUN,N,I,teas,0
TUN,N,H,tnut,283.0864948737534
TUN,N,I,tnut,4890.3292604133685
TUN,N,H,toba,0
TUN,N,I,toba,17.004497767486104
TUR,N,H,acof,0
TUR,N,I,acof,0
TUR,N,H,bean,4908.523320724755
TUR,N,I,bean,9974.81221825931
TUR,N,H,chic,0
TUR,N,I,chic,0
TUR,N,H,coco,0
TUR,N,I,coco,0
TUR,N,H,cowp,0
TUR,N,I,cowp,0
TUR,N,H,fodd,16965.623928739078
TUR,N,I,fodd,2.531531978807838e-5
TUR,N,H,lent,2846.869221999475
TUR,N,I,lent,5780.345719060207
TUR,N,H,opul,1126.4592744623765
TUR,N,I,opul,2286.960337274388
TUR,N,H,othr,0
TUR,N,I,othr,0
TUR,N,H,pige,0
TUR,N,I,pige,0
TUR,N,H,rcof,0
TUR,N,I,rcof,0
TUR,N,H,spis,9717.81130125667
TUR,N,I,spis,48.10953778411635
TUR,N,H,teas,0
TUR,N,I,teas,0
TUR,N,H,tnut,37407.05205273623
TUR,N,I,tnut,185.18943409692915
TUR,N,H,toba,0
TUR,N,I,toba,0.7728955037951866
TKM,N,H,acof,0
TKM,N,I,acof,0
TKM,N,H,bean,0
TKM,N,I,bean,0
TKM,N,H,chic,0
TKM,N,I,chic,0
TKM,N,H,coco,0
TKM,N,I,coco,0
TKM,N,H,cowp,0
TKM,N,I,cowp,0
TKM,N,H,fodd,31121.143510916867
TKM,N,I,fodd,40969.633042737114
TKM,N,H,lent,0
TKM,N,I,lent,0
TKM,N,H,opul,36.3597256586408
TKM,N,I,opul,0
TKM,N,H,othr,0
TKM,N,I,othr,0
TKM,N,H,pige,0
TKM,N,I,pige,0
TKM,N,H,rcof,0
TKM,N,I,rcof,0
TKM,N,H,spis,0
TKM,N,I,spis,0
TKM,N,H,teas,0
TKM,N,I,teas,0
TKM,N,H,tnut,0
TKM,N,I,tnut,734.3898840834325
TKM,N,H,toba,0
TKM,N,I,toba,370.2933271590525
TCA,N,H,acof,0
TCA,N,I,acof,0
TCA,N,H,bean,0
TCA,N,I,bean,0
TCA,N,H,chic,0
TCA,N,I,chic,0
TCA,N,H,coco,0
TCA,N,I,coco,0
TCA,N,H,cowp,0
TCA,N,I,cowp,0
TCA,N,H,fodd,0
TCA,N,I,fodd,0
TCA,N,H,lent,0
TCA,N,I,lent,0
TCA,N,H,opul,0
TCA,N,I,opul,0
TCA,N,H,othr,0
TCA,N,I,othr,0
TCA,N,H,pige,0
TCA,N,I,pige,0
TCA,N,H,rcof,0
TCA,N,I,rcof,0
TCA,N,H,spis,0
TCA,N,I,spis,0
TCA,N,H,teas,0
TCA,N,I,teas,0
TCA,N,H,tnut,0
TCA,N,I,tnut,0
TCA,N,H,toba,0
TCA,N,I,toba,0
TUV,N,H,acof,0
TUV,N,I,acof,0
TUV,N,H,bean,0
TUV,N,I,bean,0
TUV,N,H,chic,0
TUV,N,I,chic,0
TUV,N,H,coco,0
TUV,N,I,coco,0
TUV,N,H,cowp,0
TUV,N,I,cowp,0
TUV,N,H,fodd,0
TUV,N,I,fodd,0
TUV,N,H,lent,0
TUV,N,I,lent,0
TUV,N,H,opul,0
TUV,N,I,opul,0
TUV,N,H,othr,0
TUV,N,I,othr,0
TUV,N,H,pige,0
TUV,N,I,pige,0
TUV,N,H,rcof,0
TUV,N,I,rcof,0
TUV,N,H,spis,0
TUV,N,I,spis,0
TUV,N,H,teas,0
TUV,N,I,teas,0
TUV,N,H,tnut,0
TUV,N,I,tnut,0
TUV,N,H,toba,0
TUV,N,I,toba,0
UGA,N,H,acof,62.173841065217886
UGA,N,I,acof,0
UGA,N,H,bean,0
UGA,N,I,bean,0
UGA,N,H,chic,16.035807408026187
UGA,N,I,chic,0
UGA,N,H,coco,161.5098228521397
UGA,N,I,coco,0
UGA,N,H,cowp,0
UGA,N,I,cowp,0
UGA,N,H,fodd,0
UGA,N,I,fodd,0
UGA,N,H,lent,0
UGA,N,I,lent,0
UGA,N,H,opul,0
UGA,N,I,opul,0
UGA,N,H,othr,0
UGA,N,I,othr,0
UGA,N,H,pige,0
UGA,N,I,pige,0
UGA,N,H,rcof,402.2078189607219
UGA,N,I,rcof,0
UGA,N,H,spis,79.07686647906472
UGA,N,I,spis,11.806105996260333
UGA,N,H,teas,36.821600318806226
UGA,N,I,teas,0
UGA,N,H,tnut,0
UGA,N,I,tnut,0
UGA,N,H,toba,26.01935765417241
UGA,N,I,toba,4.421793068215147
UKR,N,H,acof,0
UKR,N,I,acof,0
UKR,N,H,bean,75.36420554085046
UKR,N,I,bean,201.2533267076794
UKR,N,H,chic,0
UKR,N,I,chic,0
UKR,N,H,coco,0
UKR,N,I,coco,0
UKR,N,H,cowp,0
UKR,N,I,cowp,0
UKR,N,H,fodd,123423.9968981226
UKR,N,I,fodd,5762.172582592737
UKR,N,H,lent,0.015358752630109848
UKR,N,I,lent,0.44540382627318553
UKR,N,H,opul,653.9788130065517
UKR,N,I,opul,1790.7937108639862
UKR,N,H,othr,4.614805782453748
UKR,N,I,othr,0.0025753163693859075
UKR,N,H,pige,0
UKR,N,I,pige,0
UKR,N,H,rcof,0
UKR,N,I,rcof,0
UKR,N,H,spis,17.076092141603844
UKR,N,I,spis,0.009529401550847397
UKR,N,H,teas,0
UKR,N,I,teas,0
UKR,N,H,tnut,785.317352677946
UKR,N,I,tnut,0.43825043433940836
UKR,N,H,toba,0
UKR,N,I,toba,0.0030802831663720304
ARE,N,H,acof,0
ARE,N,I,acof,0
ARE,N,H,bean,0
ARE,N,I,bean,0
ARE,N,H,chic,0
ARE,N,I,chic,0
ARE,N,H,coco,0
ARE,N,I,coco,0
ARE,N,H,cowp,0
ARE,N,I,cowp,0
ARE,N,H,fodd,0
ARE,N,I,fodd,7652.159372448055
ARE,N,H,lent,0
ARE,N,I,lent,0
ARE,N,H,opul,0
ARE,N,I,opul,0
ARE,N,H,othr,0
ARE,N,I,othr,0
ARE,N,H,pige,0
ARE,N,I,pige,0
ARE,N,H,rcof,0
ARE,N,I,rcof,0
ARE,N,H,spis,0
ARE,N,I,spis,0
ARE,N,H,teas,0
ARE,N,I,teas,0
ARE,N,H,tnut,13.34467941824098
ARE,N,I,tnut,0
ARE,N,H,toba,0
ARE,N,I,toba,0
GBR,N,H,acof,0
GBR,N,I,acof,0
GBR,N,H,bean,0
GBR,N,I,bean,0
GBR,N,H,chic,0
GBR,N,I,chic,0
GBR,N,H,coco,0
GBR,N,I,coco,0
GBR,N,H,cowp,0
GBR,N,I,cowp,0
GBR,N,H,fodd,91209.86018311857
GBR,N,I,fodd,878.0857592922226
GBR,N,H,lent,0
GBR,N,I,lent,0
GBR,N,H,opul,361.57471386154657
GBR,N,I,opul,0
GBR,N,H,othr,31.932282877865767
GBR,N,I,othr,0
GBR,N,H,pige,0
GBR,N,I,pige,0
GBR,N,H,rcof,0
GBR,N,I,rcof,0
GBR,N,H,spis,0
GBR,N,I,spis,0
GBR,N,H,teas,0
GBR,N,I,teas,0
GBR,N,H,tnut,0
GBR,N,I,tnut,0
GBR,N,H,toba,0
GBR,N,I,toba,0
USA,N,H,acof,238.21601175898377
USA,N,I,acof,0
USA,N,H,bean,31863.555091673523
USA,N,I,bean,24434.070103683604
USA,N,H,chic,3438.3080329239306
USA,N,I,chic,0
USA,N,H,coco,0
USA,N,I,coco,0
USA,N,H,cowp,4.647838653168399
USA,N,I,cowp,3.0608152470178007
USA,N,H,fodd,1024094.706388975
USA,N,I,fodd,145674.54281458125
USA,N,H,lent,16067.734956819562
USA,N,I,lent,36.16106841527693
USA,N,H,opul,9080.694312671205
USA,N,I,opul,483.4917419249145
USA,N,H,othr,79.55336445921179
USA,N,I,othr,1050.3024195535095
USA,N,H,pige,0
USA,N,I,pige,0
USA,N,H,rcof,0
USA,N,I,rcof,0
USA,N,H,spis,2.3597401215658507
USA,N,I,spis,31.154442889216913
USA,N,H,teas,0
USA,N,I,teas,0
USA,N,H,tnut,6454.373109217892
USA,N,I,tnut,85213.78983342665
USA,N,H,toba,10232.577743603691
USA,N,I,toba,4569.86408906587
URY,N,H,acof,0
URY,N,I,acof,0
URY,N,H,bean,1142.7883139657981
URY,N,I,bean,0
URY,N,H,chic,0
URY,N,I,chic,0
URY,N,H,coco,0
URY,N,I,coco,0
URY,N,H,cowp,0
URY,N,I,cowp,0
URY,N,H,fodd,0
URY,N,I,fodd,0
URY,N,H,lent,0
URY,N,I,lent,0
URY,N,H,opul,191.66432614700173
URY,N,I,opul,0
URY,N,H,othr,0
URY,N,I,othr,0.1316473091645137
URY,N,H,pige,0
URY,N,I,pige,0
URY,N,H,rcof,0
URY,N,I,rcof,0
URY,N,H,spis,0
URY,N,I,spis,0.3221695185887811
URY,N,H,teas,0
URY,N,I,teas,0
URY,N,H,tnut,0
URY,N,I,tnut,0.3790229630456249
URY,N,H,toba,0
URY,N,I,toba,1352.0810009064255
UZB,N,H,acof,0
UZB,N,I,acof,0
UZB,N,H,bean,0
UZB,N,I,bean,0.7195745838056633
UZB,N,H,chic,0
UZB,N,I,chic,0
UZB,N,H,coco,0
UZB,N,I,coco,0
UZB,N,H,cowp,0
UZB,N,I,cowp,0
UZB,N,H,fodd,24592.86302190658
UZB,N,I,fodd,27325.767102000755
UZB,N,H,lent,0
UZB,N,I,lent,0.020474272430872652
UZB,N,H,opul,0.0022247371187141033
UZB,N,I,opul,2.889933478422756
UZB,N,H,othr,0
UZB,N,I,othr,0
UZB,N,H,pige,0
UZB,N,I,pige,0
UZB,N,H,rcof,0
UZB,N,I,rcof,0
UZB,N,H,spis,0
UZB,N,I,spis,175.16223563297393
UZB,N,H,teas,0
UZB,N,I,teas,0
UZB,N,H,tnut,0
UZB,N,I,tnut,1080.510754517349
UZB,N,H,toba,0
UZB,N,I,toba,531.5222224938203
VUT,N,H,acof,0
VUT,N,I,acof,0
VUT,N,H,bean,0
VUT,N,I,bean,0
VUT,N,H,chic,0
VUT,N,I,chic,0
VUT,N,H,coco,0
VUT,N,I,coco,0
VUT,N,H,cowp,0
VUT,N,I,cowp,0
VUT,N,H,fodd,0
VUT,N,I,fodd,0
VUT,N,H,lent,0
VUT,N,I,lent,0
VUT,N,H,opul,0
VUT,N,I,opul,0
VUT,N,H,othr,0
VUT,N,I,othr,0
VUT,N,H,pige,0
VUT,N,I,pige,0
VUT,N,H,rcof,0
VUT,N,I,rcof,0
VUT,N,H,spis,9.922684764584494
VUT,N,I,spis,0
VUT,N,H,teas,0
VUT,N,I,teas,0
VUT,N,H,tnut,0
VUT,N,I,tnut,0
VUT,N,H,toba,0
VUT,N,I,toba,0
VEN,N,H,acof,16858.167112099003
VEN,N,I,acof,14561.904110563992
VEN,N,H,bean,1825.0833760181592
VEN,N,I,bean,751.6138097600129
VEN,N,H,chic,0
VEN,N,I,chic,0
VEN,N,H,coco,1675.6601009322897
VEN,N,I,coco,6476.225737354608
VEN,N,H,cowp,0
VEN,N,I,cowp,0
VEN,N,H,fodd,0
VEN,N,I,fodd,0
VEN,N,H,lent,0
VEN,N,I,lent,0
VEN,N,H,opul,7.056823461393164
VEN,N,I,opul,4.969593997678564
VEN,N,H,othr,0.05633816868903391
VEN,N,I,othr,0
VEN,N,H,pige,9.786528217760967
VEN,N,I,pige,7.001743693971903
VEN,N,H,rcof,0
VEN,N,I,rcof,0
VEN,N,H,spis,0.1378717180009947
VEN,N,I,spis,0
VEN,N,H,teas,0
VEN,N,I,teas,0
VEN,N,H,tnut,0.16220202117764085
VEN,N,I,tnut,0
VEN,N,H,toba,2.7457006635218413
VEN,N,I,toba,604.3523164594667
VNM,N,H,acof,574.3038950330482
VNM,N,I,acof,135.17137741531255
VNM,N,H,bean,9178.908572757007
VNM,N,I,bean,0
VNM,N,H,chic,0
VNM,N,I,chic,0
VNM,N,H,coco,0
VNM,N,I,coco,0
VNM,N,H,cowp,0
VNM,N,I,cowp,0
VNM,N,H,fodd,0.16067007789820614
VNM,N,I,fodd,0
VNM,N,H,lent,0.015668609559928482
VNM,N,I,lent,0
VNM,N,H,opul,1486.2085365799608
VNM,N,I,opul,0
VNM,N,H,othr,1647.069662328251
VNM,N,I,othr,13347.336677547137
VNM,N,H,pige,0
VNM,N,I,pige,0
VNM,N,H,rcof,14000.000828371145
VNM,N,I,rcof,3288.037846811155
VNM,N,H,spis,613.5445763100785
VNM,N,I,spis,4971.973093006963
VNM,N,H,teas,442.4564272652968
VNM,N,I,teas,3569.6880329481096
VNM,N,H,tnut,3843.81522569664
VNM,N,I,tnut,31149.07468154284
VNM,N,H,toba,110.3323902170119
VNM,N,I,toba,1288.7910010870314
VIR,N,H,acof,0
VIR,N,I,acof,0
VIR,N,H,bean,0
VIR,N,I,bean,0
VIR,N,H,chic,0
VIR,N,I,chic,0
VIR,N,H,coco,0
VIR,N,I,coco,0
VIR,N,H,cowp,0
VIR,N,I,cowp,0
VIR,N,H,fodd,0
VIR,N,I,fodd,0
VIR,N,H,lent,0
VIR,N,I,lent,0
VIR,N,H,opul,0
VIR,N,I,opul,0
VIR,N,H,othr,0
VIR,N,I,othr,0
VIR,N,H,pige,0
VIR,N,I,pige,0
VIR,N,H,rcof,0
VIR,N,I,rcof,0
VIR,N,H,spis,0
VIR,N,I,spis,0
VIR,N,H,teas,0
VIR,N,I,teas,0
VIR,N,H,tnut,0
VIR,N,I,tnut,0
VIR,N,H,toba,0
VIR,N,I,toba,0
WLF,N,H,acof,0
WLF,N,I,acof,0
WLF,N,H,bean,0
WLF,N,I,bean,0
WLF,N,H,chic,0
WLF,N,I,chic,0
WLF,N,H,coco,0
WLF,N,I,coco,0
WLF,N,H,cowp,0
WLF,N,I,cowp,0
WLF,N,H,fodd,0
WLF,N,I,fodd,0
WLF,N,H,lent,0
WLF,N,I,lent,0
WLF,N,H,opul,0
WLF,N,I,opul,0
WLF,N,H,othr,0
WLF,N,I,othr,0
WLF,N,H,pige,0
WLF,N,I,pige,0
WLF,N,H,rcof,0
WLF,N,I,rcof,0
WLF,N,H,spis,0.04780638060331194
WLF,N,I,spis,0
WLF,N,H,teas,0
WLF,N,I,teas,0
WLF,N,H,tnut,0
WLF,N,I,tnut,0
WLF,N,H,toba,0
WLF,N,I,toba,0
ESH,N,H,acof,0
ESH,N,I,acof,0
ESH,N,H,bean,0
ESH,N,I,bean,0
ESH,N,H,chic,0
ESH,N,I,chic,0
ESH,N,H,coco,0
ESH,N,I,coco,0
ESH,N,H,cowp,0
ESH,N,I,cowp,0
ESH,N,H,fodd,0
ESH,N,I,fodd,0
ESH,N,H,lent,0
ESH,N,I,lent,0
ESH,N,H,opul,0
ESH,N,I,opul,0
ESH,N,H,othr,0
ESH,N,I,othr,0
ESH,N,H,pige,0
ESH,N,I,pige,0
ESH,N,H,rcof,0
ESH,N,I,rcof,0
ESH,N,H,spis,0
ESH,N,I,spis,0
ESH,N,H,teas,0
ESH,N,I,teas,0
ESH,N,H,tnut,0
ESH,N,I,tnut,0
ESH,N,H,toba,0
ESH,N,I,toba,0
YEM,N,H,acof,0
YEM,N,I,acof,123.26576404169762
YEM,N,H,bean,0
YEM,N,I,bean,10.10248641154533
YEM,N,H,chic,0
YEM,N,I,chic,0
YEM,N,H,coco,0
YEM,N,I,coco,0
YEM,N,H,cowp,0
YEM,N,I,cowp,0
YEM,N,H,fodd,0
YEM,N,I,fodd,2020.9506074432777
YEM,N,H,lent,0
YEM,N,I,lent,20.007143873580137
YEM,N,H,opul,0.0023993876422750454
YEM,N,I,opul,23.65131846127772
YEM,N,H,othr,0
YEM,N,I,othr,0
YEM,N,H,pige,0
YEM,N,I,pige,0
YEM,N,H,rcof,0
YEM,N,I,rcof,0
YEM,N,H,spis,0
YEM,N,I,spis,0
YEM,N,H,teas,0
YEM,N,I,teas,0
YEM,N,H,tnut,0
YEM,N,I,tnut,1.6393161625473507
YEM,N,H,toba,0
YEM,N,I,toba,19.426854875053586
ZMB,N,H,acof,62.29911619788992
ZMB,N,I,acof,563.0702147160317
ZMB,N,H,bean,10.32042195683553
ZMB,N,I,bean,0
ZMB,N,H,chic,32.28099910950561
ZMB,N,I,chic,0
ZMB,N,H,coco,0.20301887369872812
ZMB,N,I,coco,0
ZMB,N,H,cowp,0.48290556556339465
ZMB,N,I,cowp,0
ZMB,N,H,fodd,0
ZMB,N,I,fodd,0
ZMB,N,H,lent,1.1551324824270413
ZMB,N,I,lent,0
ZMB,N,H,opul,286.1730057450705
ZMB,N,I,opul,0
ZMB,N,H,othr,0
ZMB,N,I,othr,0
ZMB,N,H,pige,7.540496690020307
ZMB,N,I,pige,0
ZMB,N,H,rcof,0.405284537331952
ZMB,N,I,rcof,0
ZMB,N,H,spis,1079.7330918581024
ZMB,N,I,spis,453.9753808542452
ZMB,N,H,teas,0
ZMB,N,I,teas,0
ZMB,N,H,tnut,0
ZMB,N,I,tnut,0
ZMB,N,H,toba,1549.405616280822
ZMB,N,I,toba,644.7426630160095
ZWE,N,H,acof,0.023187848269298848
ZWE,N,I,acof,477.20591298017047
ZWE,N,H,bean,1089.7550531285096
ZWE,N,I,bean,292.44556221171786
ZWE,N,H,chic,16.385020610170294
ZWE,N,I,chic,4.605805466315323
ZWE,N,H,coco,0
ZWE,N,I,coco,0
ZWE,N,H,cowp,0.23576076715408714
ZWE,N,I,cowp,0
ZWE,N,H,fodd,0.09307486088165201
ZWE,N,I,fodd,0
ZWE,N,H,lent,0
ZWE,N,I,lent,0
ZWE,N,H,opul,69.91163227196058
ZWE,N,I,opul,18.842626510248277
ZWE,N,H,othr,0
ZWE,N,I,othr,0
ZWE,N,H,pige,0
ZWE,N,I,pige,0
ZWE,N,H,rcof,0
ZWE,N,I,rcof,0
ZWE,N,H,spis,1278.4254465667873
ZWE,N,I,spis,2057.94555922284
ZWE,N,H,teas,144.60111258805884
ZWE,N,I,teas,805.5712449326711
ZWE,N,H,tnut,875.3108708932808
ZWE,N,I,tnut,1409.031798607757
ZWE,N,H,toba,3316.585767747104
ZWE,N,I,toba,6125.4494695008525
CHN,N,H,ofib,45273.75719352518
CHN,N,I,ofib,3197.658327927883
MAC,N,H,ofib,0
MAC,N,I,ofib,0
HKG,N,H,ofib,0
HKG,N,I,ofib,0
CHN,N,H,cott,333643.53772322886
CHN,N,I,cott,2506789.67990165
MAC,N,H,cott,0
MAC,N,I,cott,0
HKG,N,H,cott,0
HKG,N,I,cott,0
IND,N,H,ofib,2.815279065179095
IND,N,I,ofib,119.9109710512347
IND,N,H,cott,0.467742310235881
IND,N,I,cott,77065.27928082501
USA,N,H,ofib,0
USA,N,I,ofib,0
USA,N,H,cott,132574.22642061661
USA,N,I,cott,164464.31890657858
AUT,N,H,ofib,34.57937207523778
AUT,N,I,ofib,0.014351264752940535
BEL,N,H,ofib,5.234139731761177
BEL,N,I,ofib,0.02814053616971995
BGR,N,H,ofib,0.040012152217211785
BGR,N,I,ofib,10.300271562507913
HRV,N,H,ofib,0.03801123525018258
HRV,N,I,ofib,0
CYP,N,H,ofib,0
CYP,N,I,ofib,0
CZE,N,H,ofib,6.068587476486977
CZE,N,I,ofib,0
DNK,N,H,ofib,0
DNK,N,I,ofib,0
EST,N,H,ofib,0.899534780822746
EST,N,I,ofib,0
FIN,N,H,ofib,0
FIN,N,I,ofib,0
FRA,N,H,ofib,3924.8016548912806
FRA,N,I,ofib,755.7894604596447
DEU,N,H,ofib,3.1881824257391904
DEU,N,I,ofib,0
GRC,N,H,ofib,0
GRC,N,I,ofib,0
HUN,N,H,ofib,20.471951518006428
HUN,N,I,ofib,0.9951331791436251
IRL,N,H,ofib,0
IRL,N,I,ofib,0
ITA,N,H,ofib,176.45549538824616
ITA,N,I,ofib,69.61052771535387
LVA,N,H,ofib,1.5180008048340632
LVA,N,I,ofib,0.029262666529033005
LTU,N,H,ofib,0.943548072335043
LTU,N,I,ofib,0.03755415339949536
LUX,N,H,ofib,0
LUX,N,I,ofib,0
MLT,N,H,ofib,0
MLT,N,I,ofib,0
NLD,N,H,ofib,590.155061307717
NLD,N,I,ofib,0
POL,N,H,ofib,0.005249818163949596
POL,N,I,ofib,17.24040281129628
PRT,N,H,ofib,0
PRT,N,I,ofib,0
SVK,N,H,ofib,4.081515690624448
SVK,N,I,ofib,0
SVN,N,H,ofib,0.11533612453810042
SVN,N,I,ofib,0
ESP,N,H,ofib,0.43993008756475266
ESP,N,I,ofib,1.5905164642200516
SWE,N,H,ofib,0
SWE,N,I,ofib,0
ROU,N,H,ofib,52.35911979853134
ROU,N,I,ofib,0.032197220856633346
GBR,N,H,ofib,0
GBR,N,I,ofib,0
GGY,N,H,ofib,0
GGY,N,I,ofib,0
FRO,N,H,ofib,0
FRO,N,I,ofib,0
GIB,N,H,ofib,0
GIB,N,I,ofib,0
ALA,N,H,ofib,0
ALA,N,I,ofib,0
SJM,N,H,ofib,0
SJM,N,I,ofib,0
AUT,N,H,cott,0
AUT,N,I,cott,0
BEL,N,H,cott,0
BEL,N,I,cott,0
BGR,N,H,cott,0.005716021927834604
BGR,N,I,cott,55.9026936978652
HRV,N,H,cott,0
HRV,N,I,cott,0
CYP,N,H,cott,0
CYP,N,I,cott,0
CZE,N,H,cott,0
CZE,N,I,cott,0
DNK,N,H,cott,0
DNK,N,I,cott,0
EST,N,H,cott,0
EST,N,I,cott,0
FIN,N,H,cott,0
FIN,N,I,cott,0
FRA,N,H,cott,0
FRA,N,I,cott,0
DEU,N,H,cott,0
DEU,N,I,cott,0
GRC,N,H,cott,5426.304317114248
GRC,N,I,cott,10928.895854554425
HUN,N,H,cott,0
HUN,N,I,cott,0
IRL,N,H,cott,0
IRL,N,I,cott,0
ITA,N,H,cott,0
ITA,N,I,cott,0
LVA,N,H,cott,0
LVA,N,I,cott,0
LTU,N,H,cott,0
LTU,N,I,cott,0
LUX,N,H,cott,0
LUX,N,I,cott,0
MLT,N,H,cott,0
MLT,N,I,cott,0
NLD,N,H,cott,0
NLD,N,I,cott,0
POL,N,H,cott,0
POL,N,I,cott,0
PRT,N,H,cott,0
PRT,N,I,cott,0
SVK,N,H,cott,0
SVK,N,I,cott,0
SVN,N,H,cott,0
SVN,N,I,cott,0
ESP,N,H,cott,2032.7647281763786
ESP,N,I,cott,6560.813006079982
SWE,N,H,cott,0
SWE,N,I,cott,0
ROU,N,H,cott,0.09176207944140503
ROU,N,I,cott,0
GBR,N,H,cott,0
GBR,N,I,cott,0
GGY,N,H,cott,0
GGY,N,I,cott,0
FRO,N,H,cott,0
FRO,N,I,cott,0
GIB,N,H,cott,0
GIB,N,I,cott,0
ALA,N,H,cott,0
ALA,N,I,cott,0
SJM,N,H,cott,0
SJM,N,I,cott,0
BRA,N,H,ofib,0
BRA,N,I,ofib,8319.91459754042
BRA,N,H,cott,7.995906508619256
BRA,N,I,cott,25916.12344562705
IDN,N,H,ofib,6.0900288891483465e-5
IDN,N,I,ofib,0
IDN,N,H,cott,0
IDN,N,I,cott,0
PAK,N,H,ofib,0
PAK,N,I,ofib,0
PAK,N,H,cott,0
PAK,N,I,cott,6.1329413409249804
CAN,N,H,ofib,0
CAN,N,I,ofib,0
CAN,N,H,cott,0
CAN,N,I,cott,0
RUS,N,H,ofib,406.4726939527298
RUS,N,I,ofib,0.003531893736396164
RUS,N,H,cott,0
RUS,N,I,cott,0
VNM,N,H,ofib,220.21432532933662
VNM,N,I,ofib,699.9183704415476
VNM,N,H,cott,184.258744743788
VNM,N,I,cott,494.2350347410445
MYS,N,H,ofib,0
MYS,N,I,ofib,0
MYS,N,H,cott,0
MYS,N,I,cott,0
AUS,N,H,ofib,0
AUS,N,I,ofib,0
AUS,N,H,cott,0
AUS,N,I,cott,223923.9650399231
TUR,N,H,ofib,0
TUR,N,I,ofib,0
TUR,N,H,cott,0
TUR,N,I,cott,299.45356796644336
THA,N,H,ofib,1551.3445236709085
THA,N,I,ofib,0.07532627240254883
THA,N,H,cott,386.90262316662864
THA,N,I,cott,0.010760895828435774
BGD,N,H,ofib,545.1708488979184
BGD,N,I,ofib,969.6177357325124
BGD,N,H,cott,20.89771300916637
BGD,N,I,cott,63.54779452875727
MEX,N,H,ofib,1049.5962067492724
MEX,N,I,ofib,0
MEX,N,H,cott,92.76533381998618
MEX,N,I,cott,11704.014167998139
IRN,N,H,ofib,0
IRN,N,I,ofib,0
IRN,N,H,cott,0
IRN,N,I,cott,3990.302667316096
BLR,N,H,ofib,257.8256993013235
BLR,N,I,ofib,7.386391372467871
BLR,N,H,cott,0
BLR,N,I,cott,0
ARG,N,H,ofib,189.4584643570382
ARG,N,I,ofib,11.404240578226817
ARG,N,H,cott,18252.330506336777
ARG,N,I,cott,2787.1907205744374
EGY,N,H,ofib,0
EGY,N,I,ofib,455.0393884672722
EGY,N,H,cott,0
EGY,N,I,cott,6975.85691431119
JPN,N,H,ofib,0
JPN,N,I,ofib,0
JPN,N,H,cott,0
JPN,N,I,cott,0
UKR,N,H,ofib,0
UKR,N,I,ofib,0
UKR,N,H,cott,0
UKR,N,I,cott,0
ZAF,N,H,ofib,0
ZAF,N,I,ofib,0
ZAF,N,H,cott,334.7555622483386
ZAF,N,I,cott,1310.6823480499258
UZB,N,H,ofib,13.92938736186492
UZB,N,I,ofib,204.94402258234265
UZB,N,H,cott,10644.228249457992
UZB,N,I,cott,154359.61188183055
PHL,N,H,ofib,0
PHL,N,I,ofib,0
PHL,N,H,cott,0
PHL,N,I,cott,0
