iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled,gf_int,gf_int_prod
PAK,Pakistan,goats,dairy,All systems,meat,0.004833186109446022,NA,0.06128802451272264,0.009666372232424343
PAK,Pakistan,goats,non-dairy,All systems,milk,0,NA,0.06128802451272264,0.051621652280298296
PAK,Pakistan,goats,non-dairy,All systems,meat,0.004833186122978321,NA,0.06128802451272264,0.009666372232424343
PAK,Pakistan,sheep,dairy,All systems,milk,0.02381350216555003,NA,0.03388827235750418,0.02381350216555003
PAK,Pakistan,sheep,dairy,All systems,meat,0.005037385884616665,NA,0.03388827235750418,0.010074770191954156
PAK,Pakistan,sheep,non-dairy,All systems,milk,0,NA,0.03388827235750418,0.02381350216555003
PAK,Pakistan,sheep,non-dairy,All systems,meat,0.005037384307337491,NA,0.03388827235750418,0.010074770191954156
PLW,Palau,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PLW,Palau,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PLW,Palau,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PLW,Palau,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PLW,Palau,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
PLW,Palau,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
PLW,Palau,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
PLW,Palau,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
PLW,Palau,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
PLW,Palau,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
PLW,Palau,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
PLW,Palau,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
PLW,Palau,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
PLW,Palau,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
PLW,Palau,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
PLW,Palau,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
PSE,Palestinian Territories,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PSE,Palestinian Territories,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PSE,Palestinian Territories,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PSE,Palestinian Territories,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PSE,Palestinian Territories,cows,dairy,All systems,milk,1.6917299515067366,NA,1.7202628424757018,1.6917299515067366
PSE,Palestinian Territories,cows,dairy,All systems,meat,0.02853289096896525,NA,1.7202628424757018,0.02853289096896525
PSE,Palestinian Territories,cows,non-dairy,All systems,milk,0,NA,1.7202628424757018,1.6917299515067366
PSE,Palestinian Territories,cows,non-dairy,All systems,meat,0,NA,1.7202628424757018,0.02853289096896525
PSE,Palestinian Territories,goats,dairy,All systems,milk,0.043331686039727986,NA,0.053371500787656484,0.043331686039727986
PSE,Palestinian Territories,goats,dairy,All systems,meat,0.0100398147479285,NA,0.053371500787656484,0.0100398147479285
PSE,Palestinian Territories,goats,non-dairy,All systems,milk,0,NA,0.053371500787656484,0.043331686039727986
PSE,Palestinian Territories,goats,non-dairy,All systems,meat,0,NA,0.053371500787656484,0.0100398147479285
PSE,Palestinian Territories,sheep,dairy,All systems,milk,0.05208819078928693,NA,0.05795620712311822,0.05208819078928693
PSE,Palestinian Territories,sheep,dairy,All systems,meat,0.005868016333831289,NA,0.05795620712311822,0.005868016333831289
PSE,Palestinian Territories,sheep,non-dairy,All systems,milk,0,NA,0.05795620712311822,0.05208819078928693
PSE,Palestinian Territories,sheep,non-dairy,All systems,meat,0,NA,0.05795620712311822,0.005868016333831289
PAN,Panama,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PAN,Panama,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PAN,Panama,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PAN,Panama,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PAN,Panama,cows,dairy,All systems,milk,0.47189992418656423,NA,0.5757759511775905,0.47189992418656423
PAN,Panama,cows,dairy,All systems,meat,0.05569880662711195,NA,0.5757759511775905,0.1038760269910263
PAN,Panama,cows,non-dairy,All systems,milk,0,NA,0.5757759511775905,0.47189992418656423
PAN,Panama,cows,non-dairy,All systems,meat,0.04817722036391436,NA,0.5757759511775905,0.1038760269910263
PAN,Panama,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
PAN,Panama,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
PAN,Panama,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
PAN,Panama,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
PAN,Panama,sheep,dairy,All systems,milk,0,NA,0.01249120390300173,0
PAN,Panama,sheep,dairy,All systems,meat,0,NA,0.01249120390300173,0.01249120390300173
PAN,Panama,sheep,non-dairy,All systems,milk,0,NA,0.01249120390300173,0
PAN,Panama,sheep,non-dairy,All systems,meat,0.01249120390300173,NA,0.01249120390300173,0.01249120390300173
PNG,Papua New Guinea,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PNG,Papua New Guinea,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PNG,Papua New Guinea,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PNG,Papua New Guinea,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PNG,Papua New Guinea,cows,dairy,All systems,milk,0,NA,0.07028625189138547,0
PNG,Papua New Guinea,cows,dairy,All systems,meat,0,NA,0.07028625189138547,0.07028625189138547
PNG,Papua New Guinea,cows,non-dairy,All systems,milk,0,NA,0.07028625189138547,0
PNG,Papua New Guinea,cows,non-dairy,All systems,meat,0.07028625189138547,NA,0.07028625189138547,0.07028625189138547
PNG,Papua New Guinea,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
PNG,Papua New Guinea,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
PNG,Papua New Guinea,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
PNG,Papua New Guinea,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
PNG,Papua New Guinea,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
PNG,Papua New Guinea,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
PNG,Papua New Guinea,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
PNG,Papua New Guinea,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
PRY,Paraguay,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PRY,Paraguay,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PRY,Paraguay,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PRY,Paraguay,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PRY,Paraguay,cows,dairy,All systems,milk,0.947724209598264,NA,1.0348843708102182,0.947724209598264
PRY,Paraguay,cows,dairy,All systems,meat,0.056756146952537355,NA,1.0348843708102182,0.08716016121195425
PRY,Paraguay,cows,non-dairy,All systems,milk,0,NA,1.0348843708102182,0.947724209598264
PRY,Paraguay,cows,non-dairy,All systems,meat,0.030404014259416898,NA,1.0348843708102182,0.08716016121195425
PRY,Paraguay,goats,dairy,All systems,milk,0,NA,0.007334266100388894,0
PRY,Paraguay,goats,dairy,All systems,meat,0,NA,0.007334266100388894,0.007334266100388894
PRY,Paraguay,goats,non-dairy,All systems,milk,0,NA,0.007334266100388894,0
PRY,Paraguay,goats,non-dairy,All systems,meat,0.007334266100388894,NA,0.007334266100388894,0.007334266100388894
PRY,Paraguay,sheep,dairy,All systems,milk,0,NA,0.007213788048519077,0
PRY,Paraguay,sheep,dairy,All systems,meat,0,NA,0.007213788048519077,0.007213788048519077
PRY,Paraguay,sheep,non-dairy,All systems,milk,0,NA,0.007213788048519077,0
PRY,Paraguay,sheep,non-dairy,All systems,meat,0.007213788048519077,NA,0.007213788048519077,0.007213788048519077
PER,Peru,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PER,Peru,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PER,Peru,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PER,Peru,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PER,Peru,cows,dairy,All systems,milk,0.8545931904493321,NA,0.9448064626149085,0.8545931904493321
PER,Peru,cows,dairy,All systems,meat,0.057796118314427505,NA,0.9448064626149085,0.09021327216557644
PER,Peru,cows,non-dairy,All systems,milk,0,NA,0.9448064626149085,0.8545931904493321
PER,Peru,cows,non-dairy,All systems,meat,0.03241715385114893,NA,0.9448064626149085,0.09021327216557644
PER,Peru,goats,dairy,All systems,milk,0.03447822239443602,NA,0.04949892483433079,0.03447822239443602
PER,Peru,goats,dairy,All systems,meat,0.007510349182206146,NA,0.04949892483433079,0.015020702439894767
PER,Peru,goats,non-dairy,All systems,milk,0,NA,0.04949892483433079,0.03447822239443602
PER,Peru,goats,non-dairy,All systems,meat,0.007510353257688621,NA,0.04949892483433079,0.015020702439894767
PER,Peru,sheep,dairy,All systems,milk,0,NA,0.005568842029590086,0
PER,Peru,sheep,dairy,All systems,meat,0,NA,0.005568842029590086,0.005568842029590086
PER,Peru,sheep,non-dairy,All systems,milk,0,NA,0.005568842029590086,0
PER,Peru,sheep,non-dairy,All systems,meat,0.005568842029590086,NA,0.005568842029590086,0.005568842029590086
PHL,Philippines,buffalo,dairy,All systems,milk,0,NA,0.01936819658402591,0
PHL,Philippines,buffalo,dairy,All systems,meat,0,NA,0.01936819658402591,0.01936819658402591
PHL,Philippines,buffalo,non-dairy,All systems,milk,0,NA,0.01936819658402591,0
PHL,Philippines,buffalo,non-dairy,All systems,meat,0.01936819658402591,NA,0.01936819658402591,0.01936819658402591
PHL,Philippines,cows,dairy,All systems,milk,0.9329518016650973,NA,0.9755791490911816,0.9329518016650973
PHL,Philippines,cows,dairy,All systems,meat,0.015220619168418454,NA,0.9755791490911816,0.04262734742608436
PHL,Philippines,cows,non-dairy,All systems,milk,0,NA,0.9755791490911816,0.9329518016650973
PHL,Philippines,cows,non-dairy,All systems,meat,0.0274067282576659,NA,0.9755791490911816,0.04262734742608436
PHL,Philippines,goats,dairy,All systems,milk,0,NA,0.006327580385483795,0
PHL,Philippines,goats,dairy,All systems,meat,0,NA,0.006327580385483795,0.006327580385483795
PHL,Philippines,goats,non-dairy,All systems,milk,0,NA,0.006327580385483795,0
PHL,Philippines,goats,non-dairy,All systems,meat,0.006327580385483795,NA,0.006327580385483795,0.006327580385483795
PHL,Philippines,sheep,dairy,All systems,milk,0,NA,0.003945222655684168,0
PHL,Philippines,sheep,dairy,All systems,meat,0,NA,0.003945222655684168,0.003945222655684168
PHL,Philippines,sheep,non-dairy,All systems,milk,0,NA,0.003945222655684168,0
PHL,Philippines,sheep,non-dairy,All systems,meat,0.003945222655684168,NA,0.003945222655684168,0.003945222655684168
PCN,Pitcairn Islands,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PCN,Pitcairn Islands,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PCN,Pitcairn Islands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PCN,Pitcairn Islands,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PCN,Pitcairn Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
PCN,Pitcairn Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
PCN,Pitcairn Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
PCN,Pitcairn Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
PCN,Pitcairn Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
PCN,Pitcairn Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
PCN,Pitcairn Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
PCN,Pitcairn Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
PCN,Pitcairn Islands,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
PCN,Pitcairn Islands,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
PCN,Pitcairn Islands,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
PCN,Pitcairn Islands,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
POL,Poland,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
POL,Poland,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
POL,Poland,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
POL,Poland,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
POL,Poland,cows,dairy,All systems,milk,1.6952298311405258,NA,1.774648995118154,1.6952298311405258
POL,Poland,cows,dairy,All systems,meat,0.07941916397762822,NA,1.774648995118154,0.07941916397762822
POL,Poland,cows,non-dairy,All systems,milk,0,NA,1.774648995118154,1.6952298311405258
POL,Poland,cows,non-dairy,All systems,meat,0,NA,1.774648995118154,0.07941916397762822
POL,Poland,goats,dairy,All systems,milk,0.09473028570421296,NA,0.10706602564613558,0.09473028570421296
POL,Poland,goats,dairy,All systems,meat,0.012335739941922618,NA,0.10706602564613558,0.012335739941922618
POL,Poland,goats,non-dairy,All systems,milk,0,NA,0.10706602564613558,0.09473028570421296
POL,Poland,goats,non-dairy,All systems,meat,0,NA,0.10706602564613558,0.012335739941922618
POL,Poland,sheep,dairy,All systems,milk,0.015000398940363764,NA,0.03165647952133461,0.015000398940363764
POL,Poland,sheep,dairy,All systems,meat,0.008328060593063515,NA,0.03165647952133461,0.016656080580970845
POL,Poland,sheep,non-dairy,All systems,milk,0,NA,0.03165647952133461,0.015000398940363764
POL,Poland,sheep,non-dairy,All systems,meat,0.008328019987907331,NA,0.03165647952133461,0.016656080580970845
PRT,Portugal,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PRT,Portugal,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PRT,Portugal,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PRT,Portugal,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
PRT,Portugal,cows,dairy,All systems,milk,2.9652467712065347,NA,3.152597742730723,2.9652467712065347
PRT,Portugal,cows,dairy,All systems,meat,0.08662917358731274,NA,3.152597742730723,0.18735097152418817
PRT,Portugal,cows,non-dairy,All systems,milk,0,NA,3.152597742730723,2.9652467712065347
PRT,Portugal,cows,non-dairy,All systems,meat,0.10072179793687541,NA,3.152597742730723,0.18735097152418817
PRT,Portugal,goats,dairy,All systems,milk,0.27314328920700337,NA,0.29424015627185357,0.27314328920700337
PRT,Portugal,goats,dairy,All systems,meat,0.010548448996122985,NA,0.29424015627185357,0.021096867064850193
PRT,Portugal,goats,non-dairy,All systems,milk,0,NA,0.29424015627185357,0.27314328920700337
PRT,Portugal,goats,non-dairy,All systems,meat,0.010548418068727208,NA,0.29424015627185357,0.021096867064850193
PRT,Portugal,sheep,dairy,All systems,milk,0.07599306691958006,NA,0.10570027202858645,0.07599306691958006
PRT,Portugal,sheep,dairy,All systems,meat,0.014853601931421493,NA,0.10570027202858645,0.029707205109006388
PRT,Portugal,sheep,non-dairy,All systems,milk,0,NA,0.10570027202858645,0.07599306691958006
PRT,Portugal,sheep,non-dairy,All systems,meat,0.014853603177584895,NA,0.10570027202858645,0.029707205109006388
PRI,Puerto Rico,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
PRI,Puerto Rico,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
PRI,Puerto Rico,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
PRI,Puerto Rico,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
